G1	G2	G3	G4	G5	G6	G7	G8	G9
ARCH2482_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VENTX	0.371338907289762	0.486955794803647	0.00101870317423165	0.690897813051711	1	0.111501844203552	0.0488421245398884	1	1
ARCH2483_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VENTX	0.000918681606803408	0.238777205250964	0.0185955309016003	0.441925939741769	0.857699141659647	0.0228392052018476	1	1	1
ARCH2484_islike_ANTP_NKX3_2_NEMVEDRAFT_v1g114268	1	1	0.0406167079036219	0.379641312771208	0.260935522086598	0.021002423784818	0.00324479636375855	1	1
ARCH2485_Homeodomains_Hnf1a	0.710654899944493	0.490475019746468	0.000485468298468396	0.401618727412563	0.499458452152487	0.273151292206006	3.58707019876892e-08	1	1
ARCH2486_Homeodomains_HMBOX1	1	1	0.0301171614131214	0.479216252309501	1	0.739431111133049	0.0745246779416392	1	1
ARCH2487_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_Vsx2	0.975800256338777	1	0.122811827497351	1	0.762743657214832	0.814327909555692	9.94109418834468e-05	1	1
ARCH2488_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_PROP1	0.374303458773066	0.913451446527531	0.509855355095594	1	1	0.707764231885192	0.0224985254674393	1	1
ARCH2489_islike_ANTP_BARX1_ANTP_BARX2_LBX2	1	0.946374946167827	0.108506138621044	0.688055026902605	0.825894118635793	1	0.0657112053115786	1	1
ARCH248_YOX1	1	0.878761910340808	0.890083750839834	1	1	1	1	1	1
ARCH2490_zf_C4_Nuclear_receptors_RORB	0.746778208548201	1	0.457415790296762	1	0.967178370800354	1	1	1	1
ARCH2491_zf_C4_Nuclear_receptors_Hr46	1	1	0.873137206185546	0.942471419147023	1	0.615382265892415	0.173877058842205	1	1
ARCH2492_zf_C4_Nuclear_receptors_Rorc	1	1	0.737539820867686	1	0.418922452670512	1	1	1	1
ARCH2493_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_HOXC11_Abd_B_HOXA11_HOXD10_HOXC10_HOXA10	0.881166083709819	0.459097093869775	0.229759778700286	0.0320873682116594	1	0.627079939029677	1	1	1
ARCH2494_ANTP_MEOX1_ANTP_MEOX2_Homeodomains_HOXD12_HOXA9_HOXC11_Hoxa11	0.829128378234599	0.338935842425583	0.338359491600289	0.0576764143978389	0.986896428100072	0.334969889055489	1	1	1
ARCH2495_Homeodomains_HOXD11_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9	0.975800256338777	0.332635267436193	0.168622510520921	0.0460823923368976	1	0.397573934612887	1	1	1
ARCH2496_TALE_TGIF1_TALE_TGIF2_Homeodomains_MEIS2_TGIF2_TGIF2LX_PKNOX1_PKNOX2_TGIF1_Meis2_Pknox2_Meis3_achi_TGIF2LY_MEIS3	0.942544090010571	1	0.207199440915118	0.889706336425861	1	0.291730665238501	0.117408860153039	1	1
ARCH2497_TALE_TGIF1_TALE_TGIF2_Homeodomains_MEIS2_Meis2	0.822200943498311	0.893872759891898	0.711561893353214	0.504564343900809	1	0.874083581080177	0.0032088138835511	1	1
ARCH2498_Homeodomains_Tgif1	0.244493499163988	0.690301429897491	0.169772185108533	1	0.475902010226868	0.384286460662415	0.133395469315581	1	1
ARCH2499_TP53	1	0.941450672412031	0.255956246794802	0.179030934245901	0.163906515433775	1	0.577617006912228	1	1
ARCH249_At5g04390	0.668820645068114	0.904534151370301	1	0.0103439842388959	1	1	1	1	1
ARCH24_CAD1	0.796825609064589	0.0396222397880837	1	1	0.926681194191346	1	1	1	1
ARCH2500_Homeodomains_TLX3	1	1	0.00641788898530265	0.935253569508461	0.926681194191346	0.775912063727062	0.675111656259947	1	1
ARCH2501_RHD_Rel_NFATC1	1	1	0.616852139079138	1	0.978188923041373	1	1	1	1
ARCH2502_RHD_Rel_Dif	0.752840342567793	1	1	1	1	0.714426196520102	1	1	1
ARCH2503_RHD_Rel_NFATC3	1	0.695991344306918	1	1	0.922871127976566	1	1	1	1
ARCH2504_zf_C2H2_ZNF287	1	1	1	1	1	1	1	1	1
ARCH2505_zf_C2H2_ZNF235	1	1	1	1	0.840288557763242	0.775383050731117	1	1	1
ARCH2506_zf_C2H2_ZNF570	1	0.495745567085769	1	1	1	1	0.331658568558667	1	1
ARCH2507_zf_C2H2_ZNF418	1	1	0.0129481275776386	1	1	0.638388117475351	0.00724880436070234	1	1
ARCH2508_zf_C2H2_ZNF879	0.784050144696038	1	1	1	0.521019263479936	1	1	1	1
ARCH2509_zf_C2H2_ZNF225	1	1	1	1	1	0.78352139564277	1	1	1
ARCH250_zf_C2H2_Zbtb3	1	1	1	0.777966726815184	1	1	0.264447516457978	1	1
ARCH2510_ZNF487	1	1	0.8937592496692	1	0.507025263537367	1	1	1	1
ARCH2511_zf_C2H2_ZNF35	1	1	0.904888788558102	0.408478145089522	1	1	1	1	1
ARCH2512_zf_C2H2_ZSCAN16	1	1	1	1	1	1	0.868465476057553	1	1
ARCH2513	1	0.901398249152931	0.029509386571011	0.891252922401122	1	1	0.338520121614705	1	1
ARCH2514_zf_C2H2_ZNF354A	1	1	0.87314150007541	1	0.913716790764992	0.209949616029326	0.846563756144486	1	1
ARCH2515_POU2F1	1	0.950622907013137	1	0.504564343900809	1	0.972878524673259	0.00160971544920797	1	1
ARCH2516_Homeodomains_tin	0.763911628701497	1	0.204042555649846	0.909793342018761	1	0.581207533945182	1	1	1
ARCH2517_Homeodomains_vnd	1	1	1	0.622229802882186	0.926681194191346	1	1	1	1
ARCH2518_zf_C2H2_KLF1	1	1	1	0.889706336425861	1	1	1	1	1
ARCH2519_zf_C2H2_Zscan10	0.392868902145157	1	1	1	1	0.813915366156627	1	1	1
ARCH251_Brinker_Y48G1C.6	1	1	1	0.935253569508461	1	1	4.38848416930776e-05	1	1
ARCH2520_zf_C2H2_Mzf1	0.656274547143468	1	0.972580658593201	1	0.606054580066436	0.736464952717451	1	1	1
ARCH2521_PAX4	1	1	1	0.977419417451076	1	0.881502545501607	0.976888832194308	1	1
ARCH2522_POU2F1	1	1	0.997751450849951	1	0.819289701516887	0.447689424627579	0.0105540792380799	1	1
ARCH2523_POU2F2	0.00547521445070341	0.782089064981048	0.645555201040228	0.777966726815184	1	0.540232772500179	0.985534623341455	1	1
ARCH2524_Homeodomains_POU5F1B_POU2F3_POU3F3	0.145595042168194	0.91134770729004	0.542678899334311	0.0222238289686514	1	0.000116302547134936	1.43020195388803e-10	1	1
ARCH2525_zf_C4_Nuclear_receptors_Rorb	1	1	0.868904180254273	1	0.926681194191346	1	1	1	1
ARCH2526_zf_C4_Nuclear_receptors_usp	1	1	0.810178260077125	1	1	1	1	1	1
ARCH2527_zf_C2H2_CG8319	1	1	1	1	1	1	1	1	1
ARCH2528_zf_C4_Nuclear_receptors_RXRB_Rxrb	1	1	1	1	1	1	1	1	1
ARCH2529_zf_C4_Nuclear_receptors_ESR1	1	1	1	0.942471419147023	1	1	1	1	1
ARCH252_Myb	1	1	0.984155283182439	0.921171348182459	1	1	0.235521163002733	1	1
ARCH2530_Homeodomains_Poxn	1	1	1	0.690565458228447	0.951301757689379	1	1	1	1
ARCH2531_Homeodomains_Poxn	1	1	1	1	1	1	1	1	1
ARCH2532_zf_C2H2_ZNF669	0.226426286500021	1	1	0.688055026902605	1	1	1	1	1
ARCH2533_zf_C2H2_ZNF534	0.795571694152795	0.869900720233147	1	1	1	0.568424147465293	1	1	1
ARCH2534_zf_C4_Nuclear_receptors_ESRRA_ESR2_ESR1	0.914703484285478	1	0.61989873344734	1	1	0.87724510096326	1	1	1
ARCH2535_zf_C4_Nuclear_receptors_ESRRA	1	1	0.938305384887383	1	1	1	1	1	1
ARCH2536_zf_C4_Nuclear_receptors_ESR1_RARG_Rarg	1	1	1	1	1	0.929924152677729	1	1	1
ARCH2537_zf_C2H2_ZNF594	0.151730078361132	1	1	1	0.943849179448173	0.975343252917861	1	1	1
ARCH2538_zf_C4_Nuclear_receptors_RARA	1	1	1	1	1	1	1	1	1
ARCH2539_zf_C4_Nuclear_receptors_NR2F1	1	1	1	1	1	1	1	1	1
ARCH253_zf_C2H2_OVOL1_Ovol1	1	1	0.506810541524484	0.660051915368565	1	1	0.00184867255760237	1	1
ARCH2540_zf_C4_Nuclear_receptors_RXRA	1	1	1	1	1	1	1	1	1
ARCH2541_zf_C4_Nuclear_receptors_Rxrg_Rxra_Rara	1	1	0.890248313250826	1	1	1	1	1	1
ARCH2542_Homeodomains_PAX5	1	1	1	1	1	1	1	1	1
ARCH2543_ESR1	1	1	1	1	1	0.91037123761343	1	1	1
ARCH2544_HNF4A	1	1	1	1	1	1	1	1	1
ARCH2545_PPARG	1	1	1	1	1	1	1	1	1
ARCH2546_zf_C4_Nuclear_receptors_RARA	1	1	1	0.812534877687574	1	1	1	1	1
ARCH2547_zf_C4_Nuclear_receptors_THRB	1	0.732965963895347	0.708160919342047	1	1	1	1	1	1
ARCH2548_HLH_USF2_USF1	1	1	0.645565969061188	1	1	1	0.858372592263586	1	1
ARCH2549_HLH_USF2	1	1	0.345650582479046	1	1	1	1	1	1
ARCH254_PH0014.1_Cphx	0.000724820826891976	1	1	0.942471419147023	1	0.283070109821746	0.477566649842505	1	1
ARCH2550_HLH_MITF	1	1	0.613926760880838	1	1	1	0.966040504004459	1	1
ARCH2551_HLH_USF2_Usf2	1	1	0.582422936941315	1	1	1	0.597762772871045	1	1
ARCH2552_zf_C4_Nuclear_receptors_THRB	1	1	0.908695805416942	1	1	1	1	1	1
ARCH2553_HLH_ARNT	1	1	1	1	1	1	1	0.754664990890376	1
ARCH2554_HLH_ARNT	1	1	0.873137206185546	1	1	1	0.597762772871045	1	1
ARCH2555_zf_C4_Nuclear_receptors_RXRG_RXRA	1	1	1	1	1	1	1	1	1
ARCH2556_zf_C4_Nuclear_receptors_Rxra	1	1	1	1	1	1	1	1	1
ARCH2557_zf_C4_Nuclear_receptors_RARB_NR2C1_RARA_RXRG_RARG_RXRB	1	1	1	0.889706336425861	0.901010218899054	1	1	1	1
ARCH2558_zf_C4_Nuclear_receptors_PPARD_THRB	1	1	1	0.889706336425861	1	1	0.970953763784784	1	1
ARCH2559_zf_C4_Nuclear_receptors_RORC	0.796825609064589	1	1	1	1	1	1	1	1
ARCH255_GATA_elt_3	0.0144064294634539	1	1	0.730800411485236	1	0.791580728912856	1	1	1
ARCH2560_NR2E1_Nr2e1	0.911091350888508	0.00395093035929924	0.00267481798185	0.10032993782986	0.827996226145832	1	1	1	1
ARCH2561_NR2E1_tll	0.975800256338777	1	1	1	0.986896428100072	1	1	1	1
ARCH2562_NR2E1	1	0.179794733772699	0.000934174219805263	0.062198432298685	0.827996226145832	1	1	1	1
ARCH2563_zf_C4_Nuclear_receptors_nhr_154	1	1	1	1	1	1	0.842164661629218	1	1
ARCH2564_Nvec_vc1.1_XM_032380374.2	0.966385415441142	1	1	1	1	0.807382337846808	0.810397933446738	1	1
ARCH2565_SRY	1	1	1	1	1	1	0.846273334755566	1	1
ARCH2566_MADS_box_SRF_MEF2A_Mef2	1	0.93595169840485	1	1	0.370241477292414	0.237789264102394	5.61808615134017e-06	1	1
ARCH2567_Nvec_v1g211734	1	0.937323214384265	0.701155794610812	0.819763998519151	1	1	0.747314939694715	1	1
ARCH2568_zf_C2H2_ces_1	0.889382373562012	1	1	1	0.526504392159062	0.0174466732140699	0.792777206598275	1	1
ARCH2569_zf_C2H2_odd	0.993555401835015	1	1	1	0.0834447229770094	1	0.963323842420291	1	1
ARCH256_br-Z4	1	0.0494284775448203	0.484912535824226	1	1	1	1	1	1
ARCH2570	1	1	1	1	1	1	0.697481469995392	1	1
ARCH2571	1	1	1	1	1	1	1	1	1
ARCH2572_IRF_IRF4	1	1	1	1	1	0.837456277821887	0.150518928084813	1	1
ARCH2573_bZIP_zip_10	0.0356119902126845	1	0.634127274393046	0.772918644517491	1	0.297576815539414	0.000236795515372264	1	1
ARCH2574_bZIP_cebp_1	1	1	1	0.777902254037653	1	0.44794635190618	0.152032312835914	1	1
ARCH2575_bZIP_ces_2	0.722021126466275	1	0.791587370887942	0.462226392675705	0.356481265600603	0.652866703675693	0.394005312968572	1	1
ARCH2576	0.789095001702389	1	0.140546221472945	1	1	1	1	1	1
ARCH2577_bZIP_Dbp	1	1	0.207199440915118	0.730800411485236	0.507025263537367	0.244253207182728	0.0924282478876003	1	1
ARCH2578_Homeodomains_TBP_POU2F2_POU5F1B_POU2F3_POU3F4_Pou2f2	0.881766528993669	1	1	0.254670477411396	0.499458452152487	0.521730843890438	0.0157321939071339	1	1
ARCH2579_POU2F2_POU2F3_POU5F1_Pou2f2_nub	1	1	1	0.282810651651252	0.827996226145832	0.516660376483114	0.000448417440971724	1	1
ARCH257_vvl	1	1	0.71748804657293	1	1	0.979728282211248	0.46982962958744	1	1
ARCH2580_POU2F2	1	1	1	0.440987529777515	1	0.732852299903691	0.0181387577868745	1	1
ARCH2581_POU3F2	0.643467716943617	1	0.672373364437724	0.201139740866462	0.944661061597618	0.400174155063239	0.000646314001756889	1	1
ARCH2582_CDC5L	0.862938809002402	0.373627183271409	0.603612980288935	1	1	0.78352139564277	0.831770445618347	1	1
ARCH2583_bZIP_zip_7_gt	1	1	0.627007268157897	0.415200965453564	0.66886221337334	0.815665122584931	0.880340125766511	1	1
ARCH2584_bZIP_Nfil3	0.990459547529275	1	0.312360667075611	0.243986056566927	0.227844641801187	0.807950067113737	0.808148843341336	1	1
ARCH2585_bZIP_zip_8_NFIL3_HLF_TEF	0.746778208548201	0.6672117883889	0.051866100246454	0.102439915265162	0.922871127976566	1	0.675111656259947	1	1
ARCH2586_Myb_naif1.S	0.190054379448525	0.866428533860458	0.914312262807384	0.939707558777271	1	1	1	1	1
ARCH2587_bZIP_NFIL3	1	1	0.848043909263811	0.406912179096838	0.827996226145832	1	0.062122534271705	1	1
ARCH2588_bZIP_DBP_HLF_NFIL3_TEF_Hlf_Dbp_gt_CG7786	0.908411756821598	1	0.873137206185546	0.40382548603253	0.908315302223613	1	0.598464177032061	1	1
ARCH2589_bZIP_TEF	1	0.960006952577493	0.850495739904904	0.703882483874646	0.479829243520612	0.30932206533677	0.502279283679795	1	1
ARCH258_pan	0.860091331687151	1	0.675578709551594	0.943647023562066	1	0.628435240553864	0.144250451861165	1	1
ARCH2590_bZIP_gt_DBP_HLF_TEF	1	0.915617122445991	0.709350632960282	0.688055026902605	0.196535741885357	1	1	1	1
ARCH2591_bZIP_Myb_vri_Pdp1_hng1_DBP_HLF_gt_ces_2	0.592417749606033	0.468342787726742	0.251776206778601	0.0365290092610877	0.798859517902872	1	1	1	1
ARCH2592_bZIP_DBP_TEF	1	1	0.509375106843179	0.321948507118519	0.645063586341959	1	0.572423279844103	1	1
ARCH2593_bZIP_gt_vri	0.576760547050933	1	0.838909209434792	0.115504036174596	0.986896428100072	1	0.245444627766311	1	1
ARCH2594_bZIP_gt	0.290572998910998	1	0.0451501095177065	0.880956333590977	1	0.591711638165553	0.672961114270631	1	1
ARCH2595_bZIP_gt	1	1	0.868904180254273	0.452319249426927	0.74192021584802	1	0.697481469995392	1	1
ARCH2596_bZIP_HLF	1	1	0.54401226741516	0.379641312771208	0.316648609414784	1	0.831770445618347	1	1
ARCH2597_bZIP_Hlf	1	1	1	1	0.526090883612606	1	0.191655971451499	1	1
ARCH2598_bZIP_NFIL3	1	1	0.940901231027258	0.535045133068344	0.800652035891034	1	0.459632521680663	1	1
ARCH2599_mex_6	1	1	0.608735450397241	1	0.886116787058297	0.36822999313436	0.00348666892041164	1	1
ARCH259_vvl	1	1	0.637038645662488	0.69138524961212	1	0.977977993849895	0.0723810913275333	1	1
ARCH25_zf_C2H2_D19A	0.552308100020544	0.106839740431462	0.0302825214130281	1	1	1	0.0106544081374295	1	1
ARCH2600_Pipsqueak_bab1	1	1	0.582422936941315	0.990636990723938	1	1	7.10533388091519e-06	1	1
ARCH2601_Homeodomains_zen	1	1	0.672373364437724	0.903584684324963	0.908315302223613	0.826202026099806	0.000229084696256696	1	1
ARCH2602_zf_C2H2_ZNF75A	1	0.966953721509368	1	1	0.986896428100072	0.69632933077088	0.577623958832763	1	1
ARCH2603_E2F_TDP_E2F8	0.63291145676619	1	1	1	0.312761098330379	0.402820605379203	1	1	1
ARCH2604_E2F_TDP_E2F7_E2F8	0.492513898528051	1	1	1	1	1	1	1	1
ARCH2605_zf_C2H2_ZNF75A	1	1	1	1	0.883768977659085	0.820203754070913	0.314881670390021	1	1
ARCH2606_zf_C2H2_ZNF75D	0.789095001702389	0.941450672412031	1	1	0.990503545548463	0.155202023320029	0.190759932331364	1	1
ARCH2607_zf_C2H2_ZFP69B	1	1	0.984155283182439	1	0.883768977659085	1	0.123900752363611	1	1
ARCH2608_RBPJ	1	1	0.368884189867699	0.0509353301141517	0.595039042328428	1	0.976888832194308	1	1
ARCH2609_E2F_TDP_efl_1_E2F4	1	0.750462970743543	1	1	0.825894118635793	1	1	0.754664990890376	1
ARCH260_PB0123.1_Foxl1_2	1	1	1	1	0.00151413587398922	0.536803711495852	0.831770445618347	1	1
ARCH2610_RBPJ	1	1	1	1	0.312761098330379	1	1	0.754664990890376	1
ARCH2611_E2F_TDP_E2F2_E2F5_E2f2_E2f5	0.809907697603849	0.47447839312662	1	1	0.594869018602354	1	1	1	1
ARCH2612_E2F_TDP_E2F7	1	0.944340638507622	1	1	0.825894118635793	1	1	1	1
ARCH2613_HLH_HES7_HES5_E(spl)mbeta_HLH_dpn_Side	1	1	1	1	1	1	0.979887481399418	1	1
ARCH2614_HLH_h	0.993082396419601	1	1	1	0.593622208045065	1	1	1	1
ARCH2615_HLH_E(spl)m3_HLH_E(spl)mdelta_HLH_E(spl)mgamma_HLH	1	1	1	1	1	1	1	1	1
ARCH2616_HLH_E(spl)m8_HLH_h_E(spl)m5_HLH_E(spl)mgamma_HLH_dpn	1	1	0.938455809014241	1	1	1	1	1	1
ARCH2617_HLH_E(spl)m3_HLH_E(spl)m7_HLH_E(spl)mdelta_HLH	1	1	1	1	0.95069561618214	1	1	1	1
ARCH2618_HLH_E(spl)m5_HLH	1	1	1	1	1	1	1	1	1
ARCH2619_zf_C4_Nuclear_receptors_AR_Ar	1	1	1	1	1	1	1	1	1
ARCH261_PB0119.1_Foxa2_2	1	1	0.487047949208784	1	1	1	0.0268414078730767	1	1
ARCH2620_HLH_ac_sc	0.98013703055648	0.417505170549977	0.358529326091742	1	0.840288557763242	0.583970622475579	0.512296404831194	1	1
ARCH2621_HLH_Max_MAX	1	1	1	0.942471419147023	1	0.840429548687465	0.778856007677218	1	1
ARCH2622_HLH_sage	1	0.697943129048144	1	1	1	1	1	1	1
ARCH2623_zf_C2H2_ZNF821	1	1	0.87314150007541	1	1	0.974669679888475	1	1	1
ARCH2624_zf_C4_Nuclear_receptors_NR3C1_PGR_Nr3c1_Pgr_Ar	1	1	0.972580658593201	1	1	1	1	1	1
ARCH2625_zf_C4_Nuclear_receptors_NR3C1	1	1	1	1	1	1	1	1	1
ARCH2626_zf_C4_Nuclear_receptors_NR3C1_AR_Nr3c1	1	1	1	1	1	1	1	1	1
ARCH2627	0.193122475526542	1	1	1	1	0.814317442825572	0.859058490225752	1	1
ARCH2628	1	1	0.441783940739957	0.89872411468483	0.509122405375288	1	1	1	1
ARCH2629	1	1	1	1	1	0.227073955422828	1	1	1
ARCH262_PB0198.1_Zfp128_2	0.98013703055648	1	0.808157368050483	0.633694375609086	0.635045391821943	1	0.672961114270631	1	1
ARCH2630_NR3C1	1	1	0.609875142217938	1	0.825894118635793	0.89267550510238	1	1	1
ARCH2631_HLH_SREBF2_HLH106	1	1	1	1	1	1	0.928887452087191	1	1
ARCH2632_YL_1	1	1	0.722921264728819	1	1	1	0.502279283679795	1	1
ARCH2633_HLH_SREBF2	1	1	1	1	1	1	1	1	1
ARCH2634_HLH_SREBF1_SREBF2	1	1	0.722921264728819	1	1	1	1	1	1
ARCH2635_XPA	1	1	1	1	1	0.826704231439254	1	1	1
ARCH2636_HLH_SREBF1_Srebf1	1	1	0.770968767643563	1	1	1	1	1	1
ARCH2637_HLH_SREBF2	1	1	1	1	1	1	1	1	1
ARCH2638_HLH_SREBF1	1	1	0.87314150007541	1	1	1	1	1	1
ARCH2639_HLH_dimm_TCF21_MSGN1_MSC_MESP2	1	1	0.770213864987634	1	1	1	0.532530197357798	1	1
ARCH263_onecut	1	0.822625848601953	0.469032650298665	1	0.184985149373698	1	0.939685008874089	1	0.597298202371854
ARCH2640_HLH_FERD3L	1	1	1	1	1	0.534983587790148	1	1	1
ARCH2641_HLH_da_dimm_Oli	1	1	1	1	1	1	1	1	1
ARCH2642_HLH_twi	1	1	1	1	1	1	0.780137908813816	1	1
ARCH2643_HLH_Msgn1	0.76173647547645	1	0.701155794610812	1	1	1	0.621182493544203	1	1
ARCH2644_T_box_byn	1	1	1	1	1	1	1	1	1
ARCH2645_HSF_HSF5	1	1	1	1	1	0.803693096364286	1	1	1
ARCH2646_HSF_HSF5	1	1	1	1	1	1	1	1	1
ARCH2647	1	1	1	1	1	1	1	1	1
ARCH2648_zf_C2H2_ZNF582	1	1	1	1	1	1	1	1	1
ARCH2649_zf_C2H2_ZNF264	0.648327102501158	1	1	1	1	0.168308274929244	0.33905758345581	1	1
ARCH264_zf_C2H2_ZNF200	0.113017848383279	1	1	1	1	0.853151725194089	0.259267383626468	1	1
ARCH2650_zf_C2H2_ZNF141	0.793507795748036	1	1	1	1	1	1	1	1
ARCH2651_zf_C2H2_ZNF304	1	1	1	1	0.76677740864357	1	1	0.0683654538975426	1
ARCH2652_zf_C2H2_ZNF300	1	1	1	0.946494237948422	0.35436132413695	1	0.577623958832763	1	1
ARCH2654_zf_C2H2_ZNF283	1	0.732965963895347	1	1	1	1	1	1	1
ARCH2655_zf_C2H2_ZNF212	1	1	1	1	1	1	1	1	1
ARCH2656_zf_C2H2_ZNF114	0.191320145811052	1	0.897669638417045	1	1	1	1	1	1
ARCH2657_zf_C2H2_ZNF454	0.766918338665154	1	1	1	1	1	1	1	1
ARCH2658_zf_C2H2_ZNF792	1	1	0.368884189867699	1	1	1	0.46982962958744	1	1
ARCH2659_zf_C2H2_ZNF93	1	1	1	0.966534807430564	1	0.447689424627579	1	1	1
ARCH265_zf_BED_Dref	1	1	1	1	0.939578827130494	1	1	1	1
ARCH2660_zf_C2H2_ZNF445	1	1	0.770968767643563	1	1	1	1	1	1
ARCH2661_zf_C2H2_ZNF529	1	1	1	1	0.72534885528385	1	0.123282117482901	1	1
ARCH2662_zf_C2H2_ZNF17	0.966781036857103	1	1	1	1	1	1	1	1
ARCH2663_zf_C2H2_ZNF555	1	1	1	1	1	1	1	1	1
ARCH2664_zf_C2H2_ZNF782	1	1	0.731274991919622	1	1	0.966098042567514	0.259961114132887	1	1
ARCH2665_zf_C2H2_ZNF785	1	1	1	1	1	1	1	1	1
ARCH2666_zf_C2H2_ZNF311	0.993082396419601	1	1	0.568534275520534	1	0.443182862385346	1	1	1
ARCH2667_zf_C2H2_ZNF891	1	1	1	0.92728731590102	0.25040007506272	0.629444829633689	0.697481469995392	1	1
ARCH2668_zf_C2H2_ZNF880	1	1	1	1	0.926681194191346	1	1	1	1
ARCH2669_zf_C2H2_ZNF432	1	1	1	1	1	1	1	1	1
ARCH266_Myb_CG8281	0.665439531928405	1	0.582422936941315	0.329319311083146	0.76023493196255	0.283070109821746	0.0279286054093521	1	1
ARCH2670_zf_C2H2_ZNF224	1	1	1	0.90575399484341	0.705141949485785	1	1	1	1
ARCH2671_zf_C2H2_ZIM2	1	1	1	1	1	1	0.462646794834427	1	1
ARCH2672_zf_C2H2_Bcl6	1	1	1	1	1	1	1	1	1
ARCH2673_RHD_Rel_Rela	1	1	1	1	0.72534885528385	1	1	1	1
ARCH2674_zf_C2H2_ZNF574	1	1	1	1	1	0.354333970291336	1	1	1
ARCH2675_zf_C2H2_ZNF331	1	1	1	1	1	1	0.212047427998569	1	1
ARCH2676_zf_C2H2_ZNF41	1	1	0.770213864987634	0.935800988276882	1	0.707764231885192	1	1	1
ARCH2677_zf_C2H2_ZBTB26	1	1	1	0.935800988276882	1	1	0.73216114261781	1	1
ARCH2678_zf_C2H2_ZNF502	1	1	1	1	1	1	1	1	1
ARCH2679_zf_C2H2_ZNF121	1	1	1	1	1	1	1	1	1
ARCH267_IME1	1	1	1	1	1	1	0.0583962660744671	1	1
ARCH2680_zf_C2H2_ZNF436	1	1	1	1	1	1	1	1	1
ARCH2681_zf_C2H2_ZNF335_Zfp335	1	1	1	1	0.986896428100072	1	1	1	1
ARCH2682_HOXA5	1	1	0.71748804657293	0.889706336425861	1	1	0.0303967067274942	1	1
ARCH2683_PAX5	1	1	1	1	1	1	0.716561166758452	1	1
ARCH2684_PAX5	1	1	1	0.779435824044313	1	1	1	1	1
ARCH2685_HLH_sim_tgo	0.0383817066225827	0.908625552750063	0.809586999834654	1	1	0.450772099434588	1	1	1
ARCH2686_HLH_tgo_sima_EPAS1_ARNT_Epas1	0.364731091744507	1	1	1	1	0.863535345532355	1	1	1
ARCH2687_HLH_HIF1A	0.338393647141848	1	1	1	1	1	1	1	1
ARCH2688_HLH_EPAS1	0.378320349567355	1	1	1	1	0.568424147465293	1	1	1
ARCH2689_zf_C2H2_ZNF444	1	1	0.808305959214448	1	0.699497673424714	1	1	1	1
ARCH268_EBF1	0.95837688216239	1	1	1	0.926681194191346	1	1	0.754664990890376	1
ARCH2690_zf_C2H2_klu	0.98013703055648	1	1	1	1	1	1	1	1
ARCH2691_zf_C2H2_crol	0.367269208216416	1	0.623871349232234	1	1	1	1	1	1
ARCH2692_zf_C2H2_CG7368_l(3)neo38	1	1	0.868904180254273	1	1	1	1	1	1
ARCH2693_zf_C2H2_ZNF543	1	1	1	1	0.614035162815233	1	1	1	1
ARCH2694_zf_C2H2_ZNF441	1	1	1	1	0.750244596703645	1	0.969215381136188	1	1
ARCH2695_zf_C2H2_ZNF460	1	1	0.896354836518352	1	0.883768977659085	1	0.967381220123397	1	1
ARCH2696_zf_C2H2_ZNF263	1	0.943094487013821	1	1	0.926681194191346	1	1	1	1
ARCH2697_zf_C2H2_EGR1_Egr1	0.809907697603849	1	1	0.939707558777271	1	1	1	1	1
ARCH2698_zf_C2H2_Zfp281_ZNF281	0.858643586852761	1	0.808157368050483	1	1	1	0.970953763784784	1	1
ARCH2699_zf_C2H2_SP2_KLF10	1	1	0.810178260077125	1	0.98753451330548	1	1	1	1
ARCH269_SAND_Sp110	0.702060143397921	1	1	1	0.72534885528385	1	1	1	1
ARCH26_pan	0.0234736854083428	0.730567952808873	1	1	1	1	1	1	1
ARCH2700_zf_C2H2_ZNF692	1	1	1	1	1	1	1	0.84212766513728	1
ARCH2701_zf_C2H2_KLF1_Klf1	1	1	1	1	1	1	1	1	1
ARCH2702_zf_C2H2_SP4_SP1	1	1	0.958528813437349	1	0.941695901241708	1	0.67118883130708	1	1
ARCH2703_zf_C2H2_KLF12	1	1	1	0.990515254494093	0.827996226145832	1	1	1	1
ARCH2704_zf_C2H2_ZNF281	1	1	0.830677640664854	1	0.840288557763242	1	1	1	1
ARCH2705_zf_C2H2_KLF15_SP1	1	1	1	1	0.926681194191346	1	1	1	1
ARCH2706_zf_C2H2_ZNF467	1	0.915617122445991	1	1	0.87047679087168	0.713589585876936	0.978527132346457	1	1
ARCH2707_zf_C2H2_KLF14_KLF9	0.383797379576205	1	1	0.914915762920314	1	1	1	1	1
