PeakID (cmd=annotatePeaks.pl Ncol_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R2.mLb.clN_peak_15090	NC_064047.1	10369429	10369919	+	183	NA	promoter-TSS (Nvec_vc1.1_LOC5499764)	-promoter-TSS (Nvec_vc1.1_LOC5499764)	-1	Nvec_vc1.1_LOC5499764	Nvec_vc1.1_LOC5499764	Nvec_vc1.1_XM_032368377			LOC5499764			NA
Ncol_pos_R2.mLb.clN_peak_411	NC_064034.1	7057198	7057878	+	183	NA	exon (Nvec_vc1.1_LOC5519034, exon 1 of 7)	-exon (Nvec_vc1.1_LOC5519034, exon 1 of 7)	116	Nvec_vc1.1_LOC5519034	Nvec_vc1.1_LOC5519034	Nvec_vc1.1_XM_032363918			LOC5519034			NA
Ncol_pos_R2.mLb.clN_peak_6270	NC_064038.1	13696518	13697084	+	182	NA	intron (Nvec_vc1.1_LOC5503308, intron 47 of 68)	-intron (Nvec_vc1.1_LOC5503308, intron 47 of 68)	-3007	Nvec_vc1.1_LOC116611056	Nvec_vc1.1_LOC116611056	Nvec_vc1.1_XM_048727497			LOC116611056			NA
Ncol_pos_R2.mLb.clN_peak_12054	NC_064044.1	6462030	6463362	+	182	NA	intron (Nvec_vc1.1_LOC5508117, intron 1 of 8)	-intron (Nvec_vc1.1_LOC5508117, intron 1 of 8)	372	Nvec_vc1.1_LOC5508117	Nvec_vc1.1_LOC5508117	Nvec_vc1.1_XM_032376886			LOC5508117			NA
Ncol_pos_R2.mLb.clN_peak_14147	NC_064046.1	9094859	9095190	+	182	NA	promoter-TSS (Nvec_vc1.1_LOC116602131)	-promoter-TSS (Nvec_vc1.1_LOC116602131)	-231	Nvec_vc1.1_LOC116602131	Nvec_vc1.1_LOC116602131	Nvec_vc1.1_XM_032363286			LOC116602131			NA
Ncol_pos_R2.mLb.clN_peak_5824	NC_064038.1	6417433	6419041	+	182	NA	exon (Nvec_vc1.1_LOC5503033, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5503033, exon 1 of 4)	151	Nvec_vc1.1_LOC5503033	Nvec_vc1.1_LOC5503033	Nvec_vc1.1_XM_032371334			LOC5503033			NA
Ncol_pos_R2.mLb.clN_peak_555	NC_064034.1	9138315	9138668	+	182	NA	TTS (Nvec_vc1.1_LOC5520433)	-TTS (Nvec_vc1.1_LOC5520433)	6240	Nvec_vc1.1_LOC5520434	Nvec_vc1.1_LOC5520434	Nvec_vc1.1_XM_032365340			LOC5520434			NA
Ncol_pos_R2.mLb.clN_peak_10038	NC_064042.1	5377148	5377381	+	182	NA	promoter-TSS (Nvec_vc1.1_LOC5504895)	-promoter-TSS (Nvec_vc1.1_LOC5504895)	66	Nvec_vc1.1_LOC5504895	Nvec_vc1.1_LOC5504895	Nvec_vc1.1_XM_001625730			LOC5504895			NA
Ncol_pos_R2.mLb.clN_peak_12345	NC_064044.1	11008184	11008879	+	182	NA	intron (Nvec_vc1.1_LOC5505025, intron 3 of 18)	-intron (Nvec_vc1.1_LOC5505025, intron 3 of 18)	3298	Nvec_vc1.1_LOC5505025	Nvec_vc1.1_LOC5505025	Nvec_vc1.1_XM_048733987			LOC5505025			NA
Ncol_pos_R2.mLb.clN_peak_10121	NC_064042.1	6732457	6733481	+	181	NA	exon (Nvec_vc1.1_LOC5518122, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5518122, exon 1 of 2)	1625	Nvec_vc1.1_LOC5518122	Nvec_vc1.1_LOC5518122	Nvec_vc1.1_XM_001638097			LOC5518122			NA
Ncol_pos_R2.mLb.clN_peak_9831	NC_064042.1	2353320	2354025	+	181	NA	TTS (Nvec_vc1.1_LOC5511692)	-TTS (Nvec_vc1.1_LOC5511692)	-2500	Nvec_vc1.1_LOC5511693	Nvec_vc1.1_LOC5511693	Nvec_vc1.1_XM_032381004			LOC5511693			NA
Ncol_pos_R2.mLb.clN_peak_7406	NC_064039.1	12987579	12988022	+	181	NA	intron (Nvec_vc1.1_LOC5521061, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5521061, intron 1 of 1)	1074	Nvec_vc1.1_LOC5521061	Nvec_vc1.1_LOC5521061	Nvec_vc1.1_XM_001640821			LOC5521061			NA
Ncol_pos_R2.mLb.clN_peak_437	NC_064034.1	7297004	7298109	+	181	NA	exon (Nvec_vc1.1_LOC5519026, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5519026, exon 3 of 3)	1897	Nvec_vc1.1_LOC5519026	Nvec_vc1.1_LOC5519026	Nvec_vc1.1_XM_032363790			LOC5519026			NA
Ncol_pos_R2.mLb.clN_peak_15311	NC_064048.1	1231921	1232444	+	181	NA	promoter-TSS (Nvec_v1g248480)	-promoter-TSS (Nvec_v1g248480)	-9	Nvec_v1g248480	Nvec_v1g248480	Nvec_v1g248480						NA
Ncol_pos_R2.mLb.clN_peak_8689	NC_064040.1	16298790	16300630	+	181	NA	exon (Nvec_NVE17130, exon 1 of 1)	-exon (Nvec_NVE17130, exon 1 of 1)	1676	Nvec_NVE17130	Nvec_NVE17130	Nvec_NVE17130						NA
Ncol_pos_R2.mLb.clN_peak_4375	NC_064037.1	2368246	2368546	+	181	NA	promoter-TSS (Nvec_vc1.1_LOC5511566)	-promoter-TSS (Nvec_vc1.1_LOC5511566)	91	Nvec_vc1.1_LOC5511566	Nvec_vc1.1_LOC5511566	Nvec_vc1.1_XM_001631898			LOC5511566			NA
Ncol_pos_R2.mLb.clN_peak_1872	NC_064035.1	6959318	6960522	+	181	NA	exon (Nvec_vc1.1_LOC5517974, exon 1 of 13)	-exon (Nvec_vc1.1_LOC5517974, exon 1 of 13)	440	Nvec_vc1.1_LOC5517974	Nvec_vc1.1_LOC5517974	Nvec_vc1.1_XM_048723832			LOC5517974			NA
Ncol_pos_R2.mLb.clN_peak_13988	NC_064046.1	6456852	6457166	+	181	NA	TTS (Nvec_vc1.1_LOC5518005)	-TTS (Nvec_vc1.1_LOC5518005)	1340	Nvec_vc1.1_LOC5517999	Nvec_vc1.1_LOC5517999	Nvec_vc1.1_XM_001637926			LOC5517999			NA
Ncol_pos_R2.mLb.clN_peak_11338	NC_064043.1	9818779	9819350	+	180	NA	TTS (Nvec_vc1.1_LOC5519289)	-TTS (Nvec_vc1.1_LOC5519289)	556	Nvec_vc1.1_LOC5519285	Nvec_vc1.1_LOC5519285	Nvec_vc1.1_XM_001639148			LOC5519285			NA
Ncol_pos_R2.mLb.clN_peak_9197	NC_064041.1	7919299	7919532	+	180	NA	promoter-TSS (Nvec_vc1.1_LOC125570138)	-promoter-TSS (Nvec_vc1.1_LOC125570138)	-686	Nvec_vc1.1_LOC125570138	Nvec_vc1.1_LOC125570138	Nvec_vc1.1_XM_048731254			LOC125570138			NA
Ncol_pos_R2.mLb.clN_peak_4490	NC_064037.1	4045107	4045414	+	180	NA	TTS (Nvec_vc1.1_LOC5513099)	-TTS (Nvec_vc1.1_LOC5513099)	-1329	Nvec_vc1.1_LOC5513098	Nvec_vc1.1_LOC5513098	Nvec_vc1.1_XM_032382579			LOC5513098			NA
Ncol_pos_R2.mLb.clN_peak_10822	NC_064043.1	3129424	3130506	+	180	NA	promoter-TSS (Nvec_vc1.1_LOC116620686)	-promoter-TSS (Nvec_vc1.1_LOC116620686)	53	Nvec_vc1.1_LOC116620686	Nvec_vc1.1_LOC116620686	Nvec_vc1.1_XM_032386263			LOC116620686			NA
Ncol_pos_R2.mLb.clN_peak_12019	NC_064044.1	5633158	5633782	+	180	NA	intron (Nvec_vc1.1_LOC5505447, intron 1 of 11)	-intron (Nvec_vc1.1_LOC5505447, intron 1 of 11)	462	Nvec_vc1.1_LOC5505447	Nvec_vc1.1_LOC5505447	Nvec_vc1.1_XM_032373866			LOC5505447			NA
Ncol_pos_R2.mLb.clN_peak_6282	NC_064038.1	13962458	13963007	+	180	NA	promoter-TSS (Nvec_vc1.1_LOC5513992)	-promoter-TSS (Nvec_vc1.1_LOC5513992)	2	Nvec_vc1.1_LOC5513992	Nvec_vc1.1_LOC5513992	Nvec_vc1.1_XM_032383560			LOC5513992			NA
Ncol_pos_R2.mLb.clN_peak_5026	NC_064037.1	11167641	11168565	+	180	NA	exon (Nvec_vc1.1_LOC125561738, exon 1 of 1)	-exon (Nvec_vc1.1_LOC125561738, exon 1 of 1)	-2044	Nvec_vc1.1_LOC125561862	Nvec_vc1.1_LOC125561862	Nvec_vc1.1_XM_048726542			LOC125561862			NA
Ncol_pos_R2.mLb.clN_peak_7151	NC_064039.1	9740073	9740889	+	180	NA	promoter-TSS (Nvec_vc1.1_LOC5519795)	-promoter-TSS (Nvec_vc1.1_LOC5519795)	-366	Nvec_vc1.1_LOC5519795	Nvec_vc1.1_LOC5519795	Nvec_vc1.1_XM_032364830			LOC5519795			NA
Ncol_pos_R2.mLb.clN_peak_10948	NC_064043.1	4652688	4653165	+	179	NA	TTS (Nvec_vc1.1_LOC5510230)	-TTS (Nvec_vc1.1_LOC5510230)	462	Nvec_vc1.1_LOC5510229	Nvec_vc1.1_LOC5510229	Nvec_vc1.1_XM_048733400			LOC5510229			NA
Ncol_pos_R2.mLb.clN_peak_10740	NC_064043.1	2051583	2051845	+	179	NA	TTS (Nvec_vc1.1_LOC5512203)	-TTS (Nvec_vc1.1_LOC5512203)	-1006	Nvec_vc1.1_LOC5512172	Nvec_vc1.1_LOC5512172	Nvec_vc1.1_XM_001632499			LOC5512172			NA
Ncol_pos_R2.mLb.clN_peak_13506	NC_064045.1	14828478	14829088	+	179	NA	exon (Nvec_vc1.1_LOC5506879, exon 2 of 2)	-exon (Nvec_vc1.1_LOC5506879, exon 2 of 2)	1321	Nvec_vc1.1_LOC5506879	Nvec_vc1.1_LOC5506879	Nvec_vc1.1_XM_032375340			LOC5506879			NA
Ncol_pos_R2.mLb.clN_peak_14768	NC_064047.1	4744472	4745390	+	179	NA	intron (Nvec_vc1.1_LOC5503460, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5503460, intron 1 of 5)	393	Nvec_vc1.1_LOC5503460	Nvec_vc1.1_LOC5503460	Nvec_vc1.1_XM_048722145			LOC5503460			NA
Ncol_pos_R2.mLb.clN_peak_11538	NC_064043.1	12724941	12725374	+	179	NA	promoter-TSS (Nvec_vc1.1_LOC5512510)	-promoter-TSS (Nvec_vc1.1_LOC5512510)	61	Nvec_vc1.1_LOC5512510	Nvec_vc1.1_LOC5512510	Nvec_vc1.1_XM_032381939			LOC5512510			NA
Ncol_pos_R2.mLb.clN_peak_4237	NC_064036.1	20295731	20296047	+	178	NA	intron (Nvec_vc1.1_LOC5504143, intron 11 of 28)	-intron (Nvec_vc1.1_LOC5504143, intron 11 of 28)	7869	Nvec_vc1.1_LOC5504143	Nvec_vc1.1_LOC5504143	Nvec_vc1.1_XM_048724602			LOC5504143			NA
Ncol_pos_R2.mLb.clN_peak_12240	NC_064044.1	8797167	8797543	+	178	NA	intron (Nvec_vc1.1_LOC5508649, intron 15 of 22)	-intron (Nvec_vc1.1_LOC5508649, intron 15 of 22)	-5472	Nvec_vc1.1_LOC5508659	Nvec_vc1.1_LOC5508659	Nvec_vc1.1_XM_032377444			LOC5508659			NA
Ncol_pos_R2.mLb.clN_peak_11754	NC_064043.1	16346683	16347213	+	178	NA	Intergenic	Intergenic	-7009	Nvec_vc1.1_LOC116605169	Nvec_vc1.1_LOC116605169	Nvec_vc1.1_XM_048733574			LOC116605169			NA
Ncol_pos_R2.mLb.clN_peak_1666	NC_064035.1	4404322	4404611	+	178	NA	intron (Nvec_vc1.1_LOC5508904, intron 42 of 73)	-intron (Nvec_vc1.1_LOC5508904, intron 42 of 73)	-31296	Nvec_vc1.1_LOC5508900	Nvec_vc1.1_LOC5508900	Nvec_vc1.1_XM_048724246			LOC5508900			NA
Ncol_pos_R2.mLb.clN_peak_8509	NC_064040.1	13695200	13696108	+	178	NA	promoter-TSS (Nvec_vc1.1_LOC5503262)	-promoter-TSS (Nvec_vc1.1_LOC5503262)	-798	Nvec_vc1.1_LOC5503262	Nvec_vc1.1_LOC5503262	Nvec_vc1.1_XM_048730618			LOC5503262			NA
Ncol_pos_R2.mLb.clN_peak_15794	NC_064048.1	9346989	9347283	+	178	NA	Intergenic	Intergenic	3917	Nvec_vc1.1_LOC5512429	Nvec_vc1.1_LOC5512429	Nvec_vc1.1_XM_001632713			LOC5512429			NA
Ncol_pos_R2.mLb.clN_peak_2109	NC_064035.1	10230452	10230911	+	178	NA	intron (Nvec_vc1.1_LOC5521185, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5521185, intron 1 of 5)	904	Nvec_vc1.1_LOC5521185	Nvec_vc1.1_LOC5521185	Nvec_vc1.1_XM_032366311			LOC5521185			NA
Ncol_pos_R2.mLb.clN_peak_183	NC_064034.1	3431970	3432717	+	178	NA	Intergenic	Intergenic	-3941	Nvec_vc1.1_LOC5504868	Nvec_vc1.1_LOC5504868	Nvec_vc1.1_XM_032373222			LOC5504868			NA
Ncol_pos_R2.mLb.clN_peak_10772	NC_064043.1	2505448	2506271	+	178	NA	intron (Nvec_vc1.1_LOC5516500, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5516500, intron 1 of 5)	305	Nvec_vc1.1_LOC5516500	Nvec_vc1.1_LOC5516500	Nvec_vc1.1_XM_001636460			LOC5516500			NA
Ncol_pos_R2.mLb.clN_peak_11732	NC_064043.1	15462982	15463805	+	178	NA	promoter-TSS (Nvec_vc1.1_LOC5508693)	-promoter-TSS (Nvec_vc1.1_LOC5508693)	-352	Nvec_vc1.1_LOC5508693	Nvec_vc1.1_LOC5508693	Nvec_vc1.1_XM_001629212			LOC5508693			NA
Ncol_pos_R2.mLb.clN_peak_1321	NC_064034.1	21033408	21034315	+	177	NA	Intergenic	Intergenic	-20928	Nvec_vc1.1_LOC5518224	Nvec_vc1.1_LOC5518224	Nvec_vc1.1_XM_032362860			LOC5518224			NA
Ncol_pos_R2.mLb.clN_peak_13319	NC_064045.1	12052095	12052746	+	177	NA	promoter-TSS (Nvec_vc1.1_LOC5520532)	-promoter-TSS (Nvec_vc1.1_LOC5520532)	-159	Nvec_vc1.1_LOC5520529	Nvec_vc1.1_LOC5520529	Nvec_vc1.1_XM_001640419			LOC5520529			NA
Ncol_pos_R2.mLb.clN_peak_4779	NC_064037.1	7594463	7594996	+	177	NA	TTS (Nvec_vc1.1_LOC5519715)	-TTS (Nvec_vc1.1_LOC5519715)	525	Nvec_vc1.1_LOC116603355	Nvec_vc1.1_LOC116603355	Nvec_vc1.1_XM_032364437			LOC116603355			NA
Ncol_pos_R2.mLb.clN_peak_5496	NC_064037.1	17750621	17751122	+	177	NA	exon (Nvec_vc1.1_LOC5506937, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5506937, exon 3 of 3)	5187	Nvec_vc1.1_LOC5506937	Nvec_vc1.1_LOC5506937	Nvec_vc1.1_XM_032375407			LOC5506937			NA
Ncol_pos_R2.mLb.clN_peak_11163	NC_064043.1	7633650	7634123	+	177	NA	exon (Nvec_vc1.1_LOC5522017, exon 1 of 6)	-exon (Nvec_vc1.1_LOC5522017, exon 1 of 6)	166	Nvec_vc1.1_LOC5522017	Nvec_vc1.1_LOC5522017	Nvec_vc1.1_XM_001641621			LOC5522017			NA
Ncol_pos_R2.mLb.clN_peak_1151	NC_064034.1	18459618	18460273	+	177	NA	exon (Nvec_vc1.1_LOC5514441, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5514441, exon 1 of 2)	1172	Nvec_vc1.1_LOC5514441	Nvec_vc1.1_LOC5514441	Nvec_vc1.1_XM_032384020			LOC5514441			NA
Ncol_pos_R2.mLb.clN_peak_11364	NC_064043.1	10270895	10271194	+	177	NA	promoter-TSS (Nvec_vc1.1_LOC5519202)	-promoter-TSS (Nvec_vc1.1_LOC5519202)	92	Nvec_vc1.1_LOC5519201	Nvec_vc1.1_LOC5519201	Nvec_vc1.1_XM_032364035			LOC5519201			NA
Ncol_pos_R2.mLb.clN_peak_14124	NC_064046.1	8862510	8862861	+	177	NA	promoter-TSS (Nvec_vc1.1_LOC5518521)	-promoter-TSS (Nvec_vc1.1_LOC5518521)	-187	Nvec_vc1.1_LOC5518521	Nvec_vc1.1_LOC5518521	Nvec_vc1.1_XM_001638411			LOC5518521			NA
Ncol_pos_R2.mLb.clN_peak_14758	NC_064047.1	4467339	4468349	+	177	NA	promoter-TSS (Nvec_vc1.1_LOC5510163)	-promoter-TSS (Nvec_vc1.1_LOC5510163)	-541	Nvec_vc1.1_LOC5510163	Nvec_vc1.1_LOC5510163	Nvec_vc1.1_XM_001630585			LOC5510163			NA
Ncol_pos_R2.mLb.clN_peak_8459	NC_064040.1	13015054	13015486	+	177	NA	promoter-TSS (Nvec_vc1.1_LOC116603277)	-promoter-TSS (Nvec_vc1.1_LOC116603277)	75	Nvec_vc1.1_LOC116603277	Nvec_vc1.1_LOC116603277	Nvec_vc1.1_XM_048730119			LOC116603277			NA
Ncol_pos_R2.mLb.clN_peak_12632	NC_064044.1	16252190	16252852	+	176	NA	exon (Nvec_vc1.1_LOC5504056, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5504056, exon 1 of 10)	1164	Nvec_vc1.1_LOC5504056	Nvec_vc1.1_LOC5504056	Nvec_vc1.1_XM_048734264			LOC5504056			NA
Ncol_pos_R2.mLb.clN_peak_13538	NC_064045.1	15163367	15164095	+	176	NA	intron (Nvec_vc1.1_LOC5506931, intron 1 of 20)	-intron (Nvec_vc1.1_LOC5506931, intron 1 of 20)	973	Nvec_vc1.1_LOC5506931	Nvec_vc1.1_LOC5506931	Nvec_vc1.1_XM_048719793			LOC5506931			NA
Ncol_pos_R2.mLb.clN_peak_4293	NC_064037.1	1232058	1232700	+	176	NA	intron (Nvec_vc1.1_LOC5503946, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5503946, intron 1 of 1)	3866	Nvec_vc1.1_LOC5503946	Nvec_vc1.1_LOC5503946	Nvec_vc1.1_XM_032372223			LOC5503946			NA
Ncol_pos_R2.mLb.clN_peak_6939	NC_064039.1	7061044	7061982	+	176	NA	intron (Nvec_vc1.1_LOC5515074, intron 2 of 6)	-intron (Nvec_vc1.1_LOC5515074, intron 2 of 6)	1134	Nvec_vc1.1_LOC5515074	Nvec_vc1.1_LOC5515074	Nvec_vc1.1_XM_032384594			LOC5515074			NA
Ncol_pos_R2.mLb.clN_peak_12138	NC_064044.1	7511539	7512014	+	176	NA	intron (Nvec_vc1.1_LOC5518475, intron 2 of 15)	-intron (Nvec_vc1.1_LOC5518475, intron 2 of 15)	1206	Nvec_vc1.1_LOC5518475	Nvec_vc1.1_LOC5518475	Nvec_vc1.1_XM_032363157			LOC5518475			NA
Ncol_pos_R2.mLb.clN_peak_11871	NC_064044.1	3349951	3350390	+	176	NA	intron (Nvec_vc1.1_LOC5509972, intron 4 of 13)	-intron (Nvec_vc1.1_LOC5509972, intron 4 of 13)	3706	Nvec_vc1.1_LOC5509972	Nvec_vc1.1_LOC5509972	Nvec_vc1.1_XM_032379103			LOC5509972			NA
Ncol_pos_R2.mLb.clN_peak_14877	NC_064047.1	6622145	6623338	+	176	NA	Intergenic	Intergenic	-3994	Nvec_vc1.1_LOC5501703	Nvec_vc1.1_LOC5501703	Nvec_vc1.1_XM_032369992			LOC5501703			NA
Ncol_pos_R2.mLb.clN_peak_3133	NC_064036.1	3995699	3996168	+	176	NA	intron (Nvec_vc1.1_LOC5514198, intron 3 of 5)	-intron (Nvec_vc1.1_LOC5514198, intron 3 of 5)	4633	Nvec_vc1.1_LOC5514198	Nvec_vc1.1_LOC5514198	Nvec_vc1.1_XM_001634357			LOC5514198			NA
Ncol_pos_R2.mLb.clN_peak_13011	NC_064045.1	7061212	7061732	+	176	NA	intron (Nvec_vc1.1_LOC5510142, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5510142, intron 1 of 1)	1030	Nvec_vc1.1_LOC5510142	Nvec_vc1.1_LOC5510142	Nvec_vc1.1_XM_001630539			LOC5510142			NA
Ncol_pos_R2.mLb.clN_peak_2978	NC_064036.1	1680531	1681332	+	176	NA	promoter-TSS (Nvec_vc1.1_LOC116615890)	-promoter-TSS (Nvec_vc1.1_LOC116615890)	49	Nvec_vc1.1_LOC116615890	Nvec_vc1.1_LOC116615890	Nvec_vc1.1_XM_048724667			LOC116615890			NA
Ncol_pos_R2.mLb.clN_peak_4642	NC_064037.1	5856255	5856873	+	175	NA	exon (Nvec_vc1.1_LOC5509319, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5509319, exon 1 of 2)	968	Nvec_vc1.1_LOC5509319	Nvec_vc1.1_LOC5509319	Nvec_vc1.1_XM_001629787			LOC5509319			NA
Ncol_pos_R2.mLb.clN_peak_12378	NC_064044.1	11520644	11521073	+	175	NA	Intergenic	Intergenic	-1227	Nvec_vc1.1_LOC5496305	Nvec_vc1.1_LOC5496305	Nvec_vc1.1_XM_048734479			LOC5496305			NA
Ncol_pos_R2.mLb.clN_peak_3404	NC_064036.1	7911956	7913026	+	175	NA	intron (Nvec_vc1.1_LOC5511251, intron 1 of 18)	-intron (Nvec_vc1.1_LOC5511251, intron 1 of 18)	532	Nvec_vc1.1_LOC5511251	Nvec_vc1.1_LOC5511251	Nvec_vc1.1_XM_032380509			LOC5511251			NA
Ncol_pos_R2.mLb.clN_peak_2130	NC_064035.1	10518476	10519663	+	175	NA	intron (Nvec_vc1.1_LOC5521283, intron 1 of 17)	-intron (Nvec_vc1.1_LOC5521283, intron 1 of 17)	2139	Nvec_vc1.1_LOC5521283	Nvec_vc1.1_LOC5521283	Nvec_vc1.1_XM_032366399			LOC5521283			NA
Ncol_pos_R2.mLb.clN_peak_2370	NC_064035.1	14596124	14596446	+	175	NA	exon (Nvec_vc1.1_LOC116604501, exon 1 of 6)	-exon (Nvec_vc1.1_LOC116604501, exon 1 of 6)	328	Nvec_vc1.1_LOC116604501	Nvec_vc1.1_LOC116604501	Nvec_vc1.1_XM_032366963			LOC116604501			NA
Ncol_pos_R2.mLb.clN_peak_7840	NC_064040.1	4423443	4424153	+	175	NA	promoter-TSS (Nvec_vc1.1_LOC5509730)	-promoter-TSS (Nvec_vc1.1_LOC5509730)	-177	Nvec_vc1.1_LOC5509707	Nvec_vc1.1_LOC5509707	Nvec_vc1.1_XM_048729740			LOC5509707			NA
Ncol_pos_R2.mLb.clN_peak_10527	NC_064042.1	13118463	13119163	+	175	NA	intron (Nvec_vc1.1_LOC116614151, intron 1 of 5)	-intron (Nvec_vc1.1_LOC116614151, intron 1 of 5)	233	Nvec_vc1.1_LOC116614151	Nvec_vc1.1_LOC116614151	Nvec_vc1.1_XM_032374813			LOC116614151			NA
Ncol_pos_R2.mLb.clN_peak_4286	NC_064037.1	1192026	1192610	+	175	NA	Intergenic	Intergenic	-13746	Nvec_vc1.1_LOC116611715	Nvec_vc1.1_LOC116611715	Nvec_vc1.1_XM_032372205			LOC116611715			NA
Ncol_pos_R2.mLb.clN_peak_2236	NC_064035.1	12227561	12227871	+	175	NA	intron (Nvec_vc1.1_LOC116619183, intron 2 of 3)	-intron (Nvec_vc1.1_LOC116619183, intron 2 of 3)	3052	Nvec_vc1.1_LOC116619183	Nvec_vc1.1_LOC116619183	Nvec_vc1.1_XM_048723299			LOC116619183			NA
Ncol_pos_R2.mLb.clN_peak_7337	NC_064039.1	12222618	12223472	+	175	NA	exon (Nvec_vc1.1_LOC5520923, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5520923, exon 3 of 3)	4797	Nvec_vc1.1_LOC5520923	Nvec_vc1.1_LOC5520923	Nvec_vc1.1_XM_048729451			LOC5520923			NA
Ncol_pos_R2.mLb.clN_peak_5051	NC_064037.1	11500390	11501318	+	175	NA	exon (Nvec_vc1.1_LOC5516615, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5516615, exon 1 of 1)	229	Nvec_vc1.1_LOC5516615	Nvec_vc1.1_LOC5516615	Nvec_vc1.1_XM_032386432			LOC5516615			NA
Ncol_pos_R2.mLb.clN_peak_3065	NC_064036.1	2834750	2835373	+	175	NA	exon (Nvec_vc1.1_LOC5507746, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5507746, exon 1 of 4)	101	Nvec_vc1.1_LOC5507746	Nvec_vc1.1_LOC5507746	Nvec_vc1.1_XM_032376500			LOC5507746			NA
Ncol_pos_R2.mLb.clN_peak_9814	NC_064042.1	2115041	2115716	+	175	NA	exon (Nvec_vc1.1_LOC116616880, exon 1 of 18)	-exon (Nvec_vc1.1_LOC116616880, exon 1 of 18)	244	Nvec_vc1.1_LOC116616880	Nvec_vc1.1_LOC116616880	Nvec_vc1.1_XM_032379013			LOC116616880			NA
Ncol_pos_R2.mLb.clN_peak_88	NC_064034.1	2130947	2131378	+	175	NA	exon (Nvec_vc1.1_LOC5515183, exon 1 of 12)	-exon (Nvec_vc1.1_LOC5515183, exon 1 of 12)	136	Nvec_vc1.1_LOC5515183	Nvec_vc1.1_LOC5515183	Nvec_vc1.1_XM_048727100			LOC5515183			NA
Ncol_pos_R2.mLb.clN_peak_15546	NC_064048.1	5015120	5015682	+	175	NA	intron (Nvec_vc1.1_LOC5522219, intron 2 of 3)	-intron (Nvec_vc1.1_LOC5522219, intron 2 of 3)	7608	Nvec_vc1.1_LOC5522219	Nvec_vc1.1_LOC5522219	Nvec_vc1.1_XM_032367667			LOC5522219			NA
Ncol_pos_R2.mLb.clN_peak_5954	NC_064038.1	8313550	8314242	+	175	NA	promoter-TSS (Nvec_vc1.1_LOC5505989)	-promoter-TSS (Nvec_vc1.1_LOC5505989)	-9	Nvec_vc1.1_LOC116602978	Nvec_vc1.1_LOC116602978	Nvec_vc1.1_XM_048727976			LOC116602978			NA
Ncol_pos_R2.mLb.clN_peak_11175	NC_064043.1	7777255	7778231	+	175	NA	intron (Nvec_vc1.1_LOC5522005, intron 9 of 16)	-intron (Nvec_vc1.1_LOC5522005, intron 9 of 16)	7043	Nvec_vc1.1_LOC5522005	Nvec_vc1.1_LOC5522005	Nvec_vc1.1_XM_032367343			LOC5522005			NA
Ncol_pos_R2.mLb.clN_peak_6980	NC_064039.1	7501146	7501470	+	175	NA	promoter-TSS (Nvec_vc1.1_LOC5514998)	-promoter-TSS (Nvec_vc1.1_LOC5514998)	92	Nvec_vc1.1_LOC5514998	Nvec_vc1.1_LOC5514998	Nvec_vc1.1_XM_048729083			LOC5514998			NA
Ncol_pos_R2.mLb.clN_peak_772	NC_064034.1	11903631	11903912	+	175	NA	Intergenic	Intergenic	-10307	Nvec_vc1.1_LOC5517429	Nvec_vc1.1_LOC5517429	Nvec_vc1.1_XM_032361863			LOC5517429			NA
Ncol_pos_R2.mLb.clN_peak_12824	NC_064045.1	4396508	4397101	+	175	NA	TTS (Nvec_vc1.1_LOC5509617)	-TTS (Nvec_vc1.1_LOC5509617)	4258	Nvec_vc1.1_LOC5509617	Nvec_vc1.1_LOC5509617	Nvec_vc1.1_XM_001630068			LOC5509617			NA
Ncol_pos_R2.mLb.clN_peak_11167	NC_064043.1	7651874	7652240	+	175	NA	exon (Nvec_vc1.1_LOC116604610, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116604610, exon 1 of 2)	546	Nvec_vc1.1_LOC116604610	Nvec_vc1.1_LOC116604610	Nvec_vc1.1_XM_032367205			LOC116604610			NA
