PeakID (cmd=annotatePeaks.pl Fox_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Fox_pos_R1.mLb.clN_peak_2860	NC_064036.1	3426184	3426873	+	280	NA	promoter-TSS (Nvec_vc1.1_LOC5510029)	-promoter-TSS (Nvec_vc1.1_LOC5510029)	43	Nvec_vc1.1_LOC5510029	Nvec_vc1.1_LOC5510029	Nvec_vc1.1_XM_048725747			LOC5510029			NA
Fox_pos_R1.mLb.clN_peak_11684	NC_064044.1	13568302	13569024	+	280	NA	promoter-TSS (Nvec_vc1.1_LOC116601245)	-promoter-TSS (Nvec_vc1.1_LOC116601245)	37	Nvec_vc1.1_LOC116609390	Nvec_vc1.1_LOC116609390	Nvec_vc1.1_XM_048734394			LOC116609390			NA
Fox_pos_R1.mLb.clN_peak_2127	NC_064035.1	13179293	13180260	+	280	NA	promoter-TSS (Nvec_vc1.1_LOC5521651)	-promoter-TSS (Nvec_vc1.1_LOC5521651)	81	Nvec_vc1.1_LOC5521651	Nvec_vc1.1_LOC5521651	Nvec_vc1.1_XM_048723350			LOC5521651			NA
Fox_pos_R1.mLb.clN_peak_5550	NC_064038.1	8150079	8150429	+	280	NA	intron (Nvec_vc1.1_LOC5505973, intron 6 of 9)	-intron (Nvec_vc1.1_LOC5505973, intron 6 of 9)	-1425	Nvec_vc1.1_LOC116613847	Nvec_vc1.1_LOC116613847	Nvec_vc1.1_XM_032374309			LOC116613847			NA
Fox_pos_R1.mLb.clN_peak_9709	NC_064042.1	12008858	12010535	+	280	NA	exon (Nvec_vc1.1_LOC116618274, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116618274, exon 1 of 1)	738	Nvec_vc1.1_LOC116618274	Nvec_vc1.1_LOC116618274	Nvec_vc1.1_XM_032381789			LOC116618274			NA
Fox_pos_R1.mLb.clN_peak_14442	NC_064048.1	2788308	2789116	+	280	NA	exon (Nvec_vc1.1_LOC116617354, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116617354, exon 1 of 2)	786	Nvec_vc1.1_LOC116617354	Nvec_vc1.1_LOC116617354	Nvec_vc1.1_XM_032380001			LOC116617354			NA
Fox_pos_R1.mLb.clN_peak_13687	NC_064047.1	2357731	2358387	+	280	NA	promoter-TSS (Nvec_vc1.1_LOC116602248)	-promoter-TSS (Nvec_vc1.1_LOC116602248)	78	Nvec_vc1.1_LOC116602248	Nvec_vc1.1_LOC116602248	Nvec_vc1.1_XM_048721412			LOC116602248			NA
Fox_pos_R1.mLb.clN_peak_7676	NC_064040.1	8939525	8941089	+	279	NA	promoter-TSS (Nvec_vc1.1_LOC5512969)	-promoter-TSS (Nvec_vc1.1_LOC5512969)	-27	Nvec_vc1.1_LOC5512969	Nvec_vc1.1_LOC5512969	Nvec_vc1.1_XM_001633220			LOC5512969			NA
Fox_pos_R1.mLb.clN_peak_9618	NC_064042.1	10119031	10120151	+	279	NA	intron (Nvec_vc1.1_LOC5503812, intron 2 of 3)	-intron (Nvec_vc1.1_LOC5503812, intron 2 of 3)	1473	Nvec_vc1.1_LOC5503812	Nvec_vc1.1_LOC5503812	Nvec_vc1.1_XM_032372050			LOC5503812			NA
Fox_pos_R1.mLb.clN_peak_4249	NC_064037.1	4708878	4710421	+	279	NA	intron (Nvec_vc1.1_LOC5512882, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5512882, intron 1 of 3)	1331	Nvec_vc1.1_LOC5512882	Nvec_vc1.1_LOC5512882	Nvec_vc1.1_XM_032382406			LOC5512882			NA
Fox_pos_R1.mLb.clN_peak_9155	NC_064042.1	2699987	2700440	+	279	NA	promoter-TSS (Nvec_vc1.1_LOC5511661)	-promoter-TSS (Nvec_vc1.1_LOC5511661)	9	Nvec_vc1.1_LOC5511661	Nvec_vc1.1_LOC5511661	Nvec_vc1.1_XM_001632002			LOC5511661			NA
Fox_pos_R1.mLb.clN_peak_13436	NC_064046.1	12857989	12858386	+	279	NA	promoter-TSS (Nvec_vc1.1_LOC116603327)	-promoter-TSS (Nvec_vc1.1_LOC116603327)	73	Nvec_vc1.1_LOC116603327	Nvec_vc1.1_LOC116603327	Nvec_vc1.1_XM_032364394			LOC116603327			NA
Fox_pos_R1.mLb.clN_peak_10348	NC_064043.1	5971745	5972300	+	279	NA	intron (Nvec_vc1.1_LOC5522095, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5522095, intron 1 of 5)	3933	Nvec_vc1.1_LOC5522095	Nvec_vc1.1_LOC5522095	Nvec_vc1.1_XM_032367105			LOC5522095			NA
Fox_pos_R1.mLb.clN_peak_64	NC_064034.1	1917716	1918394	+	279	NA	exon (Nvec_vc1.1_LOC116620361, exon 1 of 7)	-exon (Nvec_vc1.1_LOC116620361, exon 1 of 7)	589	Nvec_vc1.1_LOC116620361	Nvec_vc1.1_LOC116620361	Nvec_vc1.1_XM_032386153			LOC116620361			NA
Fox_pos_R1.mLb.clN_peak_9657	NC_064042.1	11055379	11056182	+	279	NA	promoter-TSS (Nvec_vc1.1_LOC116614942)	-promoter-TSS (Nvec_vc1.1_LOC116614942)	168	Nvec_vc1.1_LOC116614941	Nvec_vc1.1_LOC116614941	Nvec_vc1.1_XM_032376561			LOC116614941			NA
Fox_pos_R1.mLb.clN_peak_1279	NC_064034.1	21684373	21685071	+	279	NA	promoter-TSS (Nvec_vc1.1_LOC5518310)	-promoter-TSS (Nvec_vc1.1_LOC5518310)	-457	Nvec_vc1.1_LOC5518310	Nvec_vc1.1_LOC5518310	Nvec_vc1.1_XM_001638168			LOC5518310			NA
Fox_pos_R1.mLb.clN_peak_12625	NC_064046.1	75268	75785	+	278	NA	promoter-TSS (Nvec_vc1.1_LOC5508565)	-promoter-TSS (Nvec_vc1.1_LOC5508565)	139	Nvec_vc1.1_LOC5508564	Nvec_vc1.1_LOC5508564	Nvec_vc1.1_XM_001629091			LOC5508564			NA
Fox_pos_R1.mLb.clN_peak_8860	NC_064041.1	14531835	14532477	+	278	NA	promoter-TSS (Nvec_vc1.1_LOC5510505)	-promoter-TSS (Nvec_vc1.1_LOC5510505)	-296	Nvec_vc1.1_LOC5510505	Nvec_vc1.1_LOC5510505	Nvec_vc1.1_XM_032379633			LOC5510505			NA
Fox_pos_R1.mLb.clN_peak_13465	NC_064046.1	13150405	13151142	+	278	NA	intron (Nvec_vc1.1_LOC5508045, intron 4 of 6)	-intron (Nvec_vc1.1_LOC5508045, intron 4 of 6)	-2713	Nvec_vc1.1_LOC125559017	Nvec_vc1.1_LOC125559017	Nvec_vc1.1_XM_048720758			LOC125559017			NA
Fox_pos_R1.mLb.clN_peak_4299	NC_064037.1	5392849	5393648	+	278	NA	promoter-TSS (Nvec_vc1.1_LOC5500189)	-promoter-TSS (Nvec_vc1.1_LOC5500189)	-242	Nvec_vc1.1_LOC5500189	Nvec_vc1.1_LOC5500189	Nvec_vc1.1_XM_032368638			LOC5500189			NA
Fox_pos_R1.mLb.clN_peak_1379	NC_064035.1	1846120	1847006	+	278	NA	promoter-TSS (Nvec_vc1.1_LOC5518292)	-promoter-TSS (Nvec_vc1.1_LOC5518292)	45	Nvec_vc1.1_LOC116601992	Nvec_vc1.1_LOC116601992	Nvec_vc1.1_XM_048724031			LOC116601992			NA
Fox_pos_R1.mLb.clN_peak_8181	NC_064040.1	17448127	17449412	+	278	NA	intron (Nvec_vc1.1_LOC5509355, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5509355, intron 1 of 3)	426	Nvec_vc1.1_LOC5509355	Nvec_vc1.1_LOC5509355	Nvec_vc1.1_XM_032378296			LOC5509355			NA
Fox_pos_R1.mLb.clN_peak_9765	NC_064042.1	12739134	12739863	+	277	NA	exon (Nvec_vc1.1_LOC5506797, exon 17 of 18)	-exon (Nvec_vc1.1_LOC5506797, exon 17 of 18)	12193	Nvec_vc1.1_LOC5506797	Nvec_vc1.1_LOC5506797	Nvec_vc1.1_XM_032375228			LOC5506797			NA
Fox_pos_R1.mLb.clN_peak_8596	NC_064041.1	8779410	8780274	+	277	NA	promoter-TSS (Nvec_vc1.1_LOC5519326)	-promoter-TSS (Nvec_vc1.1_LOC5519326)	-55	Nvec_vc1.1_LOC5519326	Nvec_vc1.1_LOC5519326	Nvec_vc1.1_XM_048731317			LOC5519326			NA
Fox_pos_R1.mLb.clN_peak_1350	NC_064035.1	1393277	1394531	+	277	NA	promoter-TSS (Nvec_vc1.1_LOC116616121)	-promoter-TSS (Nvec_vc1.1_LOC116616121)	134	Nvec_vc1.1_LOC5509132	Nvec_vc1.1_LOC5509132	Nvec_vc1.1_XM_032378016			LOC5509132			NA
Fox_pos_R1.mLb.clN_peak_14419	NC_064048.1	2362864	2364068	+	277	NA	intron (Nvec_vc1.1_LOC5502678, intron 2 of 6)	-intron (Nvec_vc1.1_LOC5502678, intron 2 of 6)	5907	Nvec_vc1.1_LOC5502678	Nvec_vc1.1_LOC5502678	Nvec_vc1.1_XM_001623796			LOC5502678			NA
Fox_pos_R1.mLb.clN_peak_7688	NC_064040.1	9124824	9125358	+	277	NA	TTS (Nvec_vc1.1_LOC5503399)	-TTS (Nvec_vc1.1_LOC5503399)	227	Nvec_v1g174742	Nvec_v1g174742	Nvec_v1g174742						NA
Fox_pos_R1.mLb.clN_peak_6294	NC_064039.1	4007385	4008897	+	277	NA	promoter-TSS (Nvec_vc1.1_LOC5501987)	-promoter-TSS (Nvec_vc1.1_LOC5501987)	-292	Nvec_vc1.1_LOC5501987	Nvec_vc1.1_LOC5501987	Nvec_vc1.1_XM_048728776			LOC5501987			NA
Fox_pos_R1.mLb.clN_peak_11252	NC_064044.1	6365795	6366398	+	277	NA	TTS (Nvec_vc1.1_LOC5508136)	-TTS (Nvec_vc1.1_LOC5508136)	190	Nvec_vc1.1_LOC5508135	Nvec_vc1.1_LOC5508135	Nvec_vc1.1_XM_048734327			LOC5508135			NA
Fox_pos_R1.mLb.clN_peak_10580	NC_064043.1	9375698	9376244	+	277	NA	exon (Nvec_vc1.1_LOC5513566, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5513566, exon 1 of 2)	1999	Nvec_vc1.1_LOC5513566	Nvec_vc1.1_LOC5513566	Nvec_vc1.1_XM_032383031			LOC5513566			NA
Fox_pos_R1.mLb.clN_peak_483	NC_064034.1	8217610	8217892	+	277	NA	promoter-TSS (Nvec_vc1.1_LOC5520393)	-promoter-TSS (Nvec_vc1.1_LOC5520393)	35	Nvec_vc1.1_LOC5520393	Nvec_vc1.1_LOC5520393	Nvec_vc1.1_XM_032365475			LOC5520393			NA
Fox_pos_R1.mLb.clN_peak_120	NC_064034.1	2548083	2548773	+	276	NA	promoter-TSS (Nvec_vc1.1_LOC5509818)	-promoter-TSS (Nvec_vc1.1_LOC5509818)	-375	Nvec_vc1.1_LOC5509818	Nvec_vc1.1_LOC5509818	Nvec_vc1.1_XM_001630250			LOC5509818			NA
Fox_pos_R1.mLb.clN_peak_6402	NC_064039.1	5633147	5635063	+	276	NA	TTS (Nvec_vc1.1_LOC5521423)	-TTS (Nvec_vc1.1_LOC5521423)	4514	Nvec_vc1.1_LOC5521423	Nvec_vc1.1_LOC5521423	Nvec_vc1.1_XM_032366733			LOC5521423			NA
Fox_pos_R1.mLb.clN_peak_834	NC_064034.1	13949824	13950453	+	276	NA	promoter-TSS (Nvec_vc1.1_LOC125561742)	-promoter-TSS (Nvec_vc1.1_LOC125561742)	-947	Nvec_vc1.1_LOC125561742	Nvec_vc1.1_LOC125561742	Nvec_vc1.1_XM_048725906			LOC125561742			NA
Fox_pos_R1.mLb.clN_peak_11282	NC_064044.1	6832135	6832612	+	276	NA	TTS (Nvec_vc1.1_LOC5505254)	-TTS (Nvec_vc1.1_LOC5505254)	-1563	Nvec_vc1.1_LOC5505263	Nvec_vc1.1_LOC5505263	Nvec_vc1.1_XM_001626062			LOC5505263			NA
Fox_pos_R1.mLb.clN_peak_1498	NC_064035.1	3776311	3776617	+	276	NA	exon (Nvec_vc1.1_LOC116619551, exon 8 of 8)	-exon (Nvec_vc1.1_LOC116619551, exon 8 of 8)	7638	Nvec_vc1.1_LOC116613573	Nvec_vc1.1_LOC116613573	Nvec_vc1.1_XM_048724402			LOC116613573			NA
Fox_pos_R1.mLb.clN_peak_10437	NC_064043.1	7300818	7301290	+	276	NA	exon (Nvec_vc1.1_LOC5522035, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5522035, exon 1 of 4)	963	Nvec_vc1.1_LOC5522035	Nvec_vc1.1_LOC5522035	Nvec_vc1.1_XM_032367153			LOC5522035			NA
Fox_pos_R1.mLb.clN_peak_683	NC_064034.1	11574137	11574441	+	276	NA	promoter-TSS (Nvec_vc1.1_LOC5517395)	-promoter-TSS (Nvec_vc1.1_LOC5517395)	89	Nvec_vc1.1_LOC5517395	Nvec_vc1.1_LOC5517395	Nvec_vc1.1_XM_048726641			LOC5517395			NA
Fox_pos_R1.mLb.clN_peak_12102	NC_064045.1	6230653	6231176	+	276	NA	intron (Nvec_vc1.1_LOC5508299, intron 1 of 29)	-intron (Nvec_vc1.1_LOC5508299, intron 1 of 29)	2438	Nvec_vc1.1_LOC5508299	Nvec_vc1.1_LOC5508299	Nvec_vc1.1_XM_048720363			LOC5508299			NA
Fox_pos_R1.mLb.clN_peak_8811	NC_064041.1	13549401	13550100	+	276	NA	Intergenic	Intergenic	-6157	Nvec_vc1.1_LOC5516199	Nvec_vc1.1_LOC5516199	Nvec_vc1.1_XM_048731137			LOC5516199			NA
Fox_pos_R1.mLb.clN_peak_2887	NC_064036.1	3894155	3894544	+	276	NA	intron (Nvec_vc1.1_LOC5514210, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5514210, intron 1 of 1)	1509	Nvec_vc1.1_LOC5514210	Nvec_vc1.1_LOC5514210	Nvec_vc1.1_XM_032383841			LOC5514210			NA
Fox_pos_R1.mLb.clN_peak_10225	NC_064043.1	4104277	4104602	+	276	NA	Intergenic	Intergenic	-3854	Nvec_vc1.1_LOC116612230	Nvec_vc1.1_LOC116612230	Nvec_vc1.1_XM_032372868			LOC116612230			NA
Fox_pos_R1.mLb.clN_peak_1183	NC_064034.1	20341400	20343059	+	276	NA	intron (Nvec_vc1.1_LOC5504951, intron 1 of 9)	-intron (Nvec_vc1.1_LOC5504951, intron 1 of 9)	534	Nvec_vc1.1_LOC5504951	Nvec_vc1.1_LOC5504951	Nvec_vc1.1_XM_048728326			LOC5504951			NA
Fox_pos_R1.mLb.clN_peak_14660	NC_064048.1	6501127	6501805	+	275	NA	promoter-TSS (Nvec_vc1.1_LOC116614124)	-promoter-TSS (Nvec_vc1.1_LOC116614124)	106	Nvec_vc1.1_LOC5506380	Nvec_vc1.1_LOC5506380	Nvec_vc1.1_XM_001627048			LOC5506380			NA
Fox_pos_R1.mLb.clN_peak_1571	NC_064035.1	4856702	4857031	+	275	NA	promoter-TSS (Nvec_vc1.1_LOC5508920)	-promoter-TSS (Nvec_vc1.1_LOC5508920)	76	Nvec_vc1.1_LOC5508920	Nvec_vc1.1_LOC5508920	Nvec_vc1.1_XM_032377736			LOC5508920			NA
Fox_pos_R1.mLb.clN_peak_774	NC_064034.1	12970717	12971538	+	275	NA	exon (Nvec_vc1.1_LOC5515883, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5515883, exon 1 of 1)	204	Nvec_vc1.1_LOC5515883	Nvec_vc1.1_LOC5515883	Nvec_vc1.1_XM_001636003			LOC5515883			NA
Fox_pos_R1.mLb.clN_peak_3431	NC_064036.1	11689990	11690674	+	275	NA	Intergenic	Intergenic	-4918	Nvec_vc1.1_LOC5520072	Nvec_vc1.1_LOC5520072	Nvec_vc1.1_XM_032365082			LOC5520072			NA
Fox_pos_R1.mLb.clN_peak_1054	NC_064034.1	18422133	18422682	+	275	NA	exon (Nvec_vc1.1_LOC5514438, exon 3 of 6)	-exon (Nvec_vc1.1_LOC5514438, exon 3 of 6)	4804	Nvec_vc1.1_LOC5514438	Nvec_vc1.1_LOC5514438	Nvec_vc1.1_XM_048731868			LOC5514438			NA
Fox_pos_R1.mLb.clN_peak_6466	NC_064039.1	6414327	6414674	+	275	NA	Intergenic	Intergenic	-4179	Nvec_vc1.1_LOC125567918	Nvec_vc1.1_LOC125567918	Nvec_vc1.1_XM_048728944			LOC125567918			NA
Fox_pos_R1.mLb.clN_peak_4091	NC_064037.1	2451573	2451912	+	275	NA	exon (Nvec_vc1.1_LOC5511559, exon 2 of 7)	-exon (Nvec_vc1.1_LOC5511559, exon 2 of 7)	3093	Nvec_vc1.1_LOC5511559	Nvec_vc1.1_LOC5511559	Nvec_vc1.1_XM_001631932			LOC5511559			NA
Fox_pos_R1.mLb.clN_peak_11367	NC_064044.1	8268002	8269015	+	275	NA	TTS (Nvec_vc1.1_LOC5518430)	-TTS (Nvec_vc1.1_LOC5518430)	466	Nvec_vc1.1_LOC5518431	Nvec_vc1.1_LOC5518431	Nvec_vc1.1_XM_001638276			LOC5518431			NA
Fox_pos_R1.mLb.clN_peak_11546	NC_064044.1	11851021	11852459	+	275	NA	promoter-TSS (Nvec_vc1.1_LOC5514706)	-promoter-TSS (Nvec_vc1.1_LOC5514706)	267	Nvec_vc1.1_LOC5514697	Nvec_vc1.1_LOC5514697	Nvec_vc1.1_XM_001634811			LOC5514697			NA
Fox_pos_R1.mLb.clN_peak_1262	NC_064034.1	21504633	21505168	+	275	NA	Intergenic	Intergenic	-1642	Nvec_v1g90177	Nvec_v1g90177	Nvec_v1g90177						NA
Fox_pos_R1.mLb.clN_peak_13457	NC_064046.1	13070191	13070839	+	275	NA	promoter-TSS (Nvec_vc1.1_LOC5508041)	-promoter-TSS (Nvec_vc1.1_LOC5508041)	103	Nvec_vc1.1_LOC5508051	Nvec_vc1.1_LOC5508051	Nvec_vc1.1_XM_032376782			LOC5508051			NA
Fox_pos_R1.mLb.clN_peak_12136	NC_064045.1	6830791	6831405	+	275	NA	intron (Nvec_vc1.1_LOC5510129, intron 34 of 53)	-intron (Nvec_vc1.1_LOC5510129, intron 34 of 53)	11249	Nvec_vc1.1_LOC5510112	Nvec_vc1.1_LOC5510112	Nvec_vc1.1_XM_048719744			LOC5510112			NA
Fox_pos_R1.mLb.clN_peak_10491	NC_064043.1	8275241	8275888	+	275	NA	promoter-TSS (Nvec_vc1.1_LOC5506824)	-promoter-TSS (Nvec_vc1.1_LOC5506824)	74	Nvec_vc1.1_LOC5506824	Nvec_vc1.1_LOC5506824	Nvec_vc1.1_XM_001627470			LOC5506824			NA
Fox_pos_R1.mLb.clN_peak_10026	NC_064043.1	1835448	1836080	+	274	NA	promoter-TSS (Nvec_vc1.1_LOC5512165)	-promoter-TSS (Nvec_vc1.1_LOC5512165)	-73	Nvec_vc1.1_LOC5512165	Nvec_vc1.1_LOC5512165	Nvec_vc1.1_XM_001632492			LOC5512165			NA
Fox_pos_R1.mLb.clN_peak_1117	NC_064034.1	19395572	19396764	+	274	NA	Intergenic	Intergenic	-2836	Nvec_NVE24475	Nvec_NVE24475	Nvec_NVE24475						NA
Fox_pos_R1.mLb.clN_peak_1889	NC_064035.1	9444701	9445418	+	274	NA	promoter-TSS (Nvec_vc1.1_LOC5521338)	-promoter-TSS (Nvec_vc1.1_LOC5521338)	100	Nvec_vc1.1_LOC5521232	Nvec_vc1.1_LOC5521232	Nvec_vc1.1_XM_032366513			LOC5521232			NA
Fox_pos_R1.mLb.clN_peak_731	NC_064034.1	12248665	12249445	+	274	NA	intron (Nvec_vc1.1_LOC5517341, intron 1 of 8)	-intron (Nvec_vc1.1_LOC5517341, intron 1 of 8)	3251	Nvec_vc1.1_LOC5517341	Nvec_vc1.1_LOC5517341	Nvec_vc1.1_XM_032361847			LOC5517341			NA
Fox_pos_R1.mLb.clN_peak_2042	NC_064035.1	11880885	11882311	+	274	NA	intron (Nvec_vc1.1_LOC116619170, intron 2 of 22)	-intron (Nvec_vc1.1_LOC116619170, intron 2 of 22)	14552	Nvec_vc1.1_LOC116619170	Nvec_vc1.1_LOC116619170	Nvec_vc1.1_XM_032383658			LOC116619170			NA
Fox_pos_R1.mLb.clN_peak_14793	NC_064048.1	9024797	9025295	+	274	NA	promoter-TSS (Nvec_vc1.1_LOC116618344)	-promoter-TSS (Nvec_vc1.1_LOC116618344)	1	Nvec_vc1.1_LOC5512445	Nvec_vc1.1_LOC5512445	Nvec_vc1.1_XM_048722718			LOC5512445			NA
Fox_pos_R1.mLb.clN_peak_9269	NC_064042.1	4678762	4679704	+	274	NA	promoter-TSS (Nvec_vc1.1_LOC116617516)	-promoter-TSS (Nvec_vc1.1_LOC116617516)	-16	Nvec_vc1.1_LOC116617516	Nvec_vc1.1_LOC116617516	Nvec_vc1.1_XM_048732353			LOC116617516			NA
Fox_pos_R1.mLb.clN_peak_3977	NC_064036.1	20770630	20771292	+	274	NA	promoter-TSS (Nvec_vc1.1_LOC116611810)	-promoter-TSS (Nvec_vc1.1_LOC116611810)	44	Nvec_vc1.1_LOC116611810	Nvec_vc1.1_LOC116611810	Nvec_vc1.1_XM_048724930			LOC116611810			NA
Fox_pos_R1.mLb.clN_peak_9788	NC_064042.1	13051248	13051599	+	274	NA	intron (Nvec_vc1.1_LOC5506439, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5506439, intron 1 of 2)	15240	Nvec_vc1.1_LOC5506439	Nvec_vc1.1_LOC5506439	Nvec_vc1.1_XM_032374819			LOC5506439			NA
Fox_pos_R1.mLb.clN_peak_14552	NC_064048.1	4950257	4950966	+	274	NA	intron (Nvec_vc1.1_LOC5522222, intron 2 of 4)	-intron (Nvec_vc1.1_LOC5522222, intron 2 of 4)	3932	Nvec_vc1.1_LOC5522222	Nvec_vc1.1_LOC5522222	Nvec_vc1.1_XM_032367633			LOC5522222			NA
Fox_pos_R1.mLb.clN_peak_9668	NC_064042.1	11328223	11328648	+	274	NA	promoter-TSS (Nvec_NVE5894)	-promoter-TSS (Nvec_NVE5894)	19	Nvec_NVE5894	Nvec_NVE5894	Nvec_NVE5894						NA
Fox_pos_R1.mLb.clN_peak_1853	NC_064035.1	8890927	8891838	+	274	NA	intron (Nvec_vc1.1_LOC5516839, intron 19 of 40)	-intron (Nvec_vc1.1_LOC5516839, intron 19 of 40)	14130	Nvec_vc1.1_LOC5516839	Nvec_vc1.1_LOC5516839	Nvec_vc1.1_XM_032386760			LOC5516839			NA
Fox_pos_R1.mLb.clN_peak_12454	NC_064045.1	12497757	12498209	+	274	NA	TTS (Nvec_vc1.1_LOC5520506)	-TTS (Nvec_vc1.1_LOC5520506)	184	Nvec_vc1.1_LOC116603944	Nvec_vc1.1_LOC116603944	Nvec_vc1.1_XM_048719871			LOC116603944			NA
Fox_pos_R1.mLb.clN_peak_4099	NC_064037.1	2602377	2602668	+	273	NA	TTS (Nvec_vc1.1_LOC5511553)	-TTS (Nvec_vc1.1_LOC5511553)	142	Nvec_vc1.1_LOC5511595	Nvec_vc1.1_LOC5511595	Nvec_vc1.1_XM_048726419			LOC5511595			NA
Fox_pos_R1.mLb.clN_peak_12211	NC_064045.1	8407554	8407984	+	273	NA	promoter-TSS (Nvec_vc1.1_LOC5509609)	-promoter-TSS (Nvec_vc1.1_LOC5509609)	94	Nvec_vc1.1_LOC5509609	Nvec_vc1.1_LOC5509609	Nvec_vc1.1_XM_001630061			LOC5509609			NA
Fox_pos_R1.mLb.clN_peak_5428	NC_064038.1	5896963	5897883	+	273	NA	intron (Nvec_vc1.1_LOC5511204, intron 3 of 3)	-intron (Nvec_vc1.1_LOC5511204, intron 3 of 3)	11218	Nvec_vc1.1_LOC5511204	Nvec_vc1.1_LOC5511204	Nvec_vc1.1_XM_032380426			LOC5511204			NA
Fox_pos_R1.mLb.clN_peak_3177	NC_064036.1	7806837	7807136	+	273	NA	intron (Nvec_vc1.1_LOC5511283, intron 1 of 13)	-intron (Nvec_vc1.1_LOC5511283, intron 1 of 13)	157	Nvec_vc1.1_LOC5511283	Nvec_vc1.1_LOC5511283	Nvec_vc1.1_XM_001631617			LOC5511283			NA
Fox_pos_R1.mLb.clN_peak_1823	NC_064035.1	8528052	8528545	+	273	NA	promoter-TSS (Nvec_vc1.1_LOC5516772)	-promoter-TSS (Nvec_vc1.1_LOC5516772)	58	Nvec_vc1.1_LOC5516772	Nvec_vc1.1_LOC5516772	Nvec_vc1.1_XM_001636763			LOC5516772			NA
Fox_pos_R1.mLb.clN_peak_13374	NC_064046.1	11899134	11899621	+	272	NA	promoter-TSS (Nvec_vc1.1_LOC5519448)	-promoter-TSS (Nvec_vc1.1_LOC5519448)	4	Nvec_vc1.1_LOC5519508	Nvec_vc1.1_LOC5519508	Nvec_vc1.1_XM_032364313			LOC5519508			NA
Fox_pos_R1.mLb.clN_peak_4918	NC_064037.1	14985713	14986363	+	272	NA	Intergenic	Intergenic	6113	Nvec_v1g219290	Nvec_v1g219290	Nvec_v1g219290						NA
Fox_pos_R1.mLb.clN_peak_11985	NC_064045.1	4361955	4362569	+	272	NA	TTS (Nvec_vc1.1_LOC5509631)	-TTS (Nvec_vc1.1_LOC5509631)	7582	Nvec_vc1.1_LOC5509625	Nvec_vc1.1_LOC5509625	Nvec_vc1.1_XM_001630092			LOC5509625			NA
Fox_pos_R1.mLb.clN_peak_9526	NC_064042.1	8634679	8635494	+	272	NA	exon (Nvec_vc1.1_LOC5515399, exon 2 of 5)	-exon (Nvec_vc1.1_LOC5515399, exon 2 of 5)	264	Nvec_vc1.1_LOC5515399	Nvec_vc1.1_LOC5515399	Nvec_vc1.1_XM_048732001			LOC5515399			NA
Fox_pos_R1.mLb.clN_peak_5196	NC_064037.1	19215184	19215727	+	272	NA	Intergenic	Intergenic	-55678	Nvec_vc1.1_LOC5518703	Nvec_vc1.1_LOC5518703	Nvec_vc1.1_XM_032363456			LOC5518703			NA
Fox_pos_R1.mLb.clN_peak_5351	NC_064038.1	4560773	4561314	+	272	NA	promoter-TSS (Nvec_vc1.1_LOC116610151)	-promoter-TSS (Nvec_vc1.1_LOC116610151)	2	Nvec_vc1.1_LOC116610151	Nvec_vc1.1_LOC116610151	Nvec_vc1.1_XM_048728253			LOC116610151			NA
Fox_pos_R1.mLb.clN_peak_13910	NC_064047.1	6258112	6258586	+	272	NA	exon (Nvec_vc1.1_LOC5513863, exon 1 of 35)	-exon (Nvec_vc1.1_LOC5513863, exon 1 of 35)	201	Nvec_vc1.1_LOC5513863	Nvec_vc1.1_LOC5513863	Nvec_vc1.1_XM_048721970			LOC5513863			NA
Fox_pos_R1.mLb.clN_peak_10809	NC_064043.1	12885471	12885933	+	272	NA	promoter-TSS (Nvec_vc1.1_LOC5512541)	-promoter-TSS (Nvec_vc1.1_LOC5512541)	-23	Nvec_vc1.1_LOC5512541	Nvec_vc1.1_LOC5512541	Nvec_vc1.1_XM_001632827			LOC5512541			NA
Fox_pos_R1.mLb.clN_peak_10475	NC_064043.1	7996828	7997504	+	272	NA	intron (Nvec_vc1.1_LOC5521900, intron 2 of 7)	-intron (Nvec_vc1.1_LOC5521900, intron 2 of 7)	1995	Nvec_vc1.1_LOC5521900	Nvec_vc1.1_LOC5521900	Nvec_vc1.1_XM_001641719			LOC5521900			NA
Fox_pos_R1.mLb.clN_peak_14199	NC_064047.1	11796340	11796832	+	272	NA	exon (Nvec_vc1.1_LOC116609251, exon 1 of 3)	-exon (Nvec_vc1.1_LOC116609251, exon 1 of 3)	673	Nvec_vc1.1_LOC116609251	Nvec_vc1.1_LOC116609251	Nvec_vc1.1_XM_032370141			LOC116609251			NA
