PeakID (cmd=annotatePeaks.pl Ncol_pos_R3.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R3.mLb.clN_peak_15905	NC_064048.1	9603880	9604362	+	242	NA	promoter-TSS (Nvec_vc1.1_LOC5512421)	-promoter-TSS (Nvec_vc1.1_LOC5512421)	-815	Nvec_vc1.1_LOC5512421	Nvec_vc1.1_LOC5512421	Nvec_vc1.1_XM_032381894			LOC5512421			NA
Ncol_pos_R3.mLb.clN_peak_2569	NC_064035.1	16277040	16277758	+	242	NA	promoter-TSS (Nvec_vc1.1_LOC5504556)	-promoter-TSS (Nvec_vc1.1_LOC5504556)	13	Nvec_vc1.1_LOC5504557	Nvec_vc1.1_LOC5504557	Nvec_vc1.1_XM_048723552			LOC5504557			NA
Ncol_pos_R3.mLb.clN_peak_5741	NC_064038.1	3435525	3436500	+	242	NA	promoter-TSS (Nvec_vc1.1_LOC5501789)	-promoter-TSS (Nvec_vc1.1_LOC5501789)	78	Nvec_vc1.1_LOC5501789	Nvec_vc1.1_LOC5501789	Nvec_vc1.1_XM_048727965			LOC5501789			NA
Ncol_pos_R3.mLb.clN_peak_10809	NC_064042.1	15902023	15902582	+	242	NA	Intergenic	Intergenic	-3105	Nvec_vc1.1_LOC5502910	Nvec_vc1.1_LOC5502910	Nvec_vc1.1_XM_048732635			LOC5502910			NA
Ncol_pos_R3.mLb.clN_peak_11570	NC_064043.1	10733386	10733954	+	242	NA	promoter-TSS (Nvec_vc1.1_LOC5519242)	-promoter-TSS (Nvec_vc1.1_LOC5519242)	-23	Nvec_vc1.1_LOC5519242	Nvec_vc1.1_LOC5519242	Nvec_vc1.1_XM_001639106			LOC5519242			NA
Ncol_pos_R3.mLb.clN_peak_782	NC_064034.1	11793976	11794811	+	242	NA	exon (Nvec_vc1.1_LOC5517441, exon 1 of 5)	-exon (Nvec_vc1.1_LOC5517441, exon 1 of 5)	162	Nvec_vc1.1_LOC5517441	Nvec_vc1.1_LOC5517441	Nvec_vc1.1_XM_001637340			LOC5517441			NA
Ncol_pos_R3.mLb.clN_peak_141	NC_064034.1	2715983	2716676	+	242	NA	promoter-TSS (Nvec_vc1.1_LOC5509834)	-promoter-TSS (Nvec_vc1.1_LOC5509834)	-246	Nvec_vc1.1_LOC5509834	Nvec_vc1.1_LOC5509834	Nvec_vc1.1_XM_032378781			LOC5509834			NA
Ncol_pos_R3.mLb.clN_peak_14531	NC_064046.1	12855264	12855927	+	242	NA	Intergenic	Intergenic	-2519	Nvec_vc1.1_LOC116603327	Nvec_vc1.1_LOC116603327	Nvec_vc1.1_XM_032364394			LOC116603327			NA
Ncol_pos_R3.mLb.clN_peak_11231	NC_064043.1	6161821	6162364	+	242	NA	intron (Nvec_vc1.1_LOC116604609, intron 12 of 18)	-intron (Nvec_vc1.1_LOC116604609, intron 12 of 18)	9020	Nvec_vc1.1_LOC116604609	Nvec_vc1.1_LOC116604609	Nvec_vc1.1_XM_032367198			LOC116604609			NA
Ncol_pos_R3.mLb.clN_peak_12178	NC_064044.1	5557234	5558053	+	242	NA	exon (Nvec_vc1.1_LOC5505441, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5505441, exon 1 of 4)	135	Nvec_vc1.1_LOC5505441	Nvec_vc1.1_LOC5505441	Nvec_vc1.1_XM_001626241			LOC5505441			NA
Ncol_pos_R3.mLb.clN_peak_13444	NC_064045.1	11651536	11652116	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5520557)	-promoter-TSS (Nvec_vc1.1_LOC5520557)	-246	Nvec_vc1.1_LOC5520557	Nvec_vc1.1_LOC5520557	Nvec_vc1.1_XM_032365660			LOC5520557			NA
Ncol_pos_R3.mLb.clN_peak_3436	NC_064036.1	6730365	6731430	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5504083)	-promoter-TSS (Nvec_vc1.1_LOC5504083)	211	Nvec_vc1.1_LOC5504084	Nvec_vc1.1_LOC5504084	Nvec_vc1.1_XM_001624947			LOC5504084			NA
Ncol_pos_R3.mLb.clN_peak_2563	NC_064035.1	16204410	16205115	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5504570)	-promoter-TSS (Nvec_vc1.1_LOC5504570)	74	Nvec_vc1.1_LOC5504570	Nvec_vc1.1_LOC5504570	Nvec_vc1.1_XM_048724366			LOC5504570			NA
Ncol_pos_R3.mLb.clN_peak_14358	NC_064046.1	10447236	10447674	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5513809)	-promoter-TSS (Nvec_vc1.1_LOC5513809)	53	Nvec_vc1.1_LOC5513839	Nvec_vc1.1_LOC5513839	Nvec_vc1.1_XM_032383351			LOC5513839			NA
Ncol_pos_R3.mLb.clN_peak_6647	NC_064039.1	1246400	1247300	+	241	NA	intron (Nvec_vc1.1_LOC5503347, intron 1 of 9)	-intron (Nvec_vc1.1_LOC5503347, intron 1 of 9)	197	Nvec_vc1.1_LOC5503347	Nvec_vc1.1_LOC5503347	Nvec_vc1.1_XM_048729508			LOC5503347			NA
Ncol_pos_R3.mLb.clN_peak_14197	NC_064046.1	7502353	7502848	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5510840)	-promoter-TSS (Nvec_vc1.1_LOC5510840)	19	Nvec_vc1.1_LOC5510840	Nvec_vc1.1_LOC5510840	Nvec_vc1.1_XM_048721242			LOC5510840			NA
Ncol_pos_R3.mLb.clN_peak_15553	NC_064048.1	2832584	2833058	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5510824)	-promoter-TSS (Nvec_vc1.1_LOC5510824)	-24	Nvec_vc1.1_LOC5510824	Nvec_vc1.1_LOC5510824	Nvec_vc1.1_XM_001631192			LOC5510824			NA
Ncol_pos_R3.mLb.clN_peak_12562	NC_064044.1	11702204	11702945	+	241	NA	TTS (Nvec_vc1.1_LOC125573490)	-TTS (Nvec_vc1.1_LOC125573490)	11578	Nvec_vc1.1_LOC125573490	Nvec_vc1.1_LOC125573490	Nvec_vc1.1_XM_048733915			LOC125573490			NA
Ncol_pos_R3.mLb.clN_peak_152	NC_064034.1	2839373	2839886	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5509825)	-promoter-TSS (Nvec_vc1.1_LOC5509825)	-25	Nvec_vc1.1_LOC5509826	Nvec_vc1.1_LOC5509826	Nvec_vc1.1_XM_048731940			LOC5509826			NA
Ncol_pos_R3.mLb.clN_peak_5497	NC_064037.1	16432085	16432513	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5513928)	-promoter-TSS (Nvec_vc1.1_LOC5513928)	66	Nvec_vc1.1_LOC5513928	Nvec_vc1.1_LOC5513928	Nvec_vc1.1_XM_001634104			LOC5513928			NA
Ncol_pos_R3.mLb.clN_peak_9959	NC_064042.1	1650180	1650402	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5500978)	-promoter-TSS (Nvec_vc1.1_LOC5500978)	592	Nvec_vc1.1_LOC5500977	Nvec_vc1.1_LOC5500977	Nvec_vc1.1_XM_048732158			LOC5500977			NA
Ncol_pos_R3.mLb.clN_peak_545	NC_064034.1	8643658	8644342	+	241	NA	TTS (Nvec_vc1.1_LOC116603712)	-TTS (Nvec_vc1.1_LOC116603712)	7431	Nvec_vc1.1_LOC116603712	Nvec_vc1.1_LOC116603712	Nvec_vc1.1_XM_032365329			LOC116603712			NA
Ncol_pos_R3.mLb.clN_peak_10022	NC_064042.1	2619829	2620127	+	241	NA	promoter-TSS (Nvec_v1g243582)	-promoter-TSS (Nvec_v1g243582)	-15	Nvec_v1g243582	Nvec_v1g243582	Nvec_v1g243582						NA
Ncol_pos_R3.mLb.clN_peak_9926	NC_064042.1	1213251	1213966	+	241	NA	TTS (Nvec_vc1.1_LOC5509482)	-TTS (Nvec_vc1.1_LOC5509482)	5400	Nvec_v1g169659	Nvec_v1g169659	Nvec_v1g169659						NA
Ncol_pos_R3.mLb.clN_peak_730	NC_064034.1	11126627	11126923	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5517485)	-promoter-TSS (Nvec_vc1.1_LOC5517485)	80	Nvec_vc1.1_LOC5517485	Nvec_vc1.1_LOC5517485	Nvec_vc1.1_XM_032361915			LOC5517485			NA
Ncol_pos_R3.mLb.clN_peak_3080	NC_064036.1	1725709	1726041	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5516976)	-promoter-TSS (Nvec_vc1.1_LOC5516976)	-8	Nvec_vc1.1_LOC5516976	Nvec_vc1.1_LOC5516976	Nvec_vc1.1_XM_048724551			LOC5516976			NA
Ncol_pos_R3.mLb.clN_peak_10642	NC_064042.1	12450592	12451091	+	241	NA	TTS (Nvec_vc1.1_LOC5512364)	-TTS (Nvec_vc1.1_LOC5512364)	3013	Nvec_vc1.1_LOC5512364	Nvec_vc1.1_LOC5512364	Nvec_vc1.1_XM_032381790			LOC5512364			NA
Ncol_pos_R3.mLb.clN_peak_6048	NC_064038.1	8064627	8065016	+	241	NA	Intergenic	Intergenic	-3247	Nvec_vc1.1_LOC116613862	Nvec_vc1.1_LOC116613862	Nvec_vc1.1_XM_048727974			LOC116613862			NA
Ncol_pos_R3.mLb.clN_peak_1011	NC_064034.1	15829538	15829828	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC116604129)	-promoter-TSS (Nvec_vc1.1_LOC116604129)	-87	Nvec_vc1.1_LOC5521092	Nvec_vc1.1_LOC5521092	Nvec_vc1.1_XM_032366075			LOC5521092			NA
Ncol_pos_R3.mLb.clN_peak_5235	NC_064037.1	12776389	12777043	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5508870)	-promoter-TSS (Nvec_vc1.1_LOC5508870)	-109	Nvec_vc1.1_LOC5508854	Nvec_vc1.1_LOC5508854	Nvec_vc1.1_XM_001629382			LOC5508854			NA
Ncol_pos_R3.mLb.clN_peak_1821	NC_064035.1	5748853	5749412	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5517850)	-promoter-TSS (Nvec_vc1.1_LOC5517850)	-35	Nvec_vc1.1_LOC5517856	Nvec_vc1.1_LOC5517856	Nvec_vc1.1_XM_032362432			LOC5517856			NA
Ncol_pos_R3.mLb.clN_peak_10277	NC_064042.1	6557307	6557844	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5518109)	-promoter-TSS (Nvec_vc1.1_LOC5518109)	-60	Nvec_vc1.1_LOC5518109	Nvec_vc1.1_LOC5518109	Nvec_vc1.1_XM_001638036			LOC5518109			NA
Ncol_pos_R3.mLb.clN_peak_4719	NC_064037.1	5285325	5286111	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5502490)	-promoter-TSS (Nvec_vc1.1_LOC5502490)	-35	Nvec_vc1.1_LOC5502490	Nvec_vc1.1_LOC5502490	Nvec_vc1.1_XM_048726251			LOC5502490			NA
Ncol_pos_R3.mLb.clN_peak_8801	NC_064040.1	14757417	14758822	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC116610618)	-promoter-TSS (Nvec_vc1.1_LOC116610618)	-397	Nvec_vc1.1_LOC116610618	Nvec_vc1.1_LOC116610618	Nvec_vc1.1_XM_032371336			LOC116610618			NA
Ncol_pos_R3.mLb.clN_peak_11954	NC_064044.1	184598	184840	+	241	NA	Intergenic	Intergenic	-152824	Nvec_vc1.1_LOC116613509	Nvec_vc1.1_LOC116613509	Nvec_vc1.1_XM_048734216			LOC116613509			NA
Ncol_pos_R3.mLb.clN_peak_12134	NC_064044.1	4650660	4652176	+	241	NA	intron (Nvec_vc1.1_LOC125556704, intron 1 of 2)	-intron (Nvec_vc1.1_LOC125556704, intron 1 of 2)	1885	Nvec_vc1.1_LOC125556704	Nvec_vc1.1_LOC125556704	Nvec_vc1.1_XM_048734485			LOC125556704			NA
Ncol_pos_R3.mLb.clN_peak_13614	NC_064045.1	13905271	13905750	+	241	NA	exon (Nvec_vc1.1_LOC5520247, exon 1 of 49)	-exon (Nvec_vc1.1_LOC5520247, exon 1 of 49)	127	Nvec_vc1.1_LOC5520247	Nvec_vc1.1_LOC5520247	Nvec_vc1.1_XM_048719807			LOC5520247			NA
Ncol_pos_R3.mLb.clN_peak_1380	NC_064034.1	21520160	21520638	+	241	NA	exon (Nvec_vc1.1_LOC5518259, exon 1 of 12)	-exon (Nvec_vc1.1_LOC5518259, exon 1 of 12)	151	Nvec_vc1.1_LOC5518259	Nvec_vc1.1_LOC5518259	Nvec_vc1.1_XM_032362930			LOC5518259			NA
Ncol_pos_R3.mLb.clN_peak_10721	NC_064042.1	13718678	13719147	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5502299)	-promoter-TSS (Nvec_vc1.1_LOC5502299)	-14	Nvec_vc1.1_LOC5502299	Nvec_vc1.1_LOC5502299	Nvec_vc1.1_XM_048732711			LOC5502299			NA
Ncol_pos_R3.mLb.clN_peak_8040	NC_064040.1	4746360	4746666	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5504310)	-promoter-TSS (Nvec_vc1.1_LOC5504310)	90	Nvec_vc1.1_LOC5504310	Nvec_vc1.1_LOC5504310	Nvec_vc1.1_XM_001625174			LOC5504310			NA
Ncol_pos_R3.mLb.clN_peak_14264	NC_064046.1	8811358	8812197	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5518514)	-promoter-TSS (Nvec_vc1.1_LOC5518514)	145	Nvec_vc1.1_LOC5518516	Nvec_vc1.1_LOC5518516	Nvec_vc1.1_XM_032363230			LOC5518516			NA
Ncol_pos_R3.mLb.clN_peak_765	NC_064034.1	11579815	11580261	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5517456)	-promoter-TSS (Nvec_vc1.1_LOC5517456)	-26	Nvec_vc1.1_LOC5517456	Nvec_vc1.1_LOC5517456	Nvec_vc1.1_XM_032361871			LOC5517456			NA
Ncol_pos_R3.mLb.clN_peak_5426	NC_064037.1	15506588	15507229	+	241	NA	intron (Nvec_vc1.1_LOC116620212, intron 1 of 9)	-intron (Nvec_vc1.1_LOC116620212, intron 1 of 9)	177	Nvec_vc1.1_LOC116620212	Nvec_vc1.1_LOC116620212	Nvec_vc1.1_XM_048726881			LOC116620212			NA
Ncol_pos_R3.mLb.clN_peak_12085	NC_064044.1	4015100	4016093	+	241	NA	intron (Nvec_vc1.1_LOC5507730, intron 6 of 20)	-intron (Nvec_vc1.1_LOC5507730, intron 6 of 20)	10203	Nvec_vc1.1_LOC5507730	Nvec_vc1.1_LOC5507730	Nvec_vc1.1_XM_032376423			LOC5507730			NA
Ncol_pos_R3.mLb.clN_peak_15213	NC_064047.1	9858477	9859105	+	241	NA	Intergenic	Intergenic	-5942	Nvec_vc1.1_LOC116617066	Nvec_vc1.1_LOC116617066	Nvec_vc1.1_XM_032379466			LOC116617066			NA
Ncol_pos_R3.mLb.clN_peak_585	NC_064034.1	9162345	9163102	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5520433)	-promoter-TSS (Nvec_vc1.1_LOC5520433)	-295	Nvec_vc1.1_LOC5520433	Nvec_vc1.1_LOC5520433	Nvec_vc1.1_XM_001640140			LOC5520433			NA
Ncol_pos_R3.mLb.clN_peak_6235	NC_064038.1	10704845	10705273	+	241	NA	exon (Nvec_vc1.1_LOC5517657, exon 1 of 50)	-exon (Nvec_vc1.1_LOC5517657, exon 1 of 50)	140	Nvec_vc1.1_LOC5517657	Nvec_vc1.1_LOC5517657	Nvec_vc1.1_XM_048727544			LOC5517657			NA
Ncol_pos_R3.mLb.clN_peak_1256	NC_064034.1	19619875	19620183	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC125563036)	-promoter-TSS (Nvec_vc1.1_LOC125563036)	-210	Nvec_vc1.1_LOC125568720	Nvec_vc1.1_LOC125568720	Nvec_vc1.1_XM_048730818			LOC125568720			NA
Ncol_pos_R3.mLb.clN_peak_15496	NC_064048.1	2004000	2004323	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC116610290)	-promoter-TSS (Nvec_vc1.1_LOC116610290)	-114	Nvec_vc1.1_LOC116610290	Nvec_vc1.1_LOC116610290	Nvec_vc1.1_XM_032371093			LOC116610290			NA
Ncol_pos_R3.mLb.clN_peak_6776	NC_064039.1	3031460	3031754	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5514605)	-promoter-TSS (Nvec_vc1.1_LOC5514605)	-37	Nvec_vc1.1_LOC5514605	Nvec_vc1.1_LOC5514605	Nvec_vc1.1_XM_048729336			LOC5514605			NA
Ncol_pos_R3.mLb.clN_peak_12990	NC_064045.1	4122861	4123222	+	241	NA	exon (Nvec_vc1.1_LOC5516948, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5516948, exon 1 of 1)	1053	Nvec_vc1.1_LOC5516948	Nvec_vc1.1_LOC5516948	Nvec_vc1.1_XM_032386834			LOC5516948			NA
Ncol_pos_R3.mLb.clN_peak_11824	NC_064043.1	14010976	14012399	+	241	NA	Intergenic	Intergenic	6752	Nvec_vc1.1_LOC5517734	Nvec_vc1.1_LOC5517734	Nvec_vc1.1_XM_001637733			LOC5517734			NA
Ncol_pos_R3.mLb.clN_peak_3129	NC_064036.1	2323222	2323580	+	241	NA	promoter-TSS (Nvec_vc1.1_LOC5504629)	-promoter-TSS (Nvec_vc1.1_LOC5504629)	-128	Nvec_vc1.1_LOC5504629	Nvec_vc1.1_LOC5504629	Nvec_vc1.1_XM_048724836			LOC5504629			NA
Ncol_pos_R3.mLb.clN_peak_15674	NC_064048.1	5166911	5167762	+	240	NA	intron (Nvec_vc1.1_LOC5522218, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5522218, intron 2 of 2)	-13677	Nvec_vc1.1_LOC116604807	Nvec_vc1.1_LOC116604807	Nvec_vc1.1_XM_032367709			LOC116604807			NA
Ncol_pos_R3.mLb.clN_peak_10378	NC_064042.1	7944582	7945863	+	240	NA	promoter-TSS (Nvec_vc1.1_LOC5515475)	-promoter-TSS (Nvec_vc1.1_LOC5515475)	-261	Nvec_vc1.1_LOC5515475	Nvec_vc1.1_LOC5515475	Nvec_vc1.1_XM_032385170			LOC5515475			NA
Ncol_pos_R3.mLb.clN_peak_7278	NC_064039.1	9460173	9460545	+	240	NA	TTS (Nvec_vc1.1_LOC5519856)	-TTS (Nvec_vc1.1_LOC5519856)	-1371	Nvec_vc1.1_LOC5519780	Nvec_vc1.1_LOC5519780	Nvec_vc1.1_XM_001639685			LOC5519780			NA
Ncol_pos_R3.mLb.clN_peak_7292	NC_064039.1	9600684	9601237	+	240	NA	intron (Nvec_vc1.1_LOC5519867, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5519867, intron 1 of 1)	1174	Nvec_vc1.1_LOC5519867	Nvec_vc1.1_LOC5519867	Nvec_vc1.1_XM_032364755			LOC5519867			NA
Ncol_pos_R3.mLb.clN_peak_7796	NC_064039.1	17151400	17152555	+	240	NA	exon (Nvec_vc1.1_LOC116614117, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116614117, exon 1 of 2)	268	Nvec_vc1.1_LOC116614117	Nvec_vc1.1_LOC116614117	Nvec_vc1.1_XM_048729569			LOC116614117			NA
Ncol_pos_R3.mLb.clN_peak_13289	NC_064045.1	9101596	9101874	+	240	NA	promoter-TSS (Nvec_vc1.1_LOC5511733)	-promoter-TSS (Nvec_vc1.1_LOC5511733)	94	Nvec_vc1.1_LOC5511734	Nvec_vc1.1_LOC5511734	Nvec_vc1.1_XM_032381089			LOC5511734			NA
Ncol_pos_R3.mLb.clN_peak_3849	NC_064036.1	12654358	12655744	+	240	NA	Intergenic	Intergenic	11579	Nvec_vc1.1_LOC5518768	Nvec_vc1.1_LOC5518768	Nvec_vc1.1_XM_032363600			LOC5518768			NA
Ncol_pos_R3.mLb.clN_peak_15979	NC_064048.1	10736872	10737275	+	240	NA	promoter-TSS (Nvec_vc1.1_LOC5499231)	-promoter-TSS (Nvec_vc1.1_LOC5499231)	-113	Nvec_vc1.1_LOC5499231	Nvec_vc1.1_LOC5499231	Nvec_vc1.1_XM_001620810			LOC5499231			NA
Ncol_pos_R3.mLb.clN_peak_2744	NC_064035.1	18524144	18524330	+	240	NA	Intergenic	Intergenic	-3431	Nvec_vc1.1_LOC5509077	Nvec_vc1.1_LOC5509077	Nvec_vc1.1_XM_001629587			LOC5509077			NA
Ncol_pos_R3.mLb.clN_peak_15615	NC_064048.1	4150860	4152259	+	239	NA	promoter-TSS (Nvec_vc1.1_LOC5515647)	-promoter-TSS (Nvec_vc1.1_LOC5515647)	198	Nvec_vc1.1_LOC5515682	Nvec_vc1.1_LOC5515682	Nvec_vc1.1_XM_001635711			LOC5515682			NA
Ncol_pos_R3.mLb.clN_peak_7442	NC_064039.1	11383413	11384037	+	239	NA	promoter-TSS (Nvec_vc1.1_LOC5512038)	-promoter-TSS (Nvec_vc1.1_LOC5512038)	-45	Nvec_vc1.1_LOC5512038	Nvec_vc1.1_LOC5512038	Nvec_vc1.1_XM_001632329			LOC5512038			NA
Ncol_pos_R3.mLb.clN_peak_8161	NC_064040.1	6179288	6180036	+	239	NA	intron (Nvec_vc1.1_LOC5520817, intron 1 of 13)	-intron (Nvec_vc1.1_LOC5520817, intron 1 of 13)	756	Nvec_vc1.1_LOC5520817	Nvec_vc1.1_LOC5520817	Nvec_vc1.1_XM_001640593			LOC5520817			NA
Ncol_pos_R3.mLb.clN_peak_14555	NC_064046.1	13070355	13070977	+	239	NA	promoter-TSS (Nvec_vc1.1_LOC5508041)	-promoter-TSS (Nvec_vc1.1_LOC5508041)	7	Nvec_vc1.1_LOC5508041	Nvec_vc1.1_LOC5508041	Nvec_vc1.1_XM_001628593			LOC5508041			NA
Ncol_pos_R3.mLb.clN_peak_11187	NC_064043.1	5723811	5724221	+	239	NA	Intergenic	Intergenic	3541	Nvec_vc1.1_LOC5522107	Nvec_vc1.1_LOC5522107	Nvec_vc1.1_XM_032367216			LOC5522107			NA
Ncol_pos_R3.mLb.clN_peak_9886	NC_064042.1	584347	585091	+	239	NA	promoter-TSS (Nvec_vc1.1_LOC5505318)	-promoter-TSS (Nvec_vc1.1_LOC5505318)	33	Nvec_vc1.1_LOC5505318	Nvec_vc1.1_LOC5505318	Nvec_vc1.1_XM_001626100			LOC5505318			NA
Ncol_pos_R3.mLb.clN_peak_8509	NC_064040.1	10620953	10621995	+	239	NA	TTS (Nvec_vc1.1_LOC5518904)	-TTS (Nvec_vc1.1_LOC5518904)	3523	Nvec_vc1.1_LOC5518904	Nvec_vc1.1_LOC5518904	Nvec_vc1.1_XM_001638837			LOC5518904			NA
Ncol_pos_R3.mLb.clN_peak_12132	NC_064044.1	4564055	4565028	+	239	NA	promoter-TSS (Nvec_vc1.1_LOC5500894)	-promoter-TSS (Nvec_vc1.1_LOC5500894)	79	Nvec_vc1.1_LOC5500894	Nvec_vc1.1_LOC5500894	Nvec_vc1.1_XM_048734257			LOC5500894			NA
Ncol_pos_R3.mLb.clN_peak_12295	NC_064044.1	7402761	7403206	+	239	NA	TTS (Nvec_vc1.1_LOC5518477)	-TTS (Nvec_vc1.1_LOC5518477)	3608	Nvec_vc1.1_LOC5518477	Nvec_vc1.1_LOC5518477	Nvec_vc1.1_XM_001638382			LOC5518477			NA
Ncol_pos_R3.mLb.clN_peak_6360	NC_064038.1	12864882	12865421	+	239	NA	promoter-TSS (Nvec_vc1.1_LOC5514193)	-promoter-TSS (Nvec_vc1.1_LOC5514193)	-37	Nvec_vc1.1_LOC5514193	Nvec_vc1.1_LOC5514193	Nvec_vc1.1_XM_001634306			LOC5514193			NA
Ncol_pos_R3.mLb.clN_peak_11783	NC_064043.1	13683007	13683399	+	239	NA	promoter-TSS (Nvec_vc1.1_LOC5506760)	-promoter-TSS (Nvec_vc1.1_LOC5506760)	-146	Nvec_vc1.1_LOC5506760	Nvec_vc1.1_LOC5506760	Nvec_vc1.1_XM_001627409			LOC5506760			NA
Ncol_pos_R3.mLb.clN_peak_349	NC_064034.1	5523936	5524620	+	239	NA	intron (Nvec_vc1.1_LOC5510641, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5510641, intron 1 of 7)	985	Nvec_vc1.1_LOC5510641	Nvec_vc1.1_LOC5510641	Nvec_vc1.1_XM_032379868			LOC5510641			NA
Ncol_pos_R3.mLb.clN_peak_10599	NC_064042.1	11775927	11777062	+	238	NA	intron (Nvec_vc1.1_LOC5512380, intron 1 of 32)	-intron (Nvec_vc1.1_LOC5512380, intron 1 of 32)	529	Nvec_vc1.1_LOC5512380	Nvec_vc1.1_LOC5512380	Nvec_vc1.1_XM_032381772			LOC5512380			NA
Ncol_pos_R3.mLb.clN_peak_2039	NC_064035.1	8717233	8718037	+	238	NA	intron (Nvec_vc1.1_LOC5516829, intron 2 of 4)	-intron (Nvec_vc1.1_LOC5516829, intron 2 of 4)	3241	Nvec_vc1.1_LOC5516829	Nvec_vc1.1_LOC5516829	Nvec_vc1.1_XM_032386751			LOC5516829			NA
Ncol_pos_R3.mLb.clN_peak_381	NC_064034.1	6218821	6219532	+	238	NA	exon (Nvec_vc1.1_LOC5519125, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5519125, exon 1 of 2)	274	Nvec_vc1.1_LOC5519125	Nvec_vc1.1_LOC5519125	Nvec_vc1.1_XM_001638920			LOC5519125			NA
Ncol_pos_R3.mLb.clN_peak_13239	NC_064045.1	8249422	8251028	+	238	NA	Intergenic	Intergenic	-3479	Nvec_vc1.1_LOC5509601	Nvec_vc1.1_LOC5509601	Nvec_vc1.1_XM_001630056			LOC5509601			NA
Ncol_pos_R3.mLb.clN_peak_8831	NC_064040.1	15182789	15183535	+	238	NA	promoter-TSS (Nvec_vc1.1_LOC5511860)	-promoter-TSS (Nvec_vc1.1_LOC5511860)	4	Nvec_vc1.1_LOC5511860	Nvec_vc1.1_LOC5511860	Nvec_vc1.1_XM_001632220			LOC5511860			NA
Ncol_pos_R3.mLb.clN_peak_14459	NC_064046.1	11877510	11878119	+	238	NA	exon (Nvec_vc1.1_LOC5519506, exon 1 of 6)	-exon (Nvec_vc1.1_LOC5519506, exon 1 of 6)	132	Nvec_vc1.1_LOC5519506	Nvec_vc1.1_LOC5519506	Nvec_vc1.1_XM_001639362			LOC5519506			NA
Ncol_pos_R3.mLb.clN_peak_14661	NC_064046.1	14639353	14640620	+	238	NA	intron (Nvec_vc1.1_LOC5502328, intron 7 of 26)	-intron (Nvec_vc1.1_LOC5502328, intron 7 of 26)	13149	Nvec_vc1.1_LOC5502328	Nvec_vc1.1_LOC5502328	Nvec_vc1.1_XM_048721256			LOC5502328			NA
Ncol_pos_R3.mLb.clN_peak_13222	NC_064045.1	8062113	8063201	+	238	NA	promoter-TSS (Nvec_vc1.1_LOC5509571)	-promoter-TSS (Nvec_vc1.1_LOC5509571)	-134	Nvec_vc1.1_LOC5509571	Nvec_vc1.1_LOC5509571	Nvec_vc1.1_XM_032378502			LOC5509571			NA
Ncol_pos_R3.mLb.clN_peak_12919	NC_064045.1	3260825	3261819	+	237	NA	promoter-TSS (Nvec_vc1.1_LOC5516855)	-promoter-TSS (Nvec_vc1.1_LOC5516855)	-424	Nvec_vc1.1_LOC5516855	Nvec_vc1.1_LOC5516855	Nvec_vc1.1_XM_001636903			LOC5516855			NA
