PeakID (cmd=annotatePeaks.pl Ncol_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R1.mLb.clN_peak_1919	NC_064035.1	11703080	11703389	+	147	NA	exon (Nvec_vc1.1_LOC5514013, exon 1 of 15)	-exon (Nvec_vc1.1_LOC5514013, exon 1 of 15)	109	Nvec_vc1.1_LOC5514013	Nvec_vc1.1_LOC5514013	Nvec_vc1.1_XM_048721150			LOC5514013			NA
Ncol_pos_R1.mLb.clN_peak_759	NC_064034.1	13215104	13215784	+	147	NA	exon (Nvec_vc1.1_LOC5515871, exon 1 of 13)	-exon (Nvec_vc1.1_LOC5515871, exon 1 of 13)	101	Nvec_vc1.1_LOC5515871	Nvec_vc1.1_LOC5515871	Nvec_vc1.1_XM_048730854			LOC5515871			NA
Ncol_pos_R1.mLb.clN_peak_2742	NC_064036.1	3503228	3503487	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5510048)	-promoter-TSS (Nvec_vc1.1_LOC5510048)	23	Nvec_vc1.1_LOC5510073	Nvec_vc1.1_LOC5510073	Nvec_vc1.1_XM_048724456			LOC5510073			NA
Ncol_pos_R1.mLb.clN_peak_7385	NC_064040.1	10465977	10466450	+	147	NA	intron (Nvec_vc1.1_LOC5518965, intron 1 of 15)	-intron (Nvec_vc1.1_LOC5518965, intron 1 of 15)	-5162	Nvec_vc1.1_LOC5518964	Nvec_vc1.1_LOC5518964	Nvec_vc1.1_XM_001638847			LOC5518964			NA
Ncol_pos_R1.mLb.clN_peak_5570	NC_064038.1	13693591	13693905	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC116611056)	-promoter-TSS (Nvec_vc1.1_LOC116611056)	46	Nvec_vc1.1_LOC116611056	Nvec_vc1.1_LOC116611056	Nvec_vc1.1_XM_048727497			LOC116611056			NA
Ncol_pos_R1.mLb.clN_peak_12872	NC_064047.1	1206960	1207372	+	147	NA	intron (Nvec_vc1.1_LOC5512807, intron 2 of 7)	-intron (Nvec_vc1.1_LOC5512807, intron 2 of 7)	4308	Nvec_vc1.1_LOC5512807	Nvec_vc1.1_LOC5512807	Nvec_vc1.1_XM_032382316			LOC5512807			NA
Ncol_pos_R1.mLb.clN_peak_7062	NC_064040.1	5417958	5418370	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5507015)	-promoter-TSS (Nvec_vc1.1_LOC5507015)	72	Nvec_vc1.1_LOC5507015	Nvec_vc1.1_LOC5507015	Nvec_vc1.1_XM_032375491			LOC5507015			NA
Ncol_pos_R1.mLb.clN_peak_4999	NC_064038.1	3466045	3467066	+	147	NA	exon (Nvec_vc1.1_LOC5517745, exon 1 of 18)	-exon (Nvec_vc1.1_LOC5517745, exon 1 of 18)	213	Nvec_vc1.1_LOC5517745	Nvec_vc1.1_LOC5517745	Nvec_vc1.1_XM_048727970			LOC5517745			NA
Ncol_pos_R1.mLb.clN_peak_2495	NC_064035.1	20736622	20736847	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC116611798)	-promoter-TSS (Nvec_vc1.1_LOC116611798)	-183	Nvec_vc1.1_LOC116611798	Nvec_vc1.1_LOC116611798	Nvec_vc1.1_XM_048723070			LOC116611798			NA
Ncol_pos_R1.mLb.clN_peak_13711	NC_064048.1	4208665	4209384	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5515650)	-promoter-TSS (Nvec_vc1.1_LOC5515650)	72	Nvec_vc1.1_LOC5515650	Nvec_vc1.1_LOC5515650	Nvec_vc1.1_XM_001635754			LOC5515650			NA
Ncol_pos_R1.mLb.clN_peak_1007	NC_064034.1	18465913	18466956	+	147	NA	intron (Nvec_vc1.1_LOC5514441, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5514441, intron 1 of 1)	7661	Nvec_vc1.1_LOC5514441	Nvec_vc1.1_LOC5514441	Nvec_vc1.1_XM_032384020			LOC5514441			NA
Ncol_pos_R1.mLb.clN_peak_6730	NC_064039.1	15563295	15563814	+	147	NA	Intergenic	Intergenic	-2474	Nvec_vc1.1_LOC116609459	Nvec_vc1.1_LOC116609459	Nvec_vc1.1_XM_032370287			LOC116609459			NA
Ncol_pos_R1.mLb.clN_peak_2771	NC_064036.1	3965910	3966403	+	147	NA	intron (Nvec_vc1.1_LOC5514213, intron 1 of 22)	-intron (Nvec_vc1.1_LOC5514213, intron 1 of 22)	4721	Nvec_vc1.1_LOC5514213	Nvec_vc1.1_LOC5514213	Nvec_vc1.1_XM_032383802			LOC5514213			NA
Ncol_pos_R1.mLb.clN_peak_7756	NC_064040.1	16951139	16951987	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5515991)	-promoter-TSS (Nvec_vc1.1_LOC5515991)	-47	Nvec_vc1.1_LOC5515991	Nvec_vc1.1_LOC5515991	Nvec_vc1.1_XM_001636095			LOC5515991			NA
Ncol_pos_R1.mLb.clN_peak_9369	NC_064042.1	13909373	13909667	+	147	NA	intron (Nvec_vc1.1_LOC5503341, intron 20 of 52)	-intron (Nvec_vc1.1_LOC5503341, intron 20 of 52)	45976	Nvec_vc1.1_LOC5503341	Nvec_vc1.1_LOC5503341	Nvec_vc1.1_XM_048732918			LOC5503341			NA
Ncol_pos_R1.mLb.clN_peak_9712	NC_064043.1	4525095	4525928	+	147	NA	intron (Nvec_vc1.1_LOC5510241, intron 37 of 37)	-intron (Nvec_vc1.1_LOC5510241, intron 37 of 37)	-1882	Nvec_vc1.1_LOC5510222	Nvec_vc1.1_LOC5510222	Nvec_vc1.1_XM_048733596			LOC5510222			NA
Ncol_pos_R1.mLb.clN_peak_11293	NC_064045.1	3396608	3397675	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC116615683)	-promoter-TSS (Nvec_vc1.1_LOC116615683)	-914	Nvec_vc1.1_LOC116615683	Nvec_vc1.1_LOC116615683	Nvec_vc1.1_XM_032377525			LOC116615683			NA
Ncol_pos_R1.mLb.clN_peak_8830	NC_064042.1	4419674	4419995	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5517326)	-promoter-TSS (Nvec_vc1.1_LOC5517326)	-75	Nvec_vc1.1_LOC5517326	Nvec_vc1.1_LOC5517326	Nvec_vc1.1_XM_001637245			LOC5517326			NA
Ncol_pos_R1.mLb.clN_peak_11359	NC_064045.1	4297175	4297405	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC116610286)	-promoter-TSS (Nvec_vc1.1_LOC116610286)	-7	Nvec_vc1.1_LOC116610286	Nvec_vc1.1_LOC116610286	Nvec_vc1.1_XM_048719466			LOC116610286			NA
Ncol_pos_R1.mLb.clN_peak_13903	NC_064048.1	8294712	8295223	+	147	NA	intron (Nvec_vc1.1_LOC116613951, intron 1 of 18)	-intron (Nvec_vc1.1_LOC116613951, intron 1 of 18)	210	Nvec_vc1.1_LOC116613951	Nvec_vc1.1_LOC116613951	Nvec_vc1.1_XM_048722989			LOC116613951			NA
Ncol_pos_R1.mLb.clN_peak_1395	NC_064035.1	3374063	3375676	+	147	NA	intron (Nvec_vc1.1_LOC5514781, intron 2 of 8)	-intron (Nvec_vc1.1_LOC5514781, intron 2 of 8)	439	Nvec_vc1.1_LOC5514781	Nvec_vc1.1_LOC5514781	Nvec_vc1.1_XM_001634892			LOC5514781			NA
Ncol_pos_R1.mLb.clN_peak_7596	NC_064040.1	13934077	13934584	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5507870)	-promoter-TSS (Nvec_vc1.1_LOC5507870)	-67	Nvec_vc1.1_LOC5507870	Nvec_vc1.1_LOC5507870	Nvec_vc1.1_XM_032376622			LOC5507870			NA
Ncol_pos_R1.mLb.clN_peak_11558	NC_064045.1	8062163	8062621	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5509571)	-promoter-TSS (Nvec_vc1.1_LOC5509571)	-399	Nvec_vc1.1_LOC5509571	Nvec_vc1.1_LOC5509571	Nvec_vc1.1_XM_032378502			LOC5509571			NA
Ncol_pos_R1.mLb.clN_peak_5041	NC_064038.1	4053229	4053704	+	147	NA	intron (Nvec_vc1.1_LOC5517824, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5517824, intron 1 of 5)	195	Nvec_vc1.1_LOC5517824	Nvec_vc1.1_LOC5517824	Nvec_vc1.1_XM_001637774			LOC5517824			NA
Ncol_pos_R1.mLb.clN_peak_8483	NC_064041.1	14999152	14999642	+	147	NA	intron (Nvec_vc1.1_LOC116616241, intron 4 of 13)	-intron (Nvec_vc1.1_LOC116616241, intron 4 of 13)	5879	Nvec_vc1.1_LOC125570195	Nvec_vc1.1_LOC125570195	Nvec_vc1.1_XM_048731473			LOC125570195			NA
Ncol_pos_R1.mLb.clN_peak_9651	NC_064043.1	3719483	3719848	+	147	NA	promoter-TSS (Nvec_NVE2831)	-promoter-TSS (Nvec_NVE2831)	-391	Nvec_NVE2831	Nvec_NVE2831	Nvec_NVE2831						NA
Ncol_pos_R1.mLb.clN_peak_339	NC_064034.1	6373059	6373487	+	147	NA	intron (Nvec_vc1.1_LOC5519121, intron 6 of 13)	-intron (Nvec_vc1.1_LOC5519121, intron 6 of 13)	5239	Nvec_vc1.1_LOC5519121	Nvec_vc1.1_LOC5519121	Nvec_vc1.1_XM_001638914			LOC5519121			NA
Ncol_pos_R1.mLb.clN_peak_10392	NC_064043.1	15455056	15455521	+	147	NA	Intergenic	Intergenic	-2112	Nvec_vc1.1_LOC116615663	Nvec_vc1.1_LOC116615663	Nvec_vc1.1_XM_032377481			LOC116615663			NA
Ncol_pos_R1.mLb.clN_peak_13615	NC_064048.1	2338434	2339068	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5502685)	-promoter-TSS (Nvec_vc1.1_LOC5502685)	-87	Nvec_vc1.1_LOC5502685	Nvec_vc1.1_LOC5502685	Nvec_vc1.1_XM_032370981			LOC5502685			NA
Ncol_pos_R1.mLb.clN_peak_3857	NC_064037.1	1441176	1441427	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5502402)	-promoter-TSS (Nvec_vc1.1_LOC5502402)	-13	Nvec_vc1.1_LOC5502402	Nvec_vc1.1_LOC5502402	Nvec_vc1.1_XM_048726231			LOC5502402			NA
Ncol_pos_R1.mLb.clN_peak_1665	NC_064035.1	7711613	7711853	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5514326)	-promoter-TSS (Nvec_vc1.1_LOC5514326)	-896	Nvec_vc1.1_LOC5514326	Nvec_vc1.1_LOC5514326	Nvec_vc1.1_XM_001634510			LOC5514326			NA
Ncol_pos_R1.mLb.clN_peak_2756	NC_064036.1	3694016	3694333	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5510087)	-promoter-TSS (Nvec_vc1.1_LOC5510087)	49	Nvec_vc1.1_LOC5510087	Nvec_vc1.1_LOC5510087	Nvec_vc1.1_XM_001630486			LOC5510087			NA
Ncol_pos_R1.mLb.clN_peak_14033	NC_064048.1	10567624	10568166	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC116610742)	-promoter-TSS (Nvec_vc1.1_LOC116610742)	-102	Nvec_vc1.1_LOC116610742	Nvec_vc1.1_LOC116610742	Nvec_vc1.1_XM_032371524			LOC116610742			NA
Ncol_pos_R1.mLb.clN_peak_62	NC_064034.1	1982604	1982859	+	147	NA	Intergenic	Intergenic	-6439	Nvec_vc1.1_LOC5516341	Nvec_vc1.1_LOC5516341	Nvec_vc1.1_XM_032386102			LOC5516341			NA
Ncol_pos_R1.mLb.clN_peak_2595	NC_064036.1	1169026	1169339	+	147	NA	intron (Nvec_vc1.1_LOC5517005, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5517005, intron 1 of 2)	629	Nvec_vc1.1_LOC5517005	Nvec_vc1.1_LOC5517005	Nvec_vc1.1_XM_001637052			LOC5517005			NA
Ncol_pos_R1.mLb.clN_peak_13653	NC_064048.1	3147577	3148067	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC116607156)	-promoter-TSS (Nvec_vc1.1_LOC116607156)	-271	Nvec_vc1.1_LOC116607156	Nvec_vc1.1_LOC116607156	Nvec_vc1.1_XM_048723006			LOC116607156			NA
Ncol_pos_R1.mLb.clN_peak_6740	NC_064039.1	15755623	15756033	+	147	NA	intron (Nvec_NVE3395, intron 1 of 1)	-intron (Nvec_NVE3395, intron 1 of 1)	3233	Nvec_NVE3395	Nvec_NVE3395	Nvec_NVE3395						NA
Ncol_pos_R1.mLb.clN_peak_2592	NC_064036.1	1123659	1124249	+	147	NA	intron (Nvec_vc1.1_LOC5517007, intron 3 of 3)	-intron (Nvec_vc1.1_LOC5517007, intron 3 of 3)	-3286	Nvec_NVE14269	Nvec_NVE14269	Nvec_NVE14269						NA
Ncol_pos_R1.mLb.clN_peak_10813	NC_064044.1	8899722	8900145	+	147	NA	Intergenic	Intergenic	-2266	Nvec_vc1.1_LOC5499183	Nvec_vc1.1_LOC5499183	Nvec_vc1.1_XM_048733951			LOC5499183			NA
Ncol_pos_R1.mLb.clN_peak_4852	NC_064037.1	17434976	17435442	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5511320)	-promoter-TSS (Nvec_vc1.1_LOC5511320)	32	Nvec_vc1.1_LOC5511320	Nvec_vc1.1_LOC5511320	Nvec_vc1.1_XM_032380615			LOC5511320			NA
Ncol_pos_R1.mLb.clN_peak_7203	NC_064040.1	7646414	7646764	+	147	NA	TTS (Nvec_vc1.1_LOC5520793)	-TTS (Nvec_vc1.1_LOC5520793)	630	Nvec_vc1.1_LOC116604009	Nvec_vc1.1_LOC116604009	Nvec_vc1.1_XM_048730784			LOC116604009			NA
Ncol_pos_R1.mLb.clN_peak_4118	NC_064037.1	5312612	5313243	+	147	NA	TTS (Nvec_vc1.1_LOC5502488)	-TTS (Nvec_vc1.1_LOC5502488)	4173	Nvec_vc1.1_LOC5502488	Nvec_vc1.1_LOC5502488	Nvec_vc1.1_XM_032370740			LOC5502488			NA
Ncol_pos_R1.mLb.clN_peak_6013	NC_064039.1	4576972	4577352	+	147	NA	intron (Nvec_vc1.1_LOC5521374, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5521374, intron 2 of 2)	6215	Nvec_vc1.1_LOC5521374	Nvec_vc1.1_LOC5521374	Nvec_vc1.1_XM_032366659			LOC5521374			NA
Ncol_pos_R1.mLb.clN_peak_10320	NC_064043.1	14057527	14058241	+	147	NA	intron (Nvec_vc1.1_LOC116601466, intron 31 of 48)	-intron (Nvec_vc1.1_LOC116601466, intron 31 of 48)	15109	Nvec_vc1.1_LOC5517724	Nvec_vc1.1_LOC5517724	Nvec_vc1.1_XM_001637730			LOC5517724			NA
Ncol_pos_R1.mLb.clN_peak_4357	NC_064037.1	8970240	8971146	+	147	NA	Intergenic	Intergenic	-9562	Nvec_vc1.1_LOC5506568	Nvec_vc1.1_LOC5506568	Nvec_vc1.1_XM_032374991			LOC5506568			NA
Ncol_pos_R1.mLb.clN_peak_13929	NC_064048.1	8626982	8627592	+	147	NA	promoter-TSS (Nvec_NVE14802)	-promoter-TSS (Nvec_NVE14802)	-648	Nvec_NVE14802	Nvec_NVE14802	Nvec_NVE14802						NA
Ncol_pos_R1.mLb.clN_peak_11683	NC_064045.1	10200707	10201009	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5514502)	-promoter-TSS (Nvec_vc1.1_LOC5514502)	78	Nvec_vc1.1_LOC5514502	Nvec_vc1.1_LOC5514502	Nvec_vc1.1_XM_032384167			LOC5514502			NA
Ncol_pos_R1.mLb.clN_peak_1347	NC_064035.1	2652629	2653272	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5515530)	-promoter-TSS (Nvec_vc1.1_LOC5515530)	87	Nvec_vc1.1_LOC5515571	Nvec_vc1.1_LOC5515571	Nvec_vc1.1_XM_001635650			LOC5515571			NA
Ncol_pos_R1.mLb.clN_peak_9623	NC_064043.1	3310545	3311199	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC116620680)	-promoter-TSS (Nvec_vc1.1_LOC116620680)	122	Nvec_vc1.1_LOC5516407	Nvec_vc1.1_LOC5516407	Nvec_vc1.1_XM_001636490			LOC5516407			NA
Ncol_pos_R1.mLb.clN_peak_36	NC_064034.1	1278480	1278965	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5503292)	-promoter-TSS (Nvec_vc1.1_LOC5503292)	134	Nvec_vc1.1_LOC5516286	Nvec_vc1.1_LOC5516286	Nvec_vc1.1_XM_048728955			LOC5516286			NA
Ncol_pos_R1.mLb.clN_peak_6490	NC_064039.1	11737471	11737844	+	147	NA	exon (Nvec_vc1.1_LOC5512032, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5512032, exon 3 of 3)	-2360	Nvec_vc1.1_LOC5512050	Nvec_vc1.1_LOC5512050	Nvec_vc1.1_XM_001632364			LOC5512050			NA
Ncol_pos_R1.mLb.clN_peak_8470	NC_064041.1	14787497	14787687	+	147	NA	intron (Nvec_vc1.1_LOC116617180, intron 5 of 5)	-intron (Nvec_vc1.1_LOC116617180, intron 5 of 5)	-3738	Nvec_vc1.1_LOC5510513	Nvec_vc1.1_LOC5510513	Nvec_vc1.1_XM_001630922			LOC5510513			NA
Ncol_pos_R1.mLb.clN_peak_2576	NC_064036.1	864887	865813	+	147	NA	intron (Nvec_vc1.1_LOC5517079, intron 5 of 12)	-intron (Nvec_vc1.1_LOC5517079, intron 5 of 12)	8207	Nvec_vc1.1_LOC5517079	Nvec_vc1.1_LOC5517079	Nvec_vc1.1_XM_032387027			LOC5517079			NA
Ncol_pos_R1.mLb.clN_peak_5325	NC_064038.1	9036160	9036727	+	147	NA	promoter-TSS (Nvec_vc1.1_LOC5518213)	-promoter-TSS (Nvec_vc1.1_LOC5518213)	-49	Nvec_vc1.1_LOC5518213	Nvec_vc1.1_LOC5518213	Nvec_vc1.1_XM_032362653			LOC5518213			NA
Ncol_pos_R1.mLb.clN_peak_7773	NC_064040.1	17448326	17449403	+	146	NA	exon (Nvec_vc1.1_LOC5509355, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5509355, exon 1 of 4)	331	Nvec_vc1.1_LOC5509355	Nvec_vc1.1_LOC5509355	Nvec_vc1.1_XM_032378296			LOC5509355			NA
Ncol_pos_R1.mLb.clN_peak_12704	NC_064046.1	12852950	12853331	+	146	NA	Intergenic	Intergenic	-1961	Nvec_vc1.1_LOC5519550	Nvec_vc1.1_LOC5519550	Nvec_vc1.1_XM_048720895			LOC5519550			NA
Ncol_pos_R1.mLb.clN_peak_5196	NC_064038.1	6593285	6593696	+	146	NA	promoter-TSS (Nvec_vc1.1_LOC5500957)	-promoter-TSS (Nvec_vc1.1_LOC5500957)	27	Nvec_vc1.1_LOC5500957	Nvec_vc1.1_LOC5500957	Nvec_vc1.1_XM_001622281			LOC5500957			NA
Ncol_pos_R1.mLb.clN_peak_1548	NC_064035.1	5650408	5650866	+	146	NA	intron (Nvec_vc1.1_LOC5505230, intron 2 of 13)	-intron (Nvec_vc1.1_LOC5505230, intron 2 of 13)	10684	Nvec_vc1.1_LOC5505230	Nvec_vc1.1_LOC5505230	Nvec_vc1.1_XM_048723636			LOC5505230			NA
Ncol_pos_R1.mLb.clN_peak_10932	NC_064044.1	11433996	11434368	+	146	NA	promoter-TSS (Nvec_vc1.1_LOC5504414)	-promoter-TSS (Nvec_vc1.1_LOC5504414)	51	Nvec_vc1.1_LOC5504414	Nvec_vc1.1_LOC5504414	Nvec_vc1.1_XM_001625258			LOC5504414			NA
Ncol_pos_R1.mLb.clN_peak_6752	NC_064039.1	15935246	15935795	+	146	NA	Intergenic	Intergenic	13819	Nvec_vc1.1_LOC5509252	Nvec_vc1.1_LOC5509252	Nvec_vc1.1_XM_001629751			LOC5509252			NA
Ncol_pos_R1.mLb.clN_peak_1149	NC_064034.1	21033462	21034362	+	146	NA	Intergenic	Intergenic	-20877	Nvec_vc1.1_LOC5518224	Nvec_vc1.1_LOC5518224	Nvec_vc1.1_XM_032362860			LOC5518224			NA
Ncol_pos_R1.mLb.clN_peak_8799	NC_064042.1	3453884	3454278	+	146	NA	exon (Nvec_vc1.1_LOC5517249, exon 1 of 7)	-exon (Nvec_vc1.1_LOC5517249, exon 1 of 7)	151	Nvec_vc1.1_LOC5517249	Nvec_vc1.1_LOC5517249	Nvec_vc1.1_XM_001637272			LOC5517249			NA
Ncol_pos_R1.mLb.clN_peak_6264	NC_064039.1	8366258	8366604	+	146	NA	promoter-TSS (Nvec_vc1.1_LOC5508351)	-promoter-TSS (Nvec_vc1.1_LOC5508351)	46	Nvec_vc1.1_LOC5508351	Nvec_vc1.1_LOC5508351	Nvec_vc1.1_XM_048729250			LOC5508351			NA
Ncol_pos_R1.mLb.clN_peak_10463	NC_064044.1	2606251	2606675	+	146	NA	exon (Nvec_vc1.1_LOC5505761, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5505761, exon 1 of 4)	162	Nvec_vc1.1_LOC5505761	Nvec_vc1.1_LOC5505761	Nvec_vc1.1_XM_001626464			LOC5505761			NA
Ncol_pos_R1.mLb.clN_peak_6780	NC_064039.1	16968286	16970441	+	146	NA	intron (Nvec_v1g103920, intron 1 of 1)	-intron (Nvec_v1g103920, intron 1 of 1)	-1930	Nvec_vc1.1_LOC5513310	Nvec_vc1.1_LOC5513310	Nvec_vc1.1_XM_032382798			LOC5513310			NA
Ncol_pos_R1.mLb.clN_peak_10972	NC_064044.1	12027476	12028331	+	146	NA	exon (Nvec_vc1.1_LOC5514700, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5514700, exon 1 of 1)	1239	Nvec_vc1.1_LOC5514700	Nvec_vc1.1_LOC5514700	Nvec_vc1.1_XM_001634863			LOC5514700			NA
Ncol_pos_R1.mLb.clN_peak_8647	NC_064042.1	1213436	1213708	+	146	NA	TTS (Nvec_vc1.1_LOC5509482)	-TTS (Nvec_vc1.1_LOC5509482)	5436	Nvec_v1g169659	Nvec_v1g169659	Nvec_v1g169659						NA
Ncol_pos_R1.mLb.clN_peak_1629	NC_064035.1	6925766	6926123	+	146	NA	promoter-TSS (Nvec_vc1.1_LOC5517971)	-promoter-TSS (Nvec_vc1.1_LOC5517971)	38	Nvec_vc1.1_LOC5517971	Nvec_vc1.1_LOC5517971	Nvec_vc1.1_XM_048723891			LOC5517971			NA
Ncol_pos_R1.mLb.clN_peak_485	NC_064034.1	8823793	8824462	+	145	NA	promoter-TSS (Nvec_vc1.1_LOC5520445)	-promoter-TSS (Nvec_vc1.1_LOC5520445)	72	Nvec_vc1.1_LOC5520445	Nvec_vc1.1_LOC5520445	Nvec_vc1.1_XM_048724497			LOC5520445			NA
Ncol_pos_R1.mLb.clN_peak_11640	NC_064045.1	9442899	9444138	+	145	NA	intron (Nvec_vc1.1_LOC5501825, intron 2 of 23)	-intron (Nvec_vc1.1_LOC5501825, intron 2 of 23)	5504	Nvec_vc1.1_LOC5501825	Nvec_vc1.1_LOC5501825	Nvec_vc1.1_XM_001623035			LOC5501825			NA
Ncol_pos_R1.mLb.clN_peak_190	NC_064034.1	3909086	3909342	+	145	NA	exon (Nvec_vc1.1_LOC5517101, exon 2 of 2)	-exon (Nvec_vc1.1_LOC5517101, exon 2 of 2)	919	Nvec_vc1.1_LOC5517101	Nvec_vc1.1_LOC5517101	Nvec_vc1.1_XM_001637142			LOC5517101			NA
Ncol_pos_R1.mLb.clN_peak_6507	NC_064039.1	11947270	11947905	+	145	NA	Intergenic	Intergenic	-4538	Nvec_vc1.1_LOC5520900	Nvec_vc1.1_LOC5520900	Nvec_vc1.1_XM_032366211			LOC5520900			NA
Ncol_pos_R1.mLb.clN_peak_6269	NC_064039.1	8557087	8557645	+	145	NA	promoter-TSS (Nvec_vc1.1_LOC5508363)	-promoter-TSS (Nvec_vc1.1_LOC5508363)	-68	Nvec_vc1.1_LOC5508363	Nvec_vc1.1_LOC5508363	Nvec_vc1.1_XM_032377119			LOC5508363			NA
Ncol_pos_R1.mLb.clN_peak_6382	NC_064039.1	10071420	10071903	+	145	NA	Intergenic	Intergenic	-13604	Nvec_vc1.1_LOC5519890	Nvec_vc1.1_LOC5519890	Nvec_vc1.1_XM_032364722			LOC5519890			NA
Ncol_pos_R1.mLb.clN_peak_67	NC_064034.1	2076622	2078076	+	145	NA	promoter-TSS (Nvec_vc1.1_LOC5516344)	-promoter-TSS (Nvec_vc1.1_LOC5516344)	-700	Nvec_vc1.1_LOC5516344	Nvec_vc1.1_LOC5516344	Nvec_vc1.1_XM_032386107			LOC5516344			NA
Ncol_pos_R1.mLb.clN_peak_9452	NC_064042.1	15902223	15902686	+	145	NA	Intergenic	Intergenic	-2953	Nvec_vc1.1_LOC5502910	Nvec_vc1.1_LOC5502910	Nvec_vc1.1_XM_048732635			LOC5502910			NA
Ncol_pos_R1.mLb.clN_peak_11630	NC_064045.1	9166802	9168050	+	145	NA	promoter-TSS (Nvec_vc1.1_LOC5511738)	-promoter-TSS (Nvec_vc1.1_LOC5511738)	-3	Nvec_vc1.1_LOC5511770	Nvec_vc1.1_LOC5511770	Nvec_vc1.1_XM_032381059			LOC5511770			NA
Ncol_pos_R1.mLb.clN_peak_7382	NC_064040.1	10327898	10328665	+	145	NA	exon (Nvec_vc1.1_LOC5518970, exon 1 of 3)	-exon (Nvec_vc1.1_LOC5518970, exon 1 of 3)	162	Nvec_vc1.1_LOC5518970	Nvec_vc1.1_LOC5518970	Nvec_vc1.1_XM_001638793			LOC5518970			NA
Ncol_pos_R1.mLb.clN_peak_13430	NC_064047.1	12900941	12901251	+	145	NA	promoter-TSS (Nvec_vc1.1_LOC5496605)	-promoter-TSS (Nvec_vc1.1_LOC5496605)	-565	Nvec_vc1.1_LOC5496605	Nvec_vc1.1_LOC5496605	Nvec_vc1.1_XM_001618277			LOC5496605			NA
Ncol_pos_R1.mLb.clN_peak_7114	NC_064040.1	6179166	6179707	+	145	NA	intron (Nvec_vc1.1_LOC5520817, intron 1 of 13)	-intron (Nvec_vc1.1_LOC5520817, intron 1 of 13)	982	Nvec_vc1.1_LOC5520817	Nvec_vc1.1_LOC5520817	Nvec_vc1.1_XM_001640593			LOC5520817			NA
Ncol_pos_R1.mLb.clN_peak_8856	NC_064042.1	4752091	4752358	+	145	NA	promoter-TSS (Nvec_vc1.1_LOC116617512)	-promoter-TSS (Nvec_vc1.1_LOC116617512)	89	Nvec_vc1.1_LOC116617512	Nvec_vc1.1_LOC116617512	Nvec_vc1.1_XM_048732700			LOC116617512			NA
Ncol_pos_R1.mLb.clN_peak_540	NC_064034.1	9665276	9665556	+	145	NA	exon (Nvec_vc1.1_LOC5520336, exon 1 of 7)	-exon (Nvec_vc1.1_LOC5520336, exon 1 of 7)	139	Nvec_vc1.1_LOC5520336	Nvec_vc1.1_LOC5520336	Nvec_vc1.1_XM_048725012			LOC5520336			NA
Ncol_pos_R1.mLb.clN_peak_451	NC_064034.1	8235175	8235476	+	145	NA	exon (Nvec_vc1.1_LOC5520392, exon 1 of 7)	-exon (Nvec_vc1.1_LOC5520392, exon 1 of 7)	155	Nvec_vc1.1_LOC5520392	Nvec_vc1.1_LOC5520392	Nvec_vc1.1_XM_001640248			LOC5520392			NA
Ncol_pos_R1.mLb.clN_peak_5941	NC_064039.1	3641412	3642078	+	145	NA	promoter-TSS (Nvec_vc1.1_LOC5507343)	-promoter-TSS (Nvec_vc1.1_LOC5507343)	-115	Nvec_vc1.1_LOC5507342	Nvec_vc1.1_LOC5507342	Nvec_vc1.1_XM_001627953			LOC5507342			NA
