PeakID (cmd=annotatePeaks.pl Elav_pos_R3.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elav_pos_R3.mLb.clN_peak_11352	NC_064043.1	1216066	1216288	+	140	NA	Intergenic	Intergenic	8678	Nvec_vc1.1_LOC116619982	Nvec_vc1.1_LOC116619982	Nvec_vc1.1_XM_048733756			LOC116619982			NA
Elav_pos_R3.mLb.clN_peak_8012	NC_064039.1	14124522	14124997	+	140	NA	intron (Nvec_vc1.1_LOC5506706, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5506706, intron 1 of 7)	837	Nvec_vc1.1_LOC5506706	Nvec_vc1.1_LOC5506706	Nvec_vc1.1_XM_048729278			LOC5506706			NA
Elav_pos_R3.mLb.clN_peak_1302	NC_064034.1	19158125	19159352	+	140	NA	intron (Nvec_vc1.1_LOC5512297, intron 2 of 10)	-intron (Nvec_vc1.1_LOC5512297, intron 2 of 10)	3410	Nvec_vc1.1_LOC5512297	Nvec_vc1.1_LOC5512297	Nvec_vc1.1_XM_048728426			LOC5512297			NA
Elav_pos_R3.mLb.clN_peak_16933	NC_064048.1	12579703	12580332	+	140	NA	intron (Nvec_vc1.1_LOC5501339, intron 3 of 19)	-intron (Nvec_vc1.1_LOC5501339, intron 3 of 19)	2326	Nvec_vc1.1_LOC5501339	Nvec_vc1.1_LOC5501339	Nvec_vc1.1_XM_032369679			LOC5501339			NA
Elav_pos_R3.mLb.clN_peak_14527	NC_064046.1	2526523	2527348	+	140	NA	exon (Nvec_vc1.1_LOC116618826, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116618826, exon 1 of 2)	218	Nvec_vc1.1_LOC116618826	Nvec_vc1.1_LOC116618826	Nvec_vc1.1_XM_032382955			LOC116618826			NA
Elav_pos_R3.mLb.clN_peak_4314	NC_064036.1	17012495	17013672	+	140	NA	exon (Nvec_vc1.1_LOC116619237, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116619237, exon 1 of 1)	3036	Nvec_vc1.1_LOC116619237	Nvec_vc1.1_LOC116619237	Nvec_vc1.1_XM_048724746			LOC116619237			NA
Elav_pos_R3.mLb.clN_peak_10174	NC_064041.1	15319400	15321065	+	140	NA	Intergenic	Intergenic	5855	Nvec_vc1.1_LOC116613869	Nvec_vc1.1_LOC116613869	Nvec_vc1.1_XM_048731313			LOC116613869			NA
Elav_pos_R3.mLb.clN_peak_2626	NC_064035.1	16136591	16136831	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC116612236)	-promoter-TSS (Nvec_vc1.1_LOC116612236)	-106	Nvec_vc1.1_LOC116612236	Nvec_vc1.1_LOC116612236	Nvec_vc1.1_XM_032372902			LOC116612236			NA
Elav_pos_R3.mLb.clN_peak_9824	NC_064041.1	9370372	9370925	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC116603144)	-promoter-TSS (Nvec_vc1.1_LOC116603144)	-130	Nvec_vc1.1_LOC116603144	Nvec_vc1.1_LOC116603144	Nvec_vc1.1_XM_032364191			LOC116603144			NA
Elav_pos_R3.mLb.clN_peak_7043	NC_064039.1	2318770	2319381	+	140	NA	exon (Nvec_vc1.1_LOC116609398, exon 1 of 4)	-exon (Nvec_vc1.1_LOC116609398, exon 1 of 4)	184	Nvec_vc1.1_LOC116609398	Nvec_vc1.1_LOC116609398	Nvec_vc1.1_XM_032370228			LOC116609398			NA
Elav_pos_R3.mLb.clN_peak_1926	NC_064035.1	6185648	6185897	+	140	NA	exon (Nvec_vc1.1_LOC116606144, exon 1 of 7)	-exon (Nvec_vc1.1_LOC116606144, exon 1 of 7)	379	Nvec_vc1.1_LOC116606144	Nvec_vc1.1_LOC116606144	Nvec_vc1.1_XM_048723718			LOC116606144			NA
Elav_pos_R3.mLb.clN_peak_14793	NC_064046.1	6493043	6493509	+	140	NA	TTS (Nvec_vc1.1_LOC116601613)	-TTS (Nvec_vc1.1_LOC116601613)	13071	Nvec_vc1.1_LOC116601613	Nvec_vc1.1_LOC116601613	Nvec_vc1.1_XM_032362558			LOC116601613			NA
Elav_pos_R3.mLb.clN_peak_7412	NC_064039.1	6691190	6691919	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5515090)	-promoter-TSS (Nvec_vc1.1_LOC5515090)	-103	Nvec_vc1.1_LOC5515053	Nvec_vc1.1_LOC5515053	Nvec_vc1.1_XM_032384683			LOC5515053			NA
Elav_pos_R3.mLb.clN_peak_15361	NC_064046.1	14599885	14601002	+	140	NA	Intergenic	Intergenic	-18620	Nvec_vc1.1_LOC5502325	Nvec_vc1.1_LOC5502325	Nvec_vc1.1_XM_001623475			LOC5502325			NA
Elav_pos_R3.mLb.clN_peak_10146	NC_064041.1	14989220	14989686	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5509397)	-promoter-TSS (Nvec_vc1.1_LOC5509397)	-24	Nvec_vc1.1_LOC5509397	Nvec_vc1.1_LOC5509397	Nvec_vc1.1_XM_032378291			LOC5509397			NA
Elav_pos_R3.mLb.clN_peak_16215	NC_064048.1	1229145	1230012	+	140	NA	Intergenic	Intergenic	-2613	Nvec_v1g248480	Nvec_v1g248480	Nvec_v1g248480						NA
Elav_pos_R3.mLb.clN_peak_1479	NC_064034.1	21640842	21641439	+	140	NA	promoter-TSS (Nvec_v1g200708)	-promoter-TSS (Nvec_v1g200708)	13	Nvec_v1g200708	Nvec_v1g200708	Nvec_v1g200708						NA
Elav_pos_R3.mLb.clN_peak_7107	NC_064039.1	3134147	3134619	+	140	NA	exon (Nvec_vc1.1_LOC5514669, exon 1 of 17)	-exon (Nvec_vc1.1_LOC5514669, exon 1 of 17)	216	Nvec_vc1.1_LOC5514669	Nvec_vc1.1_LOC5514669	Nvec_vc1.1_XM_048729169			LOC5514669			NA
Elav_pos_R3.mLb.clN_peak_2861	NC_064035.1	19068004	19069362	+	140	NA	intron (Nvec_vc1.1_LOC116614561, intron 1 of 4)	-intron (Nvec_vc1.1_LOC116614561, intron 1 of 4)	-2966	Nvec_NVE7140	Nvec_NVE7140	Nvec_NVE7140						NA
Elav_pos_R3.mLb.clN_peak_10098	NC_064041.1	14410903	14411816	+	140	NA	Intergenic	Intergenic	-7360	Nvec_vc1.1_LOC5510482	Nvec_vc1.1_LOC5510482	Nvec_vc1.1_XM_048731648			LOC5510482			NA
Elav_pos_R3.mLb.clN_peak_7857	NC_064039.1	12019673	12020218	+	140	NA	exon (Nvec_vc1.1_LOC5520899, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5520899, exon 3 of 3)	4427	Nvec_vc1.1_LOC5520899	Nvec_vc1.1_LOC5520899	Nvec_vc1.1_XM_032366180			LOC5520899			NA
Elav_pos_R3.mLb.clN_peak_13153	NC_064044.1	11911819	11913269	+	140	NA	exon (Nvec_vc1.1_LOC5514710, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5514710, exon 1 of 2)	263	Nvec_vc1.1_LOC5514710	Nvec_vc1.1_LOC5514710	Nvec_vc1.1_XM_032384308			LOC5514710			NA
Elav_pos_R3.mLb.clN_peak_12720	NC_064044.1	4440686	4441041	+	140	NA	intron (Nvec_vc1.1_LOC5504995, intron 1 of 4)	-intron (Nvec_vc1.1_LOC5504995, intron 1 of 4)	1112	Nvec_vc1.1_LOC5504995	Nvec_vc1.1_LOC5504995	Nvec_vc1.1_XM_032373382			LOC5504995			NA
Elav_pos_R3.mLb.clN_peak_2330	NC_064035.1	11643387	11644121	+	140	NA	intron (Nvec_vc1.1_LOC5500758, intron 2 of 10)	-intron (Nvec_vc1.1_LOC5500758, intron 2 of 10)	15494	Nvec_vc1.1_LOC5500758	Nvec_vc1.1_LOC5500758	Nvec_vc1.1_XM_048723418			LOC5500758			NA
Elav_pos_R3.mLb.clN_peak_1263	NC_064034.1	18561389	18561757	+	140	NA	promoter-TSS (Nvec_NVE20524)	-promoter-TSS (Nvec_NVE20524)	97	Nvec_NVE20524	Nvec_NVE20524	Nvec_NVE20524						NA
Elav_pos_R3.mLb.clN_peak_16240	NC_064048.1	1636684	1637114	+	140	NA	Intergenic	Intergenic	13175	Nvec_vc1.1_LOC116615450	Nvec_vc1.1_LOC116615450	Nvec_vc1.1_XM_048722593			LOC116615450			NA
Elav_pos_R3.mLb.clN_peak_16458	NC_064048.1	4780062	4780562	+	140	NA	promoter-TSS (Nvec_NVE198)	-promoter-TSS (Nvec_NVE198)	-69	Nvec_NVE198	Nvec_NVE198	Nvec_NVE198						NA
Elav_pos_R3.mLb.clN_peak_253	NC_064034.1	4223251	4223545	+	140	NA	exon (Nvec_vc1.1_LOC5517119, exon 1 of 12)	-exon (Nvec_vc1.1_LOC5517119, exon 1 of 12)	191	Nvec_vc1.1_LOC5517119	Nvec_vc1.1_LOC5517119	Nvec_vc1.1_XM_032387253			LOC5517119			NA
Elav_pos_R3.mLb.clN_peak_14266	NC_064045.1	14724045	14724549	+	140	NA	promoter-TSS (Nvec_v1g198581)	-promoter-TSS (Nvec_v1g198581)	204	Nvec_vc1.1_LOC5520193	Nvec_vc1.1_LOC5520193	Nvec_vc1.1_XM_001640067			LOC5520193			NA
Elav_pos_R3.mLb.clN_peak_15055	NC_064046.1	10891834	10892101	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5505894)	-promoter-TSS (Nvec_vc1.1_LOC5505894)	93	Nvec_vc1.1_LOC5505894	Nvec_vc1.1_LOC5505894	Nvec_vc1.1_XM_048720916			LOC5505894			NA
Elav_pos_R3.mLb.clN_peak_8271	NC_064040.1	2417512	2419515	+	140	NA	exon (Nvec_vc1.1_LOC116609575, exon 4 of 4)	-exon (Nvec_vc1.1_LOC116609575, exon 4 of 4)	-3571	Nvec_vc1.1_LOC5502092	Nvec_vc1.1_LOC5502092	Nvec_vc1.1_XM_001623270			LOC5502092			NA
Elav_pos_R3.mLb.clN_peak_8455	NC_064040.1	4919923	4920237	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5507131)	-promoter-TSS (Nvec_vc1.1_LOC5507131)	89	Nvec_vc1.1_LOC5507131	Nvec_vc1.1_LOC5507131	Nvec_vc1.1_XM_048730388			LOC5507131			NA
Elav_pos_R3.mLb.clN_peak_5999	NC_064038.1	3803720	3804223	+	140	NA	Intergenic	Intergenic	-2802	Nvec_vc1.1_LOC5517757	Nvec_vc1.1_LOC5517757	Nvec_vc1.1_XM_001637760			LOC5517757			NA
Elav_pos_R3.mLb.clN_peak_5243	NC_064037.1	9695610	9695920	+	140	NA	Intergenic	Intergenic	-8716	Nvec_vc1.1_LOC5522228	Nvec_vc1.1_LOC5522228	Nvec_vc1.1_XM_048725998			LOC5522228			NA
Elav_pos_R3.mLb.clN_peak_54	NC_064034.1	1625256	1625815	+	140	NA	intron (Nvec_vc1.1_LOC5516359, intron 46 of 60)	-intron (Nvec_vc1.1_LOC5516359, intron 46 of 60)	-10845	Nvec_vc1.1_LOC5516328	Nvec_vc1.1_LOC5516328	Nvec_vc1.1_XM_032386181			LOC5516328			NA
Elav_pos_R3.mLb.clN_peak_11546	NC_064043.1	3678581	3678991	+	140	NA	intron (Nvec_vc1.1_LOC5509523, intron 11 of 12)	-intron (Nvec_vc1.1_LOC5509523, intron 11 of 12)	10013	Nvec_vc1.1_LOC5509504	Nvec_vc1.1_LOC5509504	Nvec_vc1.1_XM_032378457			LOC5509504			NA
Elav_pos_R3.mLb.clN_peak_15515	NC_064047.1	2525799	2526121	+	140	NA	exon (Nvec_vc1.1_LOC116602242, exon 1 of 5)	-exon (Nvec_vc1.1_LOC116602242, exon 1 of 5)	623	Nvec_vc1.1_LOC116602242	Nvec_vc1.1_LOC116602242	Nvec_vc1.1_XM_048721834			LOC116602242			NA
Elav_pos_R3.mLb.clN_peak_16503	NC_064048.1	5335295	5336852	+	140	NA	Intergenic	Intergenic	-8727	Nvec_NVE164	Nvec_NVE164	Nvec_NVE164						NA
Elav_pos_R3.mLb.clN_peak_7881	NC_064039.1	12335866	12336660	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5521037)	-promoter-TSS (Nvec_vc1.1_LOC5521037)	-14	Nvec_vc1.1_LOC5521037	Nvec_vc1.1_LOC5521037	Nvec_vc1.1_XM_048729455			LOC5521037			NA
Elav_pos_R3.mLb.clN_peak_15650	NC_064047.1	5165759	5166389	+	140	NA	intron (Nvec_vc1.1_LOC116614957, intron 7 of 18)	-intron (Nvec_vc1.1_LOC116614957, intron 7 of 18)	-3866	Nvec_vc1.1_LOC125559735	Nvec_vc1.1_LOC125559735	Nvec_vc1.1_XM_048721316			LOC125559735			NA
Elav_pos_R3.mLb.clN_peak_1912	NC_064035.1	5983422	5983854	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5517930)	-promoter-TSS (Nvec_vc1.1_LOC5517930)	14	Nvec_vc1.1_LOC5517930	Nvec_vc1.1_LOC5517930	Nvec_vc1.1_XM_001637806			LOC5517930			NA
Elav_pos_R3.mLb.clN_peak_11379	NC_064043.1	1661533	1661791	+	140	NA	intron (Nvec_vc1.1_LOC5512154, intron 10 of 21)	-intron (Nvec_vc1.1_LOC5512154, intron 10 of 21)	3615	Nvec_vc1.1_LOC5512154	Nvec_vc1.1_LOC5512154	Nvec_vc1.1_XM_048733259			LOC5512154			NA
Elav_pos_R3.mLb.clN_peak_1676	NC_064035.1	2917485	2917971	+	140	NA	TTS (Nvec_vc1.1_LOC5515588)	-TTS (Nvec_vc1.1_LOC5515588)	-2799	Nvec_vc1.1_LOC5515587	Nvec_vc1.1_LOC5515587	Nvec_vc1.1_XM_001635664			LOC5515587			NA
Elav_pos_R3.mLb.clN_peak_14367	NC_064046.1	478605	479195	+	140	NA	intron (Nvec_vc1.1_LOC5521472, intron 20 of 29)	-intron (Nvec_vc1.1_LOC5521472, intron 20 of 29)	14124	Nvec_vc1.1_LOC116604396	Nvec_vc1.1_LOC116604396	Nvec_vc1.1_XM_048721019			LOC116604396			NA
Elav_pos_R3.mLb.clN_peak_1062	NC_064034.1	15595707	15596221	+	140	NA	intron (Nvec_vc1.1_LOC5521004, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5521004, intron 1 of 7)	234	Nvec_vc1.1_LOC5521004	Nvec_vc1.1_LOC5521004	Nvec_vc1.1_XM_048730617			LOC5521004			NA
Elav_pos_R3.mLb.clN_peak_4759	NC_064037.1	3842751	3843216	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC116618634)	-promoter-TSS (Nvec_vc1.1_LOC116618634)	87	Nvec_vc1.1_LOC5513109	Nvec_vc1.1_LOC5513109	Nvec_vc1.1_XM_048726385			LOC5513109			NA
Elav_pos_R3.mLb.clN_peak_13636	NC_064045.1	5020825	5021257	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5504668)	-promoter-TSS (Nvec_vc1.1_LOC5504668)	-75	Nvec_vc1.1_LOC125557582	Nvec_vc1.1_LOC125557582	Nvec_vc1.1_XM_048720297			LOC125557582			NA
Elav_pos_R3.mLb.clN_peak_13665	NC_064045.1	5292286	5292984	+	140	NA	exon (Nvec_vc1.1_LOC5505602, exon 21 of 21)	-exon (Nvec_vc1.1_LOC5505602, exon 21 of 21)	12732	Nvec_vc1.1_LOC5505602	Nvec_vc1.1_LOC5505602	Nvec_vc1.1_XM_001626325			LOC5505602			NA
Elav_pos_R3.mLb.clN_peak_15834	NC_064047.1	8418746	8418958	+	140	NA	Intergenic	Intergenic	-1184	Nvec_vc1.1_LOC5510447	Nvec_vc1.1_LOC5510447	Nvec_vc1.1_XM_048722189			LOC5510447			NA
Elav_pos_R3.mLb.clN_peak_16100	NC_064047.1	13290988	13292015	+	140	NA	intron (Nvec_NVE13659, intron 3 of 3)	-intron (Nvec_NVE13659, intron 3 of 3)	1405	Nvec_NVE13659	Nvec_NVE13659	Nvec_NVE13659						NA
Elav_pos_R3.mLb.clN_peak_11701	NC_064043.1	5640169	5640870	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC116604630)	-promoter-TSS (Nvec_vc1.1_LOC116604630)	-133	Nvec_vc1.1_LOC116604630	Nvec_vc1.1_LOC116604630	Nvec_vc1.1_XM_032367285			LOC116604630			NA
Elav_pos_R3.mLb.clN_peak_1771	NC_064035.1	4293492	4294007	+	140	NA	exon (Nvec_vc1.1_LOC5514871, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5514871, exon 1 of 1)	996	Nvec_vc1.1_LOC5514871	Nvec_vc1.1_LOC5514871	Nvec_vc1.1_XM_032384422			LOC5514871			NA
Elav_pos_R3.mLb.clN_peak_9218	NC_064040.1	15257170	15257549	+	140	NA	TTS (Nvec_vc1.1_LOC5511889)	-TTS (Nvec_vc1.1_LOC5511889)	7322	Nvec_vc1.1_LOC5511889	Nvec_vc1.1_LOC5511889	Nvec_vc1.1_XM_001632170			LOC5511889			NA
Elav_pos_R3.mLb.clN_peak_2655	NC_064035.1	16465434	16465941	+	140	NA	Intergenic	Intergenic	-5693	Nvec_vc1.1_LOC5515713	Nvec_vc1.1_LOC5515713	Nvec_vc1.1_XM_001635844			LOC5515713			NA
Elav_pos_R3.mLb.clN_peak_5088	NC_064037.1	7601213	7601540	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5519625)	-promoter-TSS (Nvec_vc1.1_LOC5519625)	77	Nvec_vc1.1_LOC5519625	Nvec_vc1.1_LOC5519625	Nvec_vc1.1_XM_048725949			LOC5519625			NA
Elav_pos_R3.mLb.clN_peak_16192	NC_064048.1	885892	886225	+	140	NA	Intergenic	Intergenic	-8568	Nvec_vc1.1_LOC5513460	Nvec_vc1.1_LOC5513460	Nvec_vc1.1_XM_032383016			LOC5513460			NA
Elav_pos_R3.mLb.clN_peak_11430	NC_064043.1	2254341	2254754	+	140	NA	intron (Nvec_vc1.1_LOC5516513, intron 4 of 8)	-intron (Nvec_vc1.1_LOC5516513, intron 4 of 8)	6680	Nvec_vc1.1_LOC5516513	Nvec_vc1.1_LOC5516513	Nvec_vc1.1_XM_032386301			LOC5516513			NA
Elav_pos_R3.mLb.clN_peak_10272	NC_064042.1	524511	524838	+	140	NA	promoter-TSS (Nvec_v1g127536)	-promoter-TSS (Nvec_v1g127536)	38	Nvec_v1g127536	Nvec_v1g127536	Nvec_v1g127536						NA
Elav_pos_R3.mLb.clN_peak_14579	NC_064046.1	3146773	3147243	+	140	NA	Intergenic	Intergenic	5318	Nvec_vc1.1_LOC116618829	Nvec_vc1.1_LOC116618829	Nvec_vc1.1_XM_048721131			LOC116618829			NA
Elav_pos_R3.mLb.clN_peak_8851	NC_064040.1	9884488	9885142	+	140	NA	intron (Nvec_vc1.1_LOC5518936, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5518936, intron 1 of 5)	956	Nvec_vc1.1_LOC5518936	Nvec_vc1.1_LOC5518936	Nvec_vc1.1_XM_048729734			LOC5518936			NA
Elav_pos_R3.mLb.clN_peak_16086	NC_064047.1	13050892	13051335	+	140	NA	exon (Nvec_vc1.1_LOC5520403, exon 2 of 26)	-exon (Nvec_vc1.1_LOC5520403, exon 2 of 26)	210	Nvec_vc1.1_LOC5520403	Nvec_vc1.1_LOC5520403	Nvec_vc1.1_XM_048721534			LOC5520403			NA
Elav_pos_R3.mLb.clN_peak_4550	NC_064037.1	1016769	1017160	+	140	NA	exon (Nvec_vc1.1_LOC5516135, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5516135, exon 1 of 2)	599	Nvec_vc1.1_LOC5516135	Nvec_vc1.1_LOC5516135	Nvec_vc1.1_XM_001636172			LOC5516135			NA
Elav_pos_R3.mLb.clN_peak_7623	NC_064039.1	9466148	9466877	+	140	NA	exon (Nvec_vc1.1_LOC5519857, exon 1 of 30)	-exon (Nvec_vc1.1_LOC5519857, exon 1 of 30)	104	Nvec_vc1.1_LOC5519857	Nvec_vc1.1_LOC5519857	Nvec_vc1.1_XM_048728840			LOC5519857			NA
Elav_pos_R3.mLb.clN_peak_14113	NC_064045.1	12368623	12369125	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5520623)	-promoter-TSS (Nvec_vc1.1_LOC5520623)	-171	Nvec_vc1.1_LOC5520623	Nvec_vc1.1_LOC5520623	Nvec_vc1.1_XM_032365689			LOC5520623			NA
Elav_pos_R3.mLb.clN_peak_11128	NC_064042.1	12811794	12812326	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC116614349)	-promoter-TSS (Nvec_vc1.1_LOC116614349)	-21	Nvec_vc1.1_LOC116614349	Nvec_vc1.1_LOC116614349	Nvec_vc1.1_XM_032375258			LOC116614349			NA
Elav_pos_R3.mLb.clN_peak_16755	NC_064048.1	8845076	8845762	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5512453)	-promoter-TSS (Nvec_vc1.1_LOC5512453)	6	Nvec_vc1.1_LOC5512453	Nvec_vc1.1_LOC5512453	Nvec_vc1.1_XM_001632760			LOC5512453			NA
Elav_pos_R3.mLb.clN_peak_16935	NC_064048.1	12636631	12637307	+	140	NA	exon (Nvec_vc1.1_LOC5501338, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5501338, exon 1 of 1)	151	Nvec_vc1.1_LOC5501338	Nvec_vc1.1_LOC5501338	Nvec_vc1.1_XM_001622593			LOC5501338			NA
Elav_pos_R3.mLb.clN_peak_4509	NC_064036.1	19922253	19922939	+	140	NA	Intergenic	Intergenic	5758	Nvec_vc1.1_LOC5505294	Nvec_vc1.1_LOC5505294	Nvec_vc1.1_XM_032373726			LOC5505294			NA
Elav_pos_R3.mLb.clN_peak_6601	NC_064038.1	12356766	12357216	+	140	NA	Intergenic	Intergenic	6849	Nvec_vc1.1_LOC5514173	Nvec_vc1.1_LOC5514173	Nvec_vc1.1_XM_048728177			LOC5514173			NA
Elav_pos_R3.mLb.clN_peak_10855	NC_064042.1	8773600	8773880	+	140	NA	Intergenic	Intergenic	-2160	Nvec_vc1.1_LOC5515383	Nvec_vc1.1_LOC5515383	Nvec_vc1.1_XM_001635457			LOC5515383			NA
Elav_pos_R3.mLb.clN_peak_13143	NC_064044.1	11702214	11702795	+	140	NA	TTS (Nvec_vc1.1_LOC125573490)	-TTS (Nvec_vc1.1_LOC125573490)	11508	Nvec_vc1.1_LOC125573490	Nvec_vc1.1_LOC125573490	Nvec_vc1.1_XM_048733915			LOC125573490			NA
Elav_pos_R3.mLb.clN_peak_3432	NC_064036.1	5687976	5688271	+	140	NA	exon (Nvec_vc1.1_LOC5512749, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5512749, exon 1 of 10)	114	Nvec_vc1.1_LOC5512749	Nvec_vc1.1_LOC5512749	Nvec_vc1.1_XM_032382238			LOC5512749			NA
Elav_pos_R3.mLb.clN_peak_6352	NC_064038.1	9064314	9064654	+	140	NA	promoter-TSS (Nvec_vc1.1_LOC5518166)	-promoter-TSS (Nvec_vc1.1_LOC5518166)	41	Nvec_vc1.1_LOC5518166	Nvec_vc1.1_LOC5518166	Nvec_vc1.1_XM_032362782			LOC5518166			NA
Elav_pos_R3.mLb.clN_peak_8463	NC_064040.1	5063294	5063754	+	140	NA	Intergenic	Intergenic	-4097	Nvec_vc1.1_LOC125568286	Nvec_vc1.1_LOC125568286	Nvec_vc1.1_XM_048730205			LOC125568286			NA
Elav_pos_R3.mLb.clN_peak_2248	NC_064035.1	10432604	10433589	+	140	NA	intron (Nvec_vc1.1_LOC116604228, intron 3 of 12)	-intron (Nvec_vc1.1_LOC116604228, intron 3 of 12)	6436	Nvec_vc1.1_LOC116604228	Nvec_vc1.1_LOC116604228	Nvec_vc1.1_XM_048723196			LOC116604228			NA
Elav_pos_R3.mLb.clN_peak_11166	NC_064042.1	13383192	13383656	+	140	NA	promoter-TSS (Nvec_v1g214579)	-promoter-TSS (Nvec_v1g214579)	-52	Nvec_v1g214579	Nvec_v1g214579	Nvec_v1g214579						NA
Elav_pos_R3.mLb.clN_peak_4665	NC_064037.1	2517231	2518555	+	140	NA	exon (Nvec_vc1.1_LOC5511555, exon 1 of 10)	-exon (Nvec_vc1.1_LOC5511555, exon 1 of 10)	495	Nvec_vc1.1_LOC5511555	Nvec_vc1.1_LOC5511555	Nvec_vc1.1_XM_048726421			LOC5511555			NA
Elav_pos_R3.mLb.clN_peak_5766	NC_064037.1	17013889	17014311	+	140	NA	TTS (Nvec_vc1.1_LOC116607385)	-TTS (Nvec_vc1.1_LOC116607385)	-4660	Nvec_vc1.1_LOC116617676	Nvec_vc1.1_LOC116617676	Nvec_vc1.1_XM_032380609			LOC116617676			NA
Elav_pos_R3.mLb.clN_peak_10486	NC_064042.1	3295317	3296539	+	139	NA	intron (Nvec_vc1.1_LOC116621493, intron 2 of 3)	-intron (Nvec_vc1.1_LOC116621493, intron 2 of 3)	15464	Nvec_vc1.1_LOC5517244	Nvec_vc1.1_LOC5517244	Nvec_vc1.1_XM_001637211			LOC5517244			NA
Elav_pos_R3.mLb.clN_peak_8067	NC_064039.1	15000806	15001349	+	139	NA	promoter-TSS (Nvec_vc1.1_LOC5515158)	-promoter-TSS (Nvec_vc1.1_LOC5515158)	-134	Nvec_vc1.1_LOC5515158	Nvec_vc1.1_LOC5515158	Nvec_vc1.1_XM_048728490			LOC5515158			NA
Elav_pos_R3.mLb.clN_peak_1257	NC_064034.1	18506689	18507374	+	139	NA	Intergenic	Intergenic	-4258	Nvec_vc1.1_LOC5514471	Nvec_vc1.1_LOC5514471	Nvec_vc1.1_XM_032384029			LOC5514471			NA
Elav_pos_R3.mLb.clN_peak_3853	NC_064036.1	10861579	10862408	+	139	NA	intron (Nvec_vc1.1_LOC5519967, intron 15 of 21)	-intron (Nvec_vc1.1_LOC5519967, intron 15 of 21)	11755	Nvec_vc1.1_LOC5519967	Nvec_vc1.1_LOC5519967	Nvec_vc1.1_XM_032365024			LOC5519967			NA
Elav_pos_R3.mLb.clN_peak_2967	NC_064035.1	20673599	20674085	+	139	NA	intron (Nvec_vc1.1_LOC5504106, intron 1 of 21)	-intron (Nvec_vc1.1_LOC5504106, intron 1 of 21)	2600	Nvec_vc1.1_LOC5504106	Nvec_vc1.1_LOC5504106	Nvec_vc1.1_XM_048723016			LOC5504106			NA
Elav_pos_R3.mLb.clN_peak_8256	NC_064040.1	1879900	1880357	+	139	NA	intron (Nvec_vc1.1_LOC5511988, intron 5 of 9)	-intron (Nvec_vc1.1_LOC5511988, intron 5 of 9)	5862	Nvec_vc1.1_LOC5511988	Nvec_vc1.1_LOC5511988	Nvec_vc1.1_XM_048730027			LOC5511988			NA
Elav_pos_R3.mLb.clN_peak_16928	NC_064048.1	12544336	12544813	+	139	NA	promoter-TSS (Nvec_vc1.1_LOC5506973)	-promoter-TSS (Nvec_vc1.1_LOC5506973)	-819	Nvec_vc1.1_LOC5506973	Nvec_vc1.1_LOC5506973	Nvec_vc1.1_XM_048722510			LOC5506973			NA
Elav_pos_R3.mLb.clN_peak_15811	NC_064047.1	8150084	8151554	+	139	NA	intron (Nvec_vc1.1_LOC116614762, intron 1 of 16)	-intron (Nvec_vc1.1_LOC116614762, intron 1 of 16)	299	Nvec_vc1.1_LOC116614762	Nvec_vc1.1_LOC116614762	Nvec_vc1.1_XM_048721519			LOC116614762			NA
Elav_pos_R3.mLb.clN_peak_12648	NC_064044.1	3445593	3446269	+	139	NA	exon (Nvec_vc1.1_LOC125556681, exon 1 of 1)	-exon (Nvec_vc1.1_LOC125556681, exon 1 of 1)	171	Nvec_vc1.1_LOC125556681	Nvec_vc1.1_LOC125556681	Nvec_vc1.1_XM_048734380			LOC125556681			NA
