PeakID (cmd=annotatePeaks.pl Fox_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Fox_pos_R2.mLb.clN_peak_7430	NC_064039.1	3803692	3804001	+	161	NA	intron (Nvec_vc1.1_LOC5507348, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5507348, intron 1 of 1)	2425	Nvec_vc1.1_LOC5507348	Nvec_vc1.1_LOC5507348	Nvec_vc1.1_XM_001627936			LOC5507348			NA
Fox_pos_R2.mLb.clN_peak_16267	NC_064047.1	4018831	4019978	+	161	NA	intron (Nvec_vc1.1_LOC5500920, intron 3 of 5)	-intron (Nvec_vc1.1_LOC5500920, intron 3 of 5)	8405	Nvec_vc1.1_LOC5500920	Nvec_vc1.1_LOC5500920	Nvec_vc1.1_XM_001622244			LOC5500920			NA
Fox_pos_R2.mLb.clN_peak_78	NC_064034.1	1825802	1826101	+	161	NA	promoter-TSS (Nvec_vc1.1_LOC5516365)	-promoter-TSS (Nvec_vc1.1_LOC5516365)	71	Nvec_vc1.1_LOC5516365	Nvec_vc1.1_LOC5516365	Nvec_vc1.1_XM_001636352			LOC5516365			NA
Fox_pos_R2.mLb.clN_peak_1060	NC_064034.1	14863682	14864151	+	161	NA	promoter-TSS (Nvec_vc1.1_LOC5504509)	-promoter-TSS (Nvec_vc1.1_LOC5504509)	19	Nvec_vc1.1_LOC5504509	Nvec_vc1.1_LOC5504509	Nvec_vc1.1_XM_032372837			LOC5504509			NA
Fox_pos_R2.mLb.clN_peak_8346	NC_064039.1	15693295	15694066	+	161	NA	exon (Nvec_vc1.1_LOC5509262, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5509262, exon 1 of 4)	471	Nvec_vc1.1_LOC5509262	Nvec_vc1.1_LOC5509262	Nvec_vc1.1_XM_032378137			LOC5509262			NA
Fox_pos_R2.mLb.clN_peak_5486	NC_064037.1	10403770	10404138	+	161	NA	intron (Nvec_vc1.1_LOC5513705, intron 1 of 6)	-intron (Nvec_vc1.1_LOC5513705, intron 1 of 6)	892	Nvec_vc1.1_LOC5513705	Nvec_vc1.1_LOC5513705	Nvec_vc1.1_XM_001633887			LOC5513705			NA
Fox_pos_R2.mLb.clN_peak_11128	NC_064042.1	7522194	7522742	+	161	NA	Intergenic	Intergenic	10732	Nvec_vc1.1_LOC5518155	Nvec_vc1.1_LOC5518155	Nvec_vc1.1_XM_032362791			LOC5518155			NA
Fox_pos_R2.mLb.clN_peak_5991	NC_064037.1	16758933	16759214	+	161	NA	Intergenic	Intergenic	-2473	Nvec_vc1.1_LOC5508952	Nvec_vc1.1_LOC5508952	Nvec_vc1.1_XM_048726359			LOC5508952			NA
Fox_pos_R2.mLb.clN_peak_2678	NC_064035.1	15084065	15084959	+	161	NA	exon (Nvec_vc1.1_LOC5521841, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5521841, exon 1 of 1)	129	Nvec_vc1.1_LOC5521841	Nvec_vc1.1_LOC5521841	Nvec_vc1.1_XM_001641576			LOC5521841			NA
Fox_pos_R2.mLb.clN_peak_2775	NC_064035.1	16361423	16362200	+	161	NA	intron (Nvec_vc1.1_LOC5515709, intron 34 of 64)	-intron (Nvec_vc1.1_LOC5515709, intron 34 of 64)	-24367	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_XM_001635769			LOC5515695			NA
Fox_pos_R2.mLb.clN_peak_7187	NC_064039.1	914302	915221	+	161	NA	intron (Nvec_vc1.1_LOC5510529, intron 4 of 5)	-intron (Nvec_vc1.1_LOC5510529, intron 4 of 5)	5827	Nvec_vc1.1_LOC5510529	Nvec_vc1.1_LOC5510529	Nvec_vc1.1_XM_001630957			LOC5510529			NA
Fox_pos_R2.mLb.clN_peak_3427	NC_064036.1	3585134	3585584	+	161	NA	promoter-TSS (Nvec_vc1.1_LOC5510078)	-promoter-TSS (Nvec_vc1.1_LOC5510078)	-2	Nvec_vc1.1_LOC5510078	Nvec_vc1.1_LOC5510078	Nvec_vc1.1_XM_001630474			LOC5510078			NA
Fox_pos_R2.mLb.clN_peak_2992	NC_064035.1	19068126	19069130	+	161	NA	intron (Nvec_vc1.1_LOC116614561, intron 1 of 4)	-intron (Nvec_vc1.1_LOC116614561, intron 1 of 4)	-2911	Nvec_NVE7140	Nvec_NVE7140	Nvec_NVE7140						NA
Fox_pos_R2.mLb.clN_peak_15868	NC_064046.1	13031046	13031394	+	161	NA	promoter-TSS (Nvec_vc1.1_LOC5508040)	-promoter-TSS (Nvec_vc1.1_LOC5508040)	-622	Nvec_vc1.1_LOC5508040	Nvec_vc1.1_LOC5508040	Nvec_vc1.1_XM_032376798			LOC5508040			NA
Fox_pos_R2.mLb.clN_peak_16054	NC_064047.1	975104	975942	+	161	NA	intron (Nvec_vc1.1_LOC5512847, intron 49 of 77)	-intron (Nvec_vc1.1_LOC5512847, intron 49 of 77)	36355	Nvec_vc1.1_LOC116618519	Nvec_vc1.1_LOC116618519	Nvec_vc1.1_XM_032382277			LOC116618519			NA
Fox_pos_R2.mLb.clN_peak_8699	NC_064040.1	4562232	4562708	+	161	NA	promoter-TSS (Nvec_vc1.1_LOC116616656)	-promoter-TSS (Nvec_vc1.1_LOC116616656)	-51	Nvec_vc1.1_LOC116616656	Nvec_vc1.1_LOC116616656	Nvec_vc1.1_XM_032378662			LOC116616656			NA
Fox_pos_R2.mLb.clN_peak_3196	NC_064036.1	692402	692940	+	160	NA	intron (Nvec_vc1.1_LOC5517028, intron 1 of 14)	-intron (Nvec_vc1.1_LOC5517028, intron 1 of 14)	1506	Nvec_vc1.1_LOC5517028	Nvec_vc1.1_LOC5517028	Nvec_vc1.1_XM_001637068			LOC5517028			NA
Fox_pos_R2.mLb.clN_peak_11422	NC_064042.1	12012023	12013054	+	160	NA	Intergenic	Intergenic	3580	Nvec_vc1.1_LOC116618274	Nvec_vc1.1_LOC116618274	Nvec_vc1.1_XM_032381789			LOC116618274			NA
Fox_pos_R2.mLb.clN_peak_14990	NC_064046.1	900208	900568	+	160	NA	exon (Nvec_vc1.1_LOC116604372, exon 4 of 4)	-exon (Nvec_vc1.1_LOC116604372, exon 4 of 4)	6641	Nvec_v1g238285	Nvec_v1g238285	Nvec_v1g238285						NA
Fox_pos_R2.mLb.clN_peak_7279	NC_064039.1	2156977	2157551	+	160	NA	promoter-TSS (Nvec_vc1.1_LOC125568116)	-promoter-TSS (Nvec_vc1.1_LOC125568116)	-276	Nvec_vc1.1_LOC125568116	Nvec_vc1.1_LOC125568116	Nvec_vc1.1_XM_048729632			LOC125568116			NA
Fox_pos_R2.mLb.clN_peak_5442	NC_064037.1	9613445	9613931	+	160	NA	promoter-TSS (Nvec_vc1.1_LOC116604816)	-promoter-TSS (Nvec_vc1.1_LOC116604816)	-96	Nvec_vc1.1_LOC116604816	Nvec_vc1.1_LOC116604816	Nvec_vc1.1_XM_048726283			LOC116604816			NA
Fox_pos_R2.mLb.clN_peak_1824	NC_064035.1	3777652	3778115	+	160	NA	Intergenic	Intergenic	6219	Nvec_vc1.1_LOC116613573	Nvec_vc1.1_LOC116613573	Nvec_vc1.1_XM_048724402			LOC116613573			NA
Fox_pos_R2.mLb.clN_peak_1559	NC_064034.1	21536873	21537123	+	160	NA	Intergenic	Intergenic	-1876	Nvec_vc1.1_LOC5518303	Nvec_vc1.1_LOC5518303	Nvec_vc1.1_XM_001638224			LOC5518303			NA
Fox_pos_R2.mLb.clN_peak_7299	NC_064039.1	2320171	2320358	+	160	NA	intron (Nvec_vc1.1_LOC116609398, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116609398, intron 1 of 3)	1373	Nvec_vc1.1_LOC116609398	Nvec_vc1.1_LOC116609398	Nvec_vc1.1_XM_032370228			LOC116609398			NA
Fox_pos_R2.mLb.clN_peak_1587	NC_064034.1	21838772	21839058	+	160	NA	Intergenic	Intergenic	-2859	Nvec_vc1.1_LOC5518267	Nvec_vc1.1_LOC5518267	Nvec_vc1.1_XM_001638174			LOC5518267			NA
Fox_pos_R2.mLb.clN_peak_15331	NC_064046.1	4791801	4792213	+	160	NA	promoter-TSS (Nvec_vc1.1_LOC5518098)	-promoter-TSS (Nvec_vc1.1_LOC5518098)	-150	Nvec_vc1.1_LOC5518098	Nvec_vc1.1_LOC5518098	Nvec_vc1.1_XM_032362505			LOC5518098			NA
Fox_pos_R2.mLb.clN_peak_17648	NW_026019277.1	73252	73633	+	160	NA	Intergenic	Intergenic	-8681	Nvec_vc1.1_LOC125560898	Nvec_vc1.1_LOC125560898	Nvec_vc1.1_XM_048723201			LOC125560898			NA
Fox_pos_R2.mLb.clN_peak_2235	NC_064035.1	8988334	8988960	+	160	NA	Intergenic	Intergenic	-5444	Nvec_vc1.1_LOC5516791	Nvec_vc1.1_LOC5516791	Nvec_vc1.1_XM_032386678			LOC5516791			NA
Fox_pos_R2.mLb.clN_peak_6934	NC_064038.1	13830290	13830562	+	160	NA	promoter-TSS (Nvec_vc1.1_LOC5514002)	-promoter-TSS (Nvec_vc1.1_LOC5514002)	-262	Nvec_vc1.1_LOC5514002	Nvec_vc1.1_LOC5514002	Nvec_vc1.1_XM_048727489			LOC5514002			NA
Fox_pos_R2.mLb.clN_peak_16706	NC_064047.1	10949708	10950334	+	160	NA	intron (Nvec_vc1.1_LOC5504717, intron 4 of 5)	-intron (Nvec_vc1.1_LOC5504717, intron 4 of 5)	1159	Nvec_vc1.1_LOC5504717	Nvec_vc1.1_LOC5504717	Nvec_vc1.1_XM_001625550			LOC5504717			NA
Fox_pos_R2.mLb.clN_peak_2262	NC_064035.1	9297471	9298401	+	160	NA	intron (Nvec_vc1.1_LOC5521347, intron 1 of 14)	-intron (Nvec_vc1.1_LOC5521347, intron 1 of 14)	5930	Nvec_vc1.1_LOC5521347	Nvec_vc1.1_LOC5521347	Nvec_vc1.1_XM_048720410			LOC5521347			NA
Fox_pos_R2.mLb.clN_peak_4786	NC_064037.1	1841835	1842195	+	160	NA	exon (Nvec_vc1.1_LOC5509204, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5509204, exon 1 of 2)	192	Nvec_vc1.1_LOC5509204	Nvec_vc1.1_LOC5509204	Nvec_vc1.1_XM_032378106			LOC5509204			NA
Fox_pos_R2.mLb.clN_peak_14321	NC_064045.1	6937872	6938467	+	159	NA	promoter-TSS (Nvec_vc1.1_LOC116605834)	-promoter-TSS (Nvec_vc1.1_LOC116605834)	-959	Nvec_vc1.1_LOC116605834	Nvec_vc1.1_LOC116605834	Nvec_vc1.1_XM_048719913			LOC116605834			NA
Fox_pos_R2.mLb.clN_peak_16939	NC_064048.1	1298598	1298990	+	159	NA	promoter-TSS (Nvec_vc1.1_LOC116606811)	-promoter-TSS (Nvec_vc1.1_LOC116606811)	-900	Nvec_vc1.1_LOC116606811	Nvec_vc1.1_LOC116606811	Nvec_vc1.1_XM_048722945			LOC116606811			NA
Fox_pos_R2.mLb.clN_peak_7519	NC_064039.1	4913666	4914677	+	159	NA	intron (Nvec_vc1.1_LOC116604445, intron 3 of 9)	-intron (Nvec_vc1.1_LOC116604445, intron 3 of 9)	1172	Nvec_vc1.1_LOC116604445	Nvec_vc1.1_LOC116604445	Nvec_vc1.1_XM_048729501			LOC116604445			NA
Fox_pos_R2.mLb.clN_peak_5147	NC_064037.1	6125893	6126680	+	159	NA	promoter-TSS (Nvec_vc1.1_LOC5509287)	-promoter-TSS (Nvec_vc1.1_LOC5509287)	117	Nvec_vc1.1_LOC5509285	Nvec_vc1.1_LOC5509285	Nvec_vc1.1_XM_048727152			LOC5509285			NA
Fox_pos_R2.mLb.clN_peak_8520	NC_064040.1	1823585	1824044	+	159	NA	TTS (Nvec_vc1.1_LOC116618039)	-TTS (Nvec_vc1.1_LOC116618039)	6672	Nvec_vc1.1_LOC5511984	Nvec_vc1.1_LOC5511984	Nvec_vc1.1_XM_048730769			LOC5511984			NA
Fox_pos_R2.mLb.clN_peak_3055	NC_064035.1	19851747	19852188	+	159	NA	Intergenic	Intergenic	-1845	Nvec_vc1.1_LOC116615554	Nvec_vc1.1_LOC116615554	Nvec_vc1.1_XM_048724213			LOC116615554			NA
Fox_pos_R2.mLb.clN_peak_13797	NC_064044.1	13826766	13827259	+	159	NA	exon (Nvec_vc1.1_LOC116601243, exon 1 of 17)	-exon (Nvec_vc1.1_LOC116601243, exon 1 of 17)	179	Nvec_vc1.1_LOC116601243	Nvec_vc1.1_LOC116601243	Nvec_vc1.1_XM_048734413			LOC116601243			NA
Fox_pos_R2.mLb.clN_peak_8978	NC_064040.1	7925614	7926778	+	159	NA	intron (Nvec_vc1.1_LOC5504445, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5504445, intron 1 of 5)	7254	Nvec_vc1.1_LOC5504445	Nvec_vc1.1_LOC5504445	Nvec_vc1.1_XM_048729913			LOC5504445			NA
Fox_pos_R2.mLb.clN_peak_5110	NC_064037.1	5667347	5667619	+	159	NA	promoter-TSS (Nvec_vc1.1_LOC5501318)	-promoter-TSS (Nvec_vc1.1_LOC5501318)	-93	Nvec_vc1.1_LOC5501318	Nvec_vc1.1_LOC5501318	Nvec_vc1.1_XM_048727141			LOC5501318			NA
Fox_pos_R2.mLb.clN_peak_15425	NC_064046.1	6629656	6630189	+	159	NA	Intergenic	Intergenic	6596	Nvec_vc1.1_LOC116608969	Nvec_vc1.1_LOC116608969	Nvec_vc1.1_XM_048720930			LOC116608969			NA
Fox_pos_R2.mLb.clN_peak_14980	NC_064046.1	781571	782088	+	158	NA	promoter-TSS (Nvec_vc1.1_LOC5521606)	-promoter-TSS (Nvec_vc1.1_LOC5521606)	-82	Nvec_vc1.1_LOC5521606	Nvec_vc1.1_LOC5521606	Nvec_vc1.1_XM_032366705			LOC5521606			NA
Fox_pos_R2.mLb.clN_peak_3658	NC_064036.1	6505359	6506111	+	158	NA	intron (Nvec_NVE8512, intron 1 of 2)	-intron (Nvec_NVE8512, intron 1 of 2)	385	Nvec_NVE8512	Nvec_NVE8512	Nvec_NVE8512						NA
Fox_pos_R2.mLb.clN_peak_2773	NC_064035.1	16352543	16353130	+	158	NA	intron (Nvec_vc1.1_LOC5515709, intron 20 of 64)	-intron (Nvec_vc1.1_LOC5515709, intron 20 of 64)	-33342	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_LOC5515695	Nvec_vc1.1_XM_001635769			LOC5515695			NA
Fox_pos_R2.mLb.clN_peak_1961	NC_064035.1	5514297	5515026	+	158	NA	TTS (Nvec_vc1.1_LOC5505212)	-TTS (Nvec_vc1.1_LOC5505212)	2996	Nvec_vc1.1_LOC5505212	Nvec_vc1.1_LOC5505212	Nvec_vc1.1_XM_001626003			LOC5505212			NA
Fox_pos_R2.mLb.clN_peak_14428	NC_064045.1	8891477	8892070	+	158	NA	promoter-TSS (Nvec_vc1.1_LOC5511724)	-promoter-TSS (Nvec_vc1.1_LOC5511724)	-95	Nvec_vc1.1_LOC5511724	Nvec_vc1.1_LOC5511724	Nvec_vc1.1_XM_048720015			LOC5511724			NA
Fox_pos_R2.mLb.clN_peak_12207	NC_064043.1	6187791	6187980	+	158	NA	promoter-TSS (Nvec_vc1.1_LOC5521971)	-promoter-TSS (Nvec_vc1.1_LOC5521971)	-31	Nvec_vc1.1_LOC5521971	Nvec_vc1.1_LOC5521971	Nvec_vc1.1_XM_032367117			LOC5521971			NA
Fox_pos_R2.mLb.clN_peak_9624	NC_064040.1	17070376	17070610	+	158	NA	Intergenic	Intergenic	-2977	Nvec_vc1.1_LOC5510699	Nvec_vc1.1_LOC5510699	Nvec_vc1.1_XM_032379913			LOC5510699			NA
Fox_pos_R2.mLb.clN_peak_2059	NC_064035.1	6608418	6608941	+	158	NA	intron (Nvec_vc1.1_LOC5517903, intron 14 of 17)	-intron (Nvec_vc1.1_LOC5517903, intron 14 of 17)	16431	Nvec_vc1.1_LOC5517956	Nvec_vc1.1_LOC5517956	Nvec_vc1.1_XM_032362343			LOC5517956			NA
Fox_pos_R2.mLb.clN_peak_4445	NC_064036.1	16288072	16288356	+	158	NA	Intergenic	Intergenic	5712	Nvec_vc1.1_LOC116614582	Nvec_vc1.1_LOC116614582	Nvec_vc1.1_XM_032375725			LOC116614582			NA
Fox_pos_R2.mLb.clN_peak_9825	NC_064041.1	3644053	3645089	+	157	NA	exon (Nvec_vc1.1_LOC5505858, exon 1 of 3)	-exon (Nvec_vc1.1_LOC5505858, exon 1 of 3)	1772	Nvec_vc1.1_LOC5505858	Nvec_vc1.1_LOC5505858	Nvec_vc1.1_XM_032374206			LOC5505858			NA
Fox_pos_R2.mLb.clN_peak_14987	NC_064046.1	884015	884316	+	157	NA	exon (Nvec_vc1.1_LOC5521608, exon 4 of 5)	-exon (Nvec_vc1.1_LOC5521608, exon 4 of 5)	-2301	Nvec_vc1.1_LOC5521493	Nvec_vc1.1_LOC5521493	Nvec_vc1.1_XM_048720901			LOC5521493			NA
Fox_pos_R2.mLb.clN_peak_11847	NC_064043.1	2505224	2506325	+	157	NA	intron (Nvec_vc1.1_LOC5516500, intron 1 of 5)	-intron (Nvec_vc1.1_LOC5516500, intron 1 of 5)	390	Nvec_vc1.1_LOC5516500	Nvec_vc1.1_LOC5516500	Nvec_vc1.1_XM_001636460			LOC5516500			NA
Fox_pos_R2.mLb.clN_peak_1795	NC_064035.1	3363330	3363515	+	157	NA	Intergenic	Intergenic	4862	Nvec_vc1.1_LOC5514782	Nvec_vc1.1_LOC5514782	Nvec_vc1.1_XM_001634945			LOC5514782			NA
Fox_pos_R2.mLb.clN_peak_11478	NC_064042.1	12735033	12735367	+	157	NA	exon (Nvec_vc1.1_LOC5506797, exon 7 of 18)	-exon (Nvec_vc1.1_LOC5506797, exon 7 of 18)	7895	Nvec_vc1.1_LOC5506797	Nvec_vc1.1_LOC5506797	Nvec_vc1.1_XM_032375228			LOC5506797			NA
Fox_pos_R2.mLb.clN_peak_11294	NC_064042.1	9916351	9916716	+	157	NA	intron (Nvec_vc1.1_LOC116612189, intron 1 of 59)	-intron (Nvec_vc1.1_LOC116612189, intron 1 of 59)	3280	Nvec_vc1.1_LOC116612189	Nvec_vc1.1_LOC116612189	Nvec_vc1.1_XM_048732549			LOC116612189			NA
Fox_pos_R2.mLb.clN_peak_13834	NC_064044.1	15244045	15244338	+	157	NA	exon (Nvec_vc1.1_LOC116613576, exon 2 of 10)	-exon (Nvec_vc1.1_LOC116613576, exon 2 of 10)	2313	Nvec_vc1.1_LOC116613576	Nvec_vc1.1_LOC116613576	Nvec_vc1.1_XM_048734658			LOC116613576			NA
Fox_pos_R2.mLb.clN_peak_15054	NC_064046.1	1612679	1612944	+	157	NA	exon (Nvec_vc1.1_LOC116613003, exon 1 of 17)	-exon (Nvec_vc1.1_LOC116613003, exon 1 of 17)	234	Nvec_vc1.1_LOC116613003	Nvec_vc1.1_LOC116613003	Nvec_vc1.1_XM_032373546			LOC116613003			NA
Fox_pos_R2.mLb.clN_peak_4101	NC_064036.1	11997874	11998431	+	157	NA	TTS (Nvec_NVE1310)	-TTS (Nvec_NVE1310)	625	Nvec_vc1.1_LOC5520013	Nvec_vc1.1_LOC5520013	Nvec_vc1.1_XM_001639820			LOC5520013			NA
Fox_pos_R2.mLb.clN_peak_13583	NC_064044.1	11503742	11504464	+	157	NA	TTS (Nvec_vc1.1_LOC5504418)	-TTS (Nvec_vc1.1_LOC5504418)	-3102	Nvec_vc1.1_LOC5504406	Nvec_vc1.1_LOC5504406	Nvec_vc1.1_XM_048734490			LOC5504406			NA
Fox_pos_R2.mLb.clN_peak_7371	NC_064039.1	3089804	3090128	+	157	NA	exon (Nvec_vc1.1_LOC5514611, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5514611, exon 1 of 1)	1066	Nvec_vc1.1_LOC5514611	Nvec_vc1.1_LOC5514611	Nvec_vc1.1_XM_001634723			LOC5514611			NA
Fox_pos_R2.mLb.clN_peak_2356	NC_064035.1	10518518	10519450	+	157	NA	intron (Nvec_vc1.1_LOC5521283, intron 1 of 17)	-intron (Nvec_vc1.1_LOC5521283, intron 1 of 17)	2054	Nvec_vc1.1_LOC5521283	Nvec_vc1.1_LOC5521283	Nvec_vc1.1_XM_032366399			LOC5521283			NA
Fox_pos_R2.mLb.clN_peak_2941	NC_064035.1	18523678	18524300	+	157	NA	Intergenic	Intergenic	-3183	Nvec_vc1.1_LOC5509077	Nvec_vc1.1_LOC5509077	Nvec_vc1.1_XM_001629587			LOC5509077			NA
Fox_pos_R2.mLb.clN_peak_13962	NC_064045.1	2096605	2096972	+	157	NA	exon (Nvec_vc1.1_LOC116616361, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116616361, exon 1 of 1)	3317	Nvec_vc1.1_LOC116616361	Nvec_vc1.1_LOC116616361	Nvec_vc1.1_XM_032378460			LOC116616361			NA
Fox_pos_R2.mLb.clN_peak_12505	NC_064043.1	9979027	9979444	+	157	NA	intron (Nvec_vc1.1_LOC116605799, intron 3 of 7)	-intron (Nvec_vc1.1_LOC116605799, intron 3 of 7)	-1784	Nvec_vc1.1_LOC5519281	Nvec_vc1.1_LOC5519281	Nvec_vc1.1_XM_001639145			LOC5519281			NA
Fox_pos_R2.mLb.clN_peak_2277	NC_064035.1	9505986	9506437	+	157	NA	Intergenic	Intergenic	-2310	Nvec_vc1.1_LOC5521230	Nvec_vc1.1_LOC5521230	Nvec_vc1.1_XM_048723945			LOC5521230			NA
Fox_pos_R2.mLb.clN_peak_2540	NC_064035.1	13056844	13057541	+	156	NA	intron (Nvec_vc1.1_LOC5521753, intron 9 of 16)	-intron (Nvec_vc1.1_LOC5521753, intron 9 of 16)	11818	Nvec_vc1.1_LOC5521753	Nvec_vc1.1_LOC5521753	Nvec_vc1.1_XM_032366885			LOC5521753			NA
Fox_pos_R2.mLb.clN_peak_3478	NC_064036.1	4229686	4231376	+	156	NA	promoter-TSS (Nvec_vc1.1_LOC5512574)	-promoter-TSS (Nvec_vc1.1_LOC5512574)	14	Nvec_vc1.1_LOC5512574	Nvec_vc1.1_LOC5512574	Nvec_vc1.1_XM_001632886			LOC5512574			NA
Fox_pos_R2.mLb.clN_peak_957	NC_064034.1	12950107	12950303	+	156	NA	intron (Nvec_vc1.1_LOC5515939, intron 2 of 20)	-intron (Nvec_vc1.1_LOC5515939, intron 2 of 20)	1423	Nvec_vc1.1_LOC5515939	Nvec_vc1.1_LOC5515939	Nvec_vc1.1_XM_048730827			LOC5515939			NA
Fox_pos_R2.mLb.clN_peak_14320	NC_064045.1	6919018	6920004	+	156	NA	exon (Nvec_vc1.1_LOC5510116, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5510116, exon 1 of 1)	485	Nvec_vc1.1_LOC5510116	Nvec_vc1.1_LOC5510116	Nvec_vc1.1_XM_032379220			LOC5510116			NA
Fox_pos_R2.mLb.clN_peak_1514	NC_064034.1	21054126	21054433	+	156	NA	promoter-TSS (Nvec_vc1.1_LOC5518224)	-promoter-TSS (Nvec_vc1.1_LOC5518224)	-510	Nvec_vc1.1_LOC5518224	Nvec_vc1.1_LOC5518224	Nvec_vc1.1_XM_032362860			LOC5518224			NA
Fox_pos_R2.mLb.clN_peak_9051	NC_064040.1	8739893	8740156	+	156	NA	exon (Nvec_vc1.1_LOC5512981, exon 2 of 3)	-exon (Nvec_vc1.1_LOC5512981, exon 2 of 3)	609	Nvec_vc1.1_LOC5512981	Nvec_vc1.1_LOC5512981	Nvec_vc1.1_XM_001633226			LOC5512981			NA
Fox_pos_R2.mLb.clN_peak_14959	NC_064046.1	405266	405777	+	156	NA	promoter-TSS (Nvec_vc1.1_LOC5501234)	-promoter-TSS (Nvec_vc1.1_LOC5501234)	-44	Nvec_vc1.1_LOC5501230	Nvec_vc1.1_LOC5501230	Nvec_vc1.1_XM_048721115			LOC5501230			NA
Fox_pos_R2.mLb.clN_peak_2478	NC_064035.1	12281621	12282182	+	156	NA	exon (Nvec_vc1.1_LOC5514046, exon 1 of 33)	-exon (Nvec_vc1.1_LOC5514046, exon 1 of 33)	219	Nvec_vc1.1_LOC5514046	Nvec_vc1.1_LOC5514046	Nvec_vc1.1_XM_032383615			LOC5514046			NA
Fox_pos_R2.mLb.clN_peak_15226	NC_064046.1	3568997	3569447	+	156	NA	intron (Nvec_vc1.1_LOC5506279, intron 6 of 10)	-intron (Nvec_vc1.1_LOC5506279, intron 6 of 10)	-1506	Nvec_vc1.1_LOC5506280	Nvec_vc1.1_LOC5506280	Nvec_vc1.1_XM_032374672			LOC5506280			NA
Fox_pos_R2.mLb.clN_peak_14719	NC_064045.1	12691656	12693949	+	156	NA	Intergenic	Intergenic	-2036	Nvec_vc1.1_LOC5520121	Nvec_vc1.1_LOC5520121	Nvec_vc1.1_XM_032365281			LOC5520121			NA
Fox_pos_R2.mLb.clN_peak_6953	NC_064038.1	14067493	14067887	+	156	NA	promoter-TSS (Nvec_vc1.1_LOC5513961)	-promoter-TSS (Nvec_vc1.1_LOC5513961)	59	Nvec_vc1.1_LOC5513961	Nvec_vc1.1_LOC5513961	Nvec_vc1.1_XM_032383500			LOC5513961			NA
Fox_pos_R2.mLb.clN_peak_10365	NC_064041.1	13264283	13264978	+	156	NA	promoter-TSS (Nvec_vc1.1_LOC5516254)	-promoter-TSS (Nvec_vc1.1_LOC5516254)	93	Nvec_vc1.1_LOC5516253	Nvec_vc1.1_LOC5516253	Nvec_vc1.1_XM_001636295			LOC5516253			NA
Fox_pos_R2.mLb.clN_peak_14931	NC_064046.1	103073	103511	+	156	NA	promoter-TSS (Nvec_vc1.1_LOC5508548)	-promoter-TSS (Nvec_vc1.1_LOC5508548)	-42	Nvec_vc1.1_LOC5508548	Nvec_vc1.1_LOC5508548	Nvec_vc1.1_XM_001629065			LOC5508548			NA
Fox_pos_R2.mLb.clN_peak_5246	NC_064037.1	7259529	7260617	+	156	NA	intron (Nvec_vc1.1_LOC5519695, intron 6 of 10)	-intron (Nvec_vc1.1_LOC5519695, intron 6 of 10)	-7416	Nvec_vc1.1_LOC5519696	Nvec_vc1.1_LOC5519696	Nvec_vc1.1_XM_032364509			LOC5519696			NA
Fox_pos_R2.mLb.clN_peak_16573	NC_064047.1	9043354	9043703	+	156	NA	intron (Nvec_vc1.1_LOC5509923, intron 2 of 15)	-intron (Nvec_vc1.1_LOC5509923, intron 2 of 15)	2510	Nvec_vc1.1_LOC5509923	Nvec_vc1.1_LOC5509923	Nvec_vc1.1_XM_048721600			LOC5509923			NA
Fox_pos_R2.mLb.clN_peak_7939	NC_064039.1	10410331	10410752	+	156	NA	TTS (Nvec_vc1.1_LOC5519912)	-TTS (Nvec_vc1.1_LOC5519912)	-1412	Nvec_vc1.1_LOC116603475	Nvec_vc1.1_LOC116603475	Nvec_vc1.1_XM_032364704			LOC116603475			NA
Fox_pos_R2.mLb.clN_peak_544	NC_064034.1	7552357	7552553	+	156	NA	intron (Nvec_vc1.1_LOC5519009, intron 5 of 7)	-intron (Nvec_vc1.1_LOC5519009, intron 5 of 7)	-6719	Nvec_vc1.1_LOC116602962	Nvec_vc1.1_LOC116602962	Nvec_vc1.1_XM_048726082			LOC116602962			NA
Fox_pos_R2.mLb.clN_peak_9197	NC_064040.1	10650424	10650849	+	156	NA	exon (Nvec_vc1.1_LOC116602317, exon 3 of 3)	-exon (Nvec_vc1.1_LOC116602317, exon 3 of 3)	2714	Nvec_vc1.1_LOC116602317	Nvec_vc1.1_LOC116602317	Nvec_vc1.1_XM_032363708			LOC116602317			NA
