PeakID (cmd=annotatePeaks.pl Elav_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elav_pos_R1.mLb.clN_peak_15573	NC_064046.1	8962089	8962790	+	423	NA	exon (Nvec_vc1.1_LOC5518527, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5518527, exon 1 of 2)	128	Nvec_vc1.1_LOC5518527	Nvec_vc1.1_LOC5518527	Nvec_vc1.1_XM_001638415			LOC5518527			NA
Elav_pos_R1.mLb.clN_peak_3037	NC_064035.1	18909874	18910545	+	423	NA	promoter-TSS (Nvec_vc1.1_LOC5504256)	-promoter-TSS (Nvec_vc1.1_LOC5504256)	251	Nvec_vc1.1_LOC116611897	Nvec_vc1.1_LOC116611897	Nvec_vc1.1_XM_032372535			LOC116611897			NA
Elav_pos_R1.mLb.clN_peak_5135	NC_064037.1	5280104	5280707	+	422	NA	Intergenic	Intergenic	-5348	Nvec_vc1.1_LOC5502490	Nvec_vc1.1_LOC5502490	Nvec_vc1.1_XM_048726251			LOC5502490			NA
Elav_pos_R1.mLb.clN_peak_1150	NC_064034.1	16089064	16089991	+	422	NA	intron (Nvec_vc1.1_LOC5511129, intron 1 of 6)	-intron (Nvec_vc1.1_LOC5511129, intron 1 of 6)	1135	Nvec_vc1.1_LOC5511129	Nvec_vc1.1_LOC5511129	Nvec_vc1.1_XM_048729056			LOC5511129			NA
Elav_pos_R1.mLb.clN_peak_4341	NC_064036.1	13993361	13994118	+	422	NA	promoter-TSS (Nvec_vc1.1_LOC5518697)	-promoter-TSS (Nvec_vc1.1_LOC5518697)	-625	Nvec_vc1.1_LOC5518697	Nvec_vc1.1_LOC5518697	Nvec_vc1.1_XM_048724701			LOC5518697			NA
Elav_pos_R1.mLb.clN_peak_1096	NC_064034.1	15333564	15334008	+	422	NA	promoter-TSS (Nvec_vc1.1_LOC116614107)	-promoter-TSS (Nvec_vc1.1_LOC116614107)	161	Nvec_vc1.1_LOC5506319	Nvec_vc1.1_LOC5506319	Nvec_vc1.1_XM_001626997			LOC5506319			NA
Elav_pos_R1.mLb.clN_peak_17500	NC_064048.1	10015165	10015531	+	422	NA	TTS (Nvec_vc1.1_LOC5514558)	-TTS (Nvec_vc1.1_LOC5514558)	114	Nvec_vc1.1_LOC5514557	Nvec_vc1.1_LOC5514557	Nvec_vc1.1_XM_032384120			LOC5514557			NA
Elav_pos_R1.mLb.clN_peak_12417	NC_064043.1	7324934	7327196	+	422	NA	exon (Nvec_vc1.1_LOC5522033, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5522033, exon 1 of 1)	880	Nvec_vc1.1_LOC5522033	Nvec_vc1.1_LOC5522033	Nvec_vc1.1_XM_032367151			LOC5522033			NA
Elav_pos_R1.mLb.clN_peak_4433	NC_064036.1	15239384	15240370	+	422	NA	exon (Nvec_vc1.1_LOC5522279, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5522279, exon 1 of 1)	399	Nvec_vc1.1_LOC5522279	Nvec_vc1.1_LOC5522279	Nvec_vc1.1_XM_001641989			LOC5522279			NA
Elav_pos_R1.mLb.clN_peak_5621	NC_064037.1	11223595	11224235	+	422	NA	TTS (Nvec_vc1.1_LOC5516544)	-TTS (Nvec_vc1.1_LOC5516544)	117	Nvec_v1g240931	Nvec_v1g240931	Nvec_v1g240931						NA
Elav_pos_R1.mLb.clN_peak_11522	NC_064042.1	11330227	11330708	+	422	NA	promoter-TSS (Nvec_vc1.1_LOC5507793)	-promoter-TSS (Nvec_vc1.1_LOC5507793)	14	Nvec_vc1.1_LOC5507793	Nvec_vc1.1_LOC5507793	Nvec_vc1.1_XM_001628363			LOC5507793			NA
Elav_pos_R1.mLb.clN_peak_14554	NC_064045.1	9904077	9904557	+	422	NA	promoter-TSS (Nvec_vc1.1_LOC5508464)	-promoter-TSS (Nvec_vc1.1_LOC5508464)	30	Nvec_vc1.1_LOC5508464	Nvec_vc1.1_LOC5508464	Nvec_vc1.1_XM_032377202			LOC5508464			NA
Elav_pos_R1.mLb.clN_peak_15114	NC_064046.1	2194672	2195565	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5508168)	-promoter-TSS (Nvec_vc1.1_LOC5508168)	38	Nvec_vc1.1_LOC5508168	Nvec_vc1.1_LOC5508168	Nvec_vc1.1_XM_001628711			LOC5508168			NA
Elav_pos_R1.mLb.clN_peak_8233	NC_064039.1	11956386	11957054	+	421	NA	Intergenic	Intergenic	-13671	Nvec_vc1.1_LOC5520900	Nvec_vc1.1_LOC5520900	Nvec_vc1.1_XM_032366211			LOC5520900			NA
Elav_pos_R1.mLb.clN_peak_8563	NC_064039.1	16874384	16874791	+	421	NA	Intergenic	Intergenic	11276	Nvec_v1g206505	Nvec_v1g206505	Nvec_v1g206505						NA
Elav_pos_R1.mLb.clN_peak_10884	NC_064042.1	2599594	2599933	+	421	NA	intron (Nvec_vc1.1_LOC5511670, intron 16 of 32)	-intron (Nvec_vc1.1_LOC5511670, intron 16 of 32)	17252	Nvec_vc1.1_LOC5511670	Nvec_vc1.1_LOC5511670	Nvec_vc1.1_XM_032381046			LOC5511670			NA
Elav_pos_R1.mLb.clN_peak_264	NC_064034.1	4261440	4262082	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5517121)	-promoter-TSS (Nvec_vc1.1_LOC5517121)	110	Nvec_vc1.1_LOC5517179	Nvec_vc1.1_LOC5517179	Nvec_vc1.1_XM_001637157			LOC5517179			NA
Elav_pos_R1.mLb.clN_peak_12665	NC_064043.1	10342363	10343498	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5519262)	-promoter-TSS (Nvec_vc1.1_LOC5519262)	141	Nvec_vc1.1_LOC5519263	Nvec_vc1.1_LOC5519263	Nvec_vc1.1_XM_032363998			LOC5519263			NA
Elav_pos_R1.mLb.clN_peak_14115	NC_064045.1	3471176	3471682	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC116620928)	-promoter-TSS (Nvec_vc1.1_LOC116620928)	159	Nvec_vc1.1_LOC5516912	Nvec_vc1.1_LOC5516912	Nvec_vc1.1_XM_001636910			LOC5516912			NA
Elav_pos_R1.mLb.clN_peak_6047	NC_064037.1	16991518	16991984	+	421	NA	intron (Nvec_vc1.1_LOC116617693, intron 1 of 4)	-intron (Nvec_vc1.1_LOC116617693, intron 1 of 4)	1364	Nvec_vc1.1_LOC116617693	Nvec_vc1.1_LOC116617693	Nvec_vc1.1_XM_032380631			LOC116617693			NA
Elav_pos_R1.mLb.clN_peak_15337	NC_064046.1	4842184	4842675	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5518046)	-promoter-TSS (Nvec_vc1.1_LOC5518046)	-11	Nvec_vc1.1_LOC5518046	Nvec_vc1.1_LOC5518046	Nvec_vc1.1_XM_001637974			LOC5518046			NA
Elav_pos_R1.mLb.clN_peak_12119	NC_064043.1	4111858	4113981	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC116612231)	-promoter-TSS (Nvec_vc1.1_LOC116612231)	-165	Nvec_vc1.1_LOC116612231	Nvec_vc1.1_LOC116612231	Nvec_vc1.1_XM_032372869			LOC116612231			NA
Elav_pos_R1.mLb.clN_peak_10598	NC_064041.1	14741334	14742212	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5510488)	-promoter-TSS (Nvec_vc1.1_LOC5510488)	-120	Nvec_vc1.1_LOC5510488	Nvec_vc1.1_LOC5510488	Nvec_vc1.1_XM_032379657			LOC5510488			NA
Elav_pos_R1.mLb.clN_peak_2381	NC_064035.1	10509979	10510566	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5521284)	-promoter-TSS (Nvec_vc1.1_LOC5521284)	1	Nvec_vc1.1_LOC5521284	Nvec_vc1.1_LOC5521284	Nvec_vc1.1_XM_001640916			LOC5521284			NA
Elav_pos_R1.mLb.clN_peak_14372	NC_064045.1	6794234	6794946	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC116616958)	-promoter-TSS (Nvec_vc1.1_LOC116616958)	-80	Nvec_vc1.1_LOC116616958	Nvec_vc1.1_LOC116616958	Nvec_vc1.1_XM_032379213			LOC116616958			NA
Elav_pos_R1.mLb.clN_peak_16735	NC_064047.1	14024759	14025414	+	421	NA	Intergenic	Intergenic	-18424	Nvec_vc1.1_LOC116615463	Nvec_vc1.1_LOC116615463	Nvec_vc1.1_XM_032377090			LOC116615463			NA
Elav_pos_R1.mLb.clN_peak_14188	NC_064045.1	4297177	4297405	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC116610286)	-promoter-TSS (Nvec_vc1.1_LOC116610286)	-6	Nvec_vc1.1_LOC116610286	Nvec_vc1.1_LOC116610286	Nvec_vc1.1_XM_048719466			LOC116610286			NA
Elav_pos_R1.mLb.clN_peak_6261	NC_064038.1	3435664	3436502	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5501789)	-promoter-TSS (Nvec_vc1.1_LOC5501789)	7	Nvec_vc1.1_LOC5501789	Nvec_vc1.1_LOC5501789	Nvec_vc1.1_XM_048727965			LOC5501789			NA
Elav_pos_R1.mLb.clN_peak_3439	NC_064036.1	2939279	2941758	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5507756)	-promoter-TSS (Nvec_vc1.1_LOC5507756)	-824	Nvec_vc1.1_LOC5507756	Nvec_vc1.1_LOC5507756	Nvec_vc1.1_XM_048724522			LOC5507756			NA
Elav_pos_R1.mLb.clN_peak_818	NC_064034.1	11214500	11214822	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5517478)	-promoter-TSS (Nvec_vc1.1_LOC5517478)	68	Nvec_vc1.1_LOC5517478	Nvec_vc1.1_LOC5517478	Nvec_vc1.1_XM_032361895			LOC5517478			NA
Elav_pos_R1.mLb.clN_peak_13790	NC_064044.1	12646165	12647030	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5514763)	-promoter-TSS (Nvec_vc1.1_LOC5514763)	13	Nvec_vc1.1_LOC5514763	Nvec_vc1.1_LOC5514763	Nvec_vc1.1_XM_001634848			LOC5514763			NA
Elav_pos_R1.mLb.clN_peak_5475	NC_064037.1	9360357	9360899	+	421	NA	Intergenic	Intergenic	-6983	Nvec_vc1.1_LOC5522382	Nvec_vc1.1_LOC5522382	Nvec_vc1.1_XM_032367731			LOC5522382			NA
Elav_pos_R1.mLb.clN_peak_7807	NC_064039.1	7071574	7072243	+	421	NA	intron (Nvec_vc1.1_LOC5515023, intron 3 of 5)	-intron (Nvec_vc1.1_LOC5515023, intron 3 of 5)	9104	Nvec_vc1.1_LOC5515023	Nvec_vc1.1_LOC5515023	Nvec_vc1.1_XM_048729479			LOC5515023			NA
Elav_pos_R1.mLb.clN_peak_9947	NC_064041.1	3599734	3600594	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5505854)	-promoter-TSS (Nvec_vc1.1_LOC5505854)	-231	Nvec_vc1.1_LOC5505854	Nvec_vc1.1_LOC5505854	Nvec_vc1.1_XM_048731292			LOC5505854			NA
Elav_pos_R1.mLb.clN_peak_5641	NC_064037.1	11522267	11522941	+	421	NA	promoter-TSS (Nvec_vc1.1_LOC5516619)	-promoter-TSS (Nvec_vc1.1_LOC5516619)	-65	Nvec_vc1.1_LOC5516619	Nvec_vc1.1_LOC5516619	Nvec_vc1.1_XM_032386427			LOC5516619			NA
Elav_pos_R1.mLb.clN_peak_9011	NC_064040.1	6342594	6343257	+	421	NA	exon (Nvec_vc1.1_LOC5520720, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5520720, exon 1 of 4)	115	Nvec_vc1.1_LOC5520720	Nvec_vc1.1_LOC5520720	Nvec_vc1.1_XM_001640601			LOC5520720			NA
Elav_pos_R1.mLb.clN_peak_12109	NC_064043.1	4013305	4013842	+	420	NA	intron (Nvec_vc1.1_LOC5504550, intron 33 of 33)	-intron (Nvec_vc1.1_LOC5504550, intron 33 of 33)	7230	Nvec_vc1.1_LOC125573288	Nvec_vc1.1_LOC125573288	Nvec_vc1.1_XM_048733828			LOC125573288			NA
Elav_pos_R1.mLb.clN_peak_4829	NC_064037.1	1435233	1436126	+	420	NA	intron (Nvec_vc1.1_LOC5502403, intron 1 of 8)	-intron (Nvec_vc1.1_LOC5502403, intron 1 of 8)	366	Nvec_vc1.1_LOC5502403	Nvec_vc1.1_LOC5502403	Nvec_vc1.1_XM_032370647			LOC5502403			NA
Elav_pos_R1.mLb.clN_peak_10514	NC_064041.1	13548675	13549903	+	420	NA	Intergenic	Intergenic	-5696	Nvec_vc1.1_LOC5516199	Nvec_vc1.1_LOC5516199	Nvec_vc1.1_XM_048731137			LOC5516199			NA
Elav_pos_R1.mLb.clN_peak_4289	NC_064036.1	13484722	13485673	+	420	NA	Intergenic	Intergenic	-1364	Nvec_vc1.1_LOC5518724	Nvec_vc1.1_LOC5518724	Nvec_vc1.1_XM_048725824			LOC5518724			NA
Elav_pos_R1.mLb.clN_peak_12346	NC_064043.1	6514263	6514731	+	420	NA	TTS (Nvec_vc1.1_LOC5521958)	-TTS (Nvec_vc1.1_LOC5521958)	3277	Nvec_vc1.1_LOC5521958	Nvec_vc1.1_LOC5521958	Nvec_vc1.1_XM_001641673			LOC5521958			NA
Elav_pos_R1.mLb.clN_peak_12803	NC_064043.1	12168611	12169048	+	420	NA	intron (Nvec_vc1.1_LOC5511176, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5511176, intron 1 of 1)	1267	Nvec_vc1.1_LOC5511176	Nvec_vc1.1_LOC5511176	Nvec_vc1.1_XM_032380472			LOC5511176			NA
Elav_pos_R1.mLb.clN_peak_127	NC_064034.1	2558842	2560240	+	420	NA	Intergenic	Intergenic	-11488	Nvec_vc1.1_LOC5509818	Nvec_vc1.1_LOC5509818	Nvec_vc1.1_XM_001630250			LOC5509818			NA
Elav_pos_R1.mLb.clN_peak_272	NC_064034.1	4322102	4322911	+	419	NA	promoter-TSS (Nvec_vc1.1_LOC116621199)	-promoter-TSS (Nvec_vc1.1_LOC116621199)	-411	Nvec_vc1.1_LOC116621199	Nvec_vc1.1_LOC116621199	Nvec_vc1.1_XM_048726572			LOC116621199			NA
Elav_pos_R1.mLb.clN_peak_9178	NC_064040.1	8456954	8457636	+	419	NA	promoter-TSS (Nvec_vc1.1_LOC5513031)	-promoter-TSS (Nvec_vc1.1_LOC5513031)	-153	Nvec_vc1.1_LOC5513031	Nvec_vc1.1_LOC5513031	Nvec_vc1.1_XM_032382550			LOC5513031			NA
Elav_pos_R1.mLb.clN_peak_6296	NC_064038.1	3846090	3847145	+	419	NA	TTS (Nvec_vc1.1_LOC5517811)	-TTS (Nvec_vc1.1_LOC5517811)	804	Nvec_vc1.1_LOC5517810	Nvec_vc1.1_LOC5517810	Nvec_vc1.1_XM_001637761			LOC5517810			NA
Elav_pos_R1.mLb.clN_peak_11637	NC_064042.1	13061442	13062424	+	419	NA	intron (Nvec_vc1.1_LOC5506439, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5506439, intron 1 of 2)	18065	Nvec_vc1.1_LOC5506427	Nvec_vc1.1_LOC5506427	Nvec_vc1.1_XM_032374815			LOC5506427			NA
Elav_pos_R1.mLb.clN_peak_5019	NC_064037.1	4095148	4095536	+	418	NA	promoter-TSS (Nvec_vc1.1_LOC5513125)	-promoter-TSS (Nvec_vc1.1_LOC5513125)	88	Nvec_vc1.1_LOC5513125	Nvec_vc1.1_LOC5513125	Nvec_vc1.1_XM_001633335			LOC5513125			NA
Elav_pos_R1.mLb.clN_peak_15048	NC_064046.1	1378362	1379014	+	418	NA	Intergenic	Intergenic	-12000	Nvec_vc1.1_LOC5505182	Nvec_vc1.1_LOC5505182	Nvec_vc1.1_XM_001625964			LOC5505182			NA
Elav_pos_R1.mLb.clN_peak_12076	NC_064043.1	3688738	3689585	+	418	NA	promoter-TSS (Nvec_vc1.1_LOC5509504)	-promoter-TSS (Nvec_vc1.1_LOC5509504)	-362	Nvec_vc1.1_LOC5509504	Nvec_vc1.1_LOC5509504	Nvec_vc1.1_XM_032378457			LOC5509504			NA
Elav_pos_R1.mLb.clN_peak_3966	NC_064036.1	9732786	9733356	+	418	NA	intron (Nvec_vc1.1_LOC5513260, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5513260, intron 1 of 2)	3496	Nvec_vc1.1_LOC5513260	Nvec_vc1.1_LOC5513260	Nvec_vc1.1_XM_032382763			LOC5513260			NA
Elav_pos_R1.mLb.clN_peak_13512	NC_064044.1	8588993	8589631	+	418	NA	intron (Nvec_vc1.1_LOC5518568, intron 1 of 6)	-intron (Nvec_vc1.1_LOC5518568, intron 1 of 6)	239	Nvec_vc1.1_LOC5518568	Nvec_vc1.1_LOC5518568	Nvec_vc1.1_XM_001638455			LOC5518568			NA
Elav_pos_R1.mLb.clN_peak_11655	NC_064042.1	13318378	13320193	+	418	NA	exon (Nvec_vc1.1_LOC5506443, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5506443, exon 1 of 2)	133	Nvec_vc1.1_LOC5506443	Nvec_vc1.1_LOC5506443	Nvec_vc1.1_XM_001627100			LOC5506443			NA
Elav_pos_R1.mLb.clN_peak_1678	NC_064035.1	1801614	1802434	+	417	NA	exon (Nvec_vc1.1_LOC5518347, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5518347, exon 1 of 1)	1231	Nvec_vc1.1_LOC5518347	Nvec_vc1.1_LOC5518347	Nvec_vc1.1_XM_032362974			LOC5518347			NA
Elav_pos_R1.mLb.clN_peak_6679	NC_064038.1	9279861	9280324	+	417	NA	Intergenic	Intergenic	8073	Nvec_vc1.1_LOC116601890	Nvec_vc1.1_LOC116601890	Nvec_vc1.1_XM_032362728			LOC116601890			NA
Elav_pos_R1.mLb.clN_peak_11242	NC_064042.1	7522073	7522841	+	417	NA	Intergenic	Intergenic	10743	Nvec_vc1.1_LOC5518155	Nvec_vc1.1_LOC5518155	Nvec_vc1.1_XM_032362791			LOC5518155			NA
Elav_pos_R1.mLb.clN_peak_12039	NC_064043.1	3323433	3324251	+	417	NA	Intergenic	Intergenic	2289	Nvec_v1g223961	Nvec_v1g223961	Nvec_v1g223961						NA
Elav_pos_R1.mLb.clN_peak_13789	NC_064044.1	12612165	12612793	+	417	NA	promoter-TSS (Nvec_vc1.1_LOC116619467)	-promoter-TSS (Nvec_vc1.1_LOC116619467)	-219	Nvec_vc1.1_LOC116619467	Nvec_vc1.1_LOC116619467	Nvec_vc1.1_XM_032384295			LOC116619467			NA
Elav_pos_R1.mLb.clN_peak_3649	NC_064036.1	5746574	5746935	+	417	NA	exon (Nvec_vc1.1_LOC5512775, exon 1 of 9)	-exon (Nvec_vc1.1_LOC5512775, exon 1 of 9)	117	Nvec_vc1.1_LOC5512775	Nvec_vc1.1_LOC5512775	Nvec_vc1.1_XM_032382130			LOC5512775			NA
Elav_pos_R1.mLb.clN_peak_16391	NC_064047.1	6753303	6754055	+	417	NA	promoter-TSS (Nvec_vc1.1_LOC116620160)	-promoter-TSS (Nvec_vc1.1_LOC116620160)	3	Nvec_vc1.1_LOC116620160	Nvec_vc1.1_LOC116620160	Nvec_vc1.1_XM_048721882			LOC116620160			NA
Elav_pos_R1.mLb.clN_peak_4560	NC_064036.1	17177469	17177962	+	417	NA	intron (Nvec_vc1.1_LOC5514268, intron 7 of 7)	-intron (Nvec_vc1.1_LOC5514268, intron 7 of 7)	-3262	Nvec_vc1.1_LOC5514269	Nvec_vc1.1_LOC5514269	Nvec_vc1.1_XM_032383778			LOC5514269			NA
Elav_pos_R1.mLb.clN_peak_1777	NC_064035.1	3092585	3093131	+	417	NA	intron (Nvec_vc1.1_LOC5515550, intron 1 of 10)	-intron (Nvec_vc1.1_LOC5515550, intron 1 of 10)	198	Nvec_vc1.1_LOC5515550	Nvec_vc1.1_LOC5515550	Nvec_vc1.1_XM_048723624			LOC5515550			NA
Elav_pos_R1.mLb.clN_peak_4378	NC_064036.1	14592344	14593145	+	416	NA	TTS (Nvec_vc1.1_LOC116604733)	-TTS (Nvec_vc1.1_LOC116604733)	-3515	Nvec_vc1.1_LOC5522192	Nvec_vc1.1_LOC5522192	Nvec_vc1.1_XM_048725470			LOC5522192			NA
Elav_pos_R1.mLb.clN_peak_1775	NC_064035.1	3070059	3070739	+	416	NA	intron (Nvec_vc1.1_LOC5515596, intron 1 of 10)	-intron (Nvec_vc1.1_LOC5515596, intron 1 of 10)	103	Nvec_vc1.1_LOC5515596	Nvec_vc1.1_LOC5515596	Nvec_vc1.1_XM_001635609			LOC5515596			NA
Elav_pos_R1.mLb.clN_peak_11993	NC_064043.1	2825563	2826360	+	416	NA	intron (Nvec_vc1.1_LOC5516484, intron 2 of 12)	-intron (Nvec_vc1.1_LOC5516484, intron 2 of 12)	4654	Nvec_vc1.1_LOC5516484	Nvec_vc1.1_LOC5516484	Nvec_vc1.1_XM_032386347			LOC5516484			NA
Elav_pos_R1.mLb.clN_peak_4611	NC_064036.1	17838894	17839544	+	416	NA	intron (Nvec_vc1.1_LOC5506556, intron 2 of 11)	-intron (Nvec_vc1.1_LOC5506556, intron 2 of 11)	1567	Nvec_vc1.1_LOC5506556	Nvec_vc1.1_LOC5506556	Nvec_vc1.1_XM_032374928			LOC5506556			NA
Elav_pos_R1.mLb.clN_peak_14712	NC_064045.1	12315609	12316264	+	416	NA	exon (Nvec_vc1.1_LOC116603961, exon 1 of 5)	-exon (Nvec_vc1.1_LOC116603961, exon 1 of 5)	127	Nvec_vc1.1_LOC116603961	Nvec_vc1.1_LOC116603961	Nvec_vc1.1_XM_032365663			LOC116603961			NA
Elav_pos_R1.mLb.clN_peak_13500	NC_064044.1	8416736	8417392	+	416	NA	promoter-TSS (Nvec_vc1.1_LOC5518366)	-promoter-TSS (Nvec_vc1.1_LOC5518366)	60	Nvec_vc1.1_LOC5518367	Nvec_vc1.1_LOC5518367	Nvec_vc1.1_XM_001638333			LOC5518367			NA
Elav_pos_R1.mLb.clN_peak_6847	NC_064038.1	10958128	10958645	+	416	NA	promoter-TSS (Nvec_vc1.1_LOC5517674)	-promoter-TSS (Nvec_vc1.1_LOC5517674)	5	Nvec_vc1.1_LOC5517674	Nvec_vc1.1_LOC5517674	Nvec_vc1.1_XM_001637565			LOC5517674			NA
Elav_pos_R1.mLb.clN_peak_6011	NC_064037.1	16446985	16449806	+	416	NA	intron (Nvec_vc1.1_LOC5513931, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5513931, intron 1 of 1)	1128	Nvec_vc1.1_LOC5513931	Nvec_vc1.1_LOC5513931	Nvec_vc1.1_XM_048726500			LOC5513931			NA
Elav_pos_R1.mLb.clN_peak_4441	NC_064036.1	15302858	15303337	+	416	NA	exon (Nvec_vc1.1_LOC5522153, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5522153, exon 1 of 1)	1317	Nvec_vc1.1_LOC5522153	Nvec_vc1.1_LOC5522153	Nvec_vc1.1_XM_001641986			LOC5522153			NA
Elav_pos_R1.mLb.clN_peak_8974	NC_064040.1	5794812	5795655	+	416	NA	exon (Nvec_vc1.1_LOC5520699, exon 1 of 5)	-exon (Nvec_vc1.1_LOC5520699, exon 1 of 5)	261	Nvec_vc1.1_LOC5520699	Nvec_vc1.1_LOC5520699	Nvec_vc1.1_XM_001640463			LOC5520699			NA
Elav_pos_R1.mLb.clN_peak_5104	NC_064037.1	5007439	5007931	+	415	NA	promoter-TSS (Nvec_vc1.1_LOC5512929)	-promoter-TSS (Nvec_vc1.1_LOC5512929)	26	Nvec_vc1.1_LOC5512929	Nvec_vc1.1_LOC5512929	Nvec_vc1.1_XM_032382394			LOC5512929			NA
Elav_pos_R1.mLb.clN_peak_9134	NC_064040.1	7893729	7895410	+	415	NA	Intergenic	Intergenic	-3335	Nvec_vc1.1_LOC5504465	Nvec_vc1.1_LOC5504465	Nvec_vc1.1_XM_048730097			LOC5504465			NA
Elav_pos_R1.mLb.clN_peak_11685	NC_064042.1	13628043	13628795	+	415	NA	exon (Nvec_vc1.1_LOC5505432, exon 2 of 2)	-exon (Nvec_vc1.1_LOC5505432, exon 2 of 2)	4622	Nvec_vc1.1_LOC5505432	Nvec_vc1.1_LOC5505432	Nvec_vc1.1_XM_001626222			LOC5505432			NA
Elav_pos_R1.mLb.clN_peak_1729	NC_064035.1	2487023	2487638	+	415	NA	promoter-TSS (Nvec_vc1.1_LOC5515520)	-promoter-TSS (Nvec_vc1.1_LOC5515520)	110	Nvec_vc1.1_LOC5515521	Nvec_vc1.1_LOC5515521	Nvec_vc1.1_XM_001635583			LOC5515521			NA
Elav_pos_R1.mLb.clN_peak_13651	NC_064044.1	10986893	10987662	+	415	NA	exon (Nvec_NVE10948, exon 2 of 4)	-exon (Nvec_NVE10948, exon 2 of 4)	3238	Nvec_NVE10948	Nvec_NVE10948	Nvec_NVE10948						NA
Elav_pos_R1.mLb.clN_peak_105	NC_064034.1	2358180	2359480	+	415	NA	promoter-TSS (Nvec_vc1.1_LOC116611763)	-promoter-TSS (Nvec_vc1.1_LOC116611763)	75	Nvec_vc1.1_LOC116611762	Nvec_vc1.1_LOC116611762	Nvec_vc1.1_XM_048729440			LOC116611762			NA
Elav_pos_R1.mLb.clN_peak_121	NC_064034.1	2521027	2522995	+	414	NA	intron (Nvec_vc1.1_LOC5509841, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5509841, intron 1 of 3)	713	Nvec_vc1.1_LOC5509841	Nvec_vc1.1_LOC5509841	Nvec_vc1.1_XM_032378796			LOC5509841			NA
Elav_pos_R1.mLb.clN_peak_12529	NC_064043.1	8670992	8671669	+	414	NA	promoter-TSS (Nvec_vc1.1_LOC5513513)	-promoter-TSS (Nvec_vc1.1_LOC5513513)	69	Nvec_vc1.1_LOC5513513	Nvec_vc1.1_LOC5513513	Nvec_vc1.1_XM_032383080			LOC5513513			NA
Elav_pos_R1.mLb.clN_peak_6725	NC_064038.1	9724998	9726040	+	414	NA	Intergenic	Intergenic	-11914	Nvec_vc1.1_LOC5508706	Nvec_vc1.1_LOC5508706	Nvec_vc1.1_XM_032377540			LOC5508706			NA
Elav_pos_R1.mLb.clN_peak_13871	NC_064044.1	13826768	13827411	+	414	NA	exon (Nvec_vc1.1_LOC116601243, exon 1 of 17)	-exon (Nvec_vc1.1_LOC116601243, exon 1 of 17)	102	Nvec_vc1.1_LOC116601243	Nvec_vc1.1_LOC116601243	Nvec_vc1.1_XM_048734413			LOC116601243			NA
Elav_pos_R1.mLb.clN_peak_17430	NC_064048.1	9021825	9022392	+	414	NA	promoter-TSS (Nvec_vc1.1_LOC5512446)	-promoter-TSS (Nvec_vc1.1_LOC5512446)	85	Nvec_vc1.1_LOC5512446	Nvec_vc1.1_LOC5512446	Nvec_vc1.1_XM_032381885			LOC5512446			NA
Elav_pos_R1.mLb.clN_peak_16650	NC_064047.1	11207145	11208101	+	414	NA	promoter-TSS (Nvec_vc1.1_LOC5513774)	-promoter-TSS (Nvec_vc1.1_LOC5513774)	-364	Nvec_vc1.1_LOC5513774	Nvec_vc1.1_LOC5513774	Nvec_vc1.1_XM_048721926			LOC5513774			NA
Elav_pos_R1.mLb.clN_peak_16554	NC_064047.1	9798721	9799268	+	413	NA	promoter-TSS (Nvec_vc1.1_LOC5510325)	-promoter-TSS (Nvec_vc1.1_LOC5510325)	6	Nvec_vc1.1_LOC5510331	Nvec_vc1.1_LOC5510331	Nvec_vc1.1_XM_048721636			LOC5510331			NA
