gene	motif	ATAC	RNA	comparison	reporterline	vs	cor	motif_gene	correlation	pfam	name
Nvec_vc1.1_XM_032372867.2	ARCH234	-0.08211	-0.617845546336252	Fox_vs_neg	Fox	neg	0.316666666666667	ARCH234__Nvec_vc1.1_XM_032372867.2	no	""	zf-C2H2.HG1.49:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26
Nvec_vc1.1_XM_032372867.2	ARCH234	-0.06494	0.604781782783479	Ncol_vs_Elav	Ncol	Elav	0.316666666666667	ARCH234__Nvec_vc1.1_XM_032372867.2	no	""	zf-C2H2.HG1.49:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26
Nvec_vc1.1_XM_032372867.2	ARCH234	-0.06256	-0.0101167646058555	Ncol_vs_Fox	Ncol	Fox	0.316666666666667	ARCH234__Nvec_vc1.1_XM_032372867.2	no	""	zf-C2H2.HG1.49:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26
Nvec_vc1.1_XM_032372867.2	ARCH234	-0.14104	-0.895655649328622	Ncol_vs_neg	Ncol	neg	0.316666666666667	ARCH234__Nvec_vc1.1_XM_032372867.2	no	""	zf-C2H2.HG1.49:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26
Nvec_vc1.1_XM_032372883.2	ARCH542	0.02503	0.263597064117094	Elav_vs_Fox	Elav	Fox	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	0.04466	-0.105186175646919	Elav_vs_Ncol	Elav	Ncol	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	0.04994	0.401752069177514	Elav_vs_neg	Elav	neg	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	-0.02503	-0.263597064117094	Fox_vs_Elav	Fox	Elav	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	0.02368	-0.368783239764013	Fox_vs_Ncol	Fox	Ncol	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	0.05569	-0.0816255608724699	Fox_vs_neg	Fox	neg	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	-0.04466	0.105186175646919	Ncol_vs_Elav	Ncol	Elav	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	-0.02368	0.368783239764013	Ncol_vs_Fox	Ncol	Fox	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372883.2	ARCH542	0.00905	0.28064042358163	Ncol_vs_neg	Ncol	neg	0.1	ARCH542__Nvec_vc1.1_XM_032372883.2	no	RCOR1/RCOR2/RCOR3	Myb.HG1.10:RCOR1/RCOR2/RCOR3
Nvec_vc1.1_XM_032372904.2	ARCH1021	-0.08488	0	Elav_vs_Fox	Elav	Fox	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	-0.06218	-8.28180694876101	Elav_vs_Ncol	Elav	Ncol	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	-0.06031	-9.50506191076639	Elav_vs_neg	Elav	neg	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	0.08488	0	Fox_vs_Elav	Fox	Elav	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	0.00541	-8.28180694876101	Fox_vs_Ncol	Fox	Ncol	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	0.05413	-10.3025895840355	Fox_vs_neg	Fox	neg	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	0.06218	8.28180694876101	Ncol_vs_Elav	Ncol	Elav	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	-0.00541	8.28180694876101	Ncol_vs_Fox	Ncol	Fox	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032372904.2	ARCH1021	0.0242	-1.55577910640863	Ncol_vs_neg	Ncol	neg	0.160350399788247	ARCH1021__Nvec_vc1.1_XM_032372904.2	no	""	Homeodomains.HG1.27:like:AC004080.3/AC012531.3/BARHL1/BARHL2/CDX1/CDX2/CDX4/DLX1/DLX2/DLX3/DLX4/DLX5/DLX6/EMX1/EMX2/EN1/EN2/EVX1/EVX2/GBX1/GBX2/GSX1/GSX2/HMX1/HMX2/HMX3/HOXA1/HOXA2/HOXA3/HOXA4/HOXA5/HOXA6/HOXA7/HOXA9/HOXA10/HOXA11/HOXA13/HOXB1/HOXB2/HOXB3/HOXB4/HOXB5/HOXB6/HOXB7/HOXB8/HOXB9/HOXB13/HOXC4/HOXC5/HOXC6/HOXC8/HOXC9/HOXC10/HOXC12/HOXC13/HOXD1/HOXD3/HOXD4/HOXD8/HOXD9/HOXD10/HOXD11/HOXD12/HOXD13/MEOX1/MEOX2/MNX1/MSX1/MSX2/NKX1-1/NKX1-2/NKX6-1/NKX6-2/NKX6-3/NOTO/PDX1/TLX1/TLX2/TLX3/VAX1/VAX2
Nvec_vc1.1_XM_032373020.2	ARCH278	-0.00255	5.43833422088076	Elav_vs_Fox	Elav	Fox	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	-0.03689	4.70361732347209	Elav_vs_Ncol	Elav	Ncol	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	-0.00202	0.93491196685113	Elav_vs_neg	Elav	neg	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	0.00255	-5.43833422088076	Fox_vs_Elav	Fox	Elav	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	-0.03642	-0.734716897408667	Fox_vs_Ncol	Fox	Ncol	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	0.03944	-4.56780899427468	Fox_vs_neg	Fox	neg	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	0.03689	-4.70361732347209	Ncol_vs_Elav	Ncol	Elav	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	0.03642	0.734716897408667	Ncol_vs_Fox	Ncol	Fox	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373020.2	ARCH278	0.0517	-4.38109508735274	Ncol_vs_neg	Ncol	neg	-0.616666666666667	ARCH278__Nvec_vc1.1_XM_032373020.2	no	ZNF34	zf-C2H2.HG23.0:ZNF34
Nvec_vc1.1_XM_032373062.2	ARCH960	0.04434	-0.523638435632152	Elav_vs_Fox	Elav	Fox	0.416666666666667	ARCH960__Nvec_vc1.1_XM_032373062.2	no	""	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY
Nvec_vc1.1_XM_032373062.2	ARCH960	-0.07982	-0.9864569049446	Elav_vs_Ncol	Elav	Ncol	0.416666666666667	ARCH960__Nvec_vc1.1_XM_032373062.2	no	""	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY
Nvec_vc1.1_XM_032373062.2	ARCH960	-0.05589	-2.41417434396714	Elav_vs_neg	Elav	neg	0.416666666666667	ARCH960__Nvec_vc1.1_XM_032373062.2	no	""	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY
Nvec_vc1.1_XM_032373062.2	ARCH960	-0.04434	0.523638435632152	Fox_vs_Elav	Fox	Elav	0.416666666666667	ARCH960__Nvec_vc1.1_XM_032373062.2	no	""	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY
Nvec_vc1.1_XM_032373062.2	ARCH960	-0.11944	-0.462818469312449	Fox_vs_Ncol	Fox	Ncol	0.416666666666667	ARCH960__Nvec_vc1.1_XM_032373062.2	no	""	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY
Nvec_vc1.1_XM_032373062.2	ARCH960	-0.07973	-2.03312889112328	Fox_vs_neg	Fox	neg	0.416666666666667	ARCH960__Nvec_vc1.1_XM_032373062.2	no	""	HMGbox_Sox.HG1.14:like:SOX1/SOX2/SOX3/SOX14/SOX15/SOX21/SRY
