TF_ID	TF_Name	Species_Name	Status	Gene_ID	Family	Motif_ID
T114527_2.00	CG7386	Drosophila_melanogaster	D	FBgn0035691	C2H2 ZF	M06143_2.00
T114585_2.00	CG7928	Drosophila_melanogaster	D	FBgn0039740	C2H2 ZF	M03703_2.00,M06161_2.00,M06162_2.00
T114544_2.00	CG8145	Drosophila_melanogaster	D	FBgn0037617	C2H2 ZF	M03695_2.00,M03696_2.00,M03697_2.00
T114552_2.00	CG8319	Drosophila_melanogaster	D	FBgn0037722	C2H2 ZF	M03698_2.00,M06150_2.00,M06151_2.00
T114419_2.00	ci	Drosophila_melanogaster	D	FBgn0004859	C2H2 ZF	M02644_2.00,M03672_2.00,M06084_2.00
T114497_2.00	Clamp	Drosophila_melanogaster	D	FBgn0032979	C2H2 ZF	M01043_2.00,M01044_2.00
T114441_2.00	crol	Drosophila_melanogaster	D	FBgn0020309	C2H2 ZF	M06116_2.00
T114529_2.00	CTCF	Drosophila_melanogaster	D	FBgn0035769	C2H2 ZF	M08193_2.00,M08194_2.00,M08413_2.00
T114447_2.00	D19A	Drosophila_melanogaster	D	FBgn0022935	C2H2 ZF	M06120_2.00
T114443_2.00	D19B	Drosophila_melanogaster	D	FBgn0022699	C2H2 ZF	M06119_2.00
T117225_2.00	dar1	Drosophila_melanogaster	D	FBgn0263239	C2H2 ZF	M06171_2.00,M06172_2.00
T114485_2.00	erm	Drosophila_melanogaster	D	FBgn0031375	C2H2 ZF	M03686_2.00,M06128_2.00,M06129_2.00
T114398_2.00	esg	Drosophila_melanogaster	D	FBgn0001981	C2H2 ZF	M06050_2.00
T114417_2.00	fru	Drosophila_melanogaster	D	FBgn0004652	C2H2 ZF	M06081_2.00,M06082_2.00,M06083_2.00
T114416_2.00	gl	Drosophila_melanogaster	D	FBgn0004618	C2H2 ZF	M03671_2.00,M06078_2.00,M06079_2.00,M06080_2.00
T114395_2.00	hb	Drosophila_melanogaster	D	FBgn0001180	C2H2 ZF	M06041_2.00,M06042_2.00,M06043_2.00,M06044_2.00,M08450_2.00,M09660_2.00,M10370_2.00
T114396_2.00	her	Drosophila_melanogaster	D	FBgn0001185	C2H2 ZF	M03662_2.00,M06045_2.00,M06046_2.00
T117214_2.00	hkb	Drosophila_melanogaster	D	FBgn0261434	C2H2 ZF	M03710_2.00,M06168_2.00,M06470_2.00,M09666_2.00
T114456_2.00	jim	Drosophila_melanogaster	D	FBgn0027339	C2H2 ZF	M06123_2.00,M06124_2.00
T114519_2.00	Kah	Drosophila_melanogaster	D	FBgn0035144	C2H2 ZF	M03690_2.00,M06137_2.00,M06138_2.00
T114428_2.00	ken	Drosophila_melanogaster	D	FBgn0011236	C2H2 ZF	M06111_2.00,M06112_2.00
T114435_2.00	klu	Drosophila_melanogaster	D	FBgn0013469	C2H2 ZF	M03680_2.00,M03681_2.00,M06114_2.00,M06115_2.00
T114397_2.00	Kr	Drosophila_melanogaster	D	FBgn0001325	C2H2 ZF	M03663_2.00,M06047_2.00,M06048_2.00,M06049_2.00,M08411_2.00,M09661_2.00,M10371_2.00,M10372_2.00
T117232_2.00	l(3)neo38	Drosophila_melanogaster	D	FBgn0265276	C2H2 ZF	M06177_2.00,M06178_2.00
T114578_2.00	lmd	Drosophila_melanogaster	D	FBgn0039039	C2H2 ZF	M00564_2.00,M03702_2.00,M06157_2.00,M06158_2.00
T114423_2.00	lola	Drosophila_melanogaster	D	FBgn0005630	C2H2 ZF	M06091_2.00,M06092_2.00,M06093_2.00,M06094_2.00,M06095_2.00,M06096_2.00,M06097_2.00,M06098_2.00,M06099_2.00,M06100_2.00,M06101_2.00,M06102_2.00,M06103_2.00,M06104_2.00,M06105_2.00,M06106_2.00
T114591_2.00	luna	Drosophila_melanogaster	D	FBgn0040765	C2H2 ZF	M03704_2.00,M06163_2.00,M06164_2.00
T117234_2.00	mamo	Drosophila_melanogaster	D	FBgn0267033	C2H2 ZF	M06179_2.00
T114403_2.00	odd	Drosophila_melanogaster	D	FBgn0002985	C2H2 ZF	M03667_2.00,M06058_2.00,M06059_2.00,M06060_2.00,M06061_2.00,M06467_2.00
T114404_2.00	opa	Drosophila_melanogaster	D	FBgn0003002	C2H2 ZF	M03668_2.00,M05861_2.00,M06062_2.00,M06063_2.00,M06468_2.00
T114405_2.00	ovo	Drosophila_melanogaster	D	FBgn0003028	C2H2 ZF	M02671_2.00,M03669_2.00,M06064_2.00,M06065_2.00,M06066_2.00,M09662_2.00,M10373_2.00,M10374_2.00
T114566_2.00	pad	Drosophila_melanogaster	D	FBgn0038418	C2H2 ZF	M06152_2.00,M06153_2.00
T114406_2.00	peb	Drosophila_melanogaster	D	FBgn0003053	C2H2 ZF	M03582_2.00,M03583_2.00,M06067_2.00
T114401_2.00	pho	Drosophila_melanogaster	D	FBgn0002521	C2H2 ZF	M06053_2.00,M06054_2.00,M06055_2.00
T114530_2.00	phol	Drosophila_melanogaster	D	FBgn0035997	C2H2 ZF	M06144_2.00,M06145_2.00
T114514_2.00	pita	Drosophila_melanogaster	D	FBgn0034878	C2H2 ZF	M03689_2.00
T127814_2.00	Q8IP13_DROME	Drosophila_melanogaster	D	Q8IP13_DROME	C2H2 ZF	M06182_2.00
T117235_2.00	rn	Drosophila_melanogaster	D	FBgn0267337	C2H2 ZF	M03712_2.00,M06180_2.00,M06181_2.00
T114420_2.00	scrt	Drosophila_melanogaster	D	FBgn0004880	C2H2 ZF	M03673_2.00,M06085_2.00,M06086_2.00,M06087_2.00
T114402_2.00	sens	Drosophila_melanogaster	D	FBgn0002573	C2H2 ZF	M03666_2.00,M06056_2.00,M06057_2.00
T114607_2.00	sens-2	Drosophila_melanogaster	D	FBgn0051632	C2H2 ZF	M06165_2.00
T114461_2.00	seq	Drosophila_melanogaster	D	FBgn0028991	C2H2 ZF	M03684_2.00,M03685_2.00
T114407_2.00	shn	Drosophila_melanogaster	D	FBgn0003396	C2H2 ZF	M06068_2.00,M09663_2.00
T114408_2.00	sna	Drosophila_melanogaster	D	FBgn0003448	C2H2 ZF	M03670_2.00,M05862_2.00,M06069_2.00,M06070_2.00,M06071_2.00,M09664_2.00,M10375_2.00,M10376_2.00
T114421_2.00	sob	Drosophila_melanogaster	D	FBgn0004892	C2H2 ZF	M03674_2.00,M03675_2.00,M06088_2.00,M06089_2.00
T114442_2.00	Sp1	Drosophila_melanogaster	D	FBgn0020378	C2H2 ZF	M03682_2.00,M06117_2.00,M06118_2.00
T114580_2.00	Spps	Drosophila_melanogaster	D	FBgn0039169	C2H2 ZF	M06159_2.00,M06160_2.00
T114427_2.00	sqz	Drosophila_melanogaster	D	FBgn0010768	C2H2 ZF	M06109_2.00,M06110_2.00
T114409_2.00	sr	Drosophila_melanogaster	D	FBgn0003499	C2H2 ZF	M06072_2.00,M06073_2.00
T114410_2.00	Sry-beta	Drosophila_melanogaster	D	FBgn0003511	C2H2 ZF	M10377_2.00
T114412_2.00	su(Hw)	Drosophila_melanogaster	D	FBgn0003567	C2H2 ZF	M08412_2.00
T114504_2.00	sug	Drosophila_melanogaster	D	FBgn0033782	C2H2 ZF	M03688_2.00,M06132_2.00,M06133_2.00
T114434_2.00	Trl	Drosophila_melanogaster	D	FBgn0013263	C2H2 ZF	M03679_2.00,M06113_2.00,M07541_2.00,M10379_2.00
T114414_2.00	ttk	Drosophila_melanogaster	D	FBgn0003870	C2H2 ZF	M05863_2.00,M06074_2.00,M06075_2.00,M06076_2.00,M06077_2.00,M06469_2.00,M09665_2.00,M10378_2.00
T117211_2.00	vfl	Drosophila_melanogaster	D	FBgn0259789	C2H2 ZF	M06166_2.00,M06167_2.00
T114399_2.00	wor	Drosophila_melanogaster	D	FBgn0001983	C2H2 ZF	M03664_2.00,M03665_2.00,M06051_2.00,M06052_2.00
T114542_2.00	Zif	Drosophila_melanogaster	D	FBgn0037446	C2H2 ZF	M06148_2.00,M06149_2.00
T161794_2.00	danr	Drosophila_melanogaster	D	FBgn0039283	CENPB	M01897_2.00
T164862_2.00	lin-28	Drosophila_melanogaster	D	FBgn0035626	CSD	M03713_2.00
T166147_2.00	Su(H)	Drosophila_melanogaster	D	FBgn0004837	CSL	M08455_2.00,M10415_2.00
T167324_2.00	ct	Drosophila_melanogaster	D	FBgn0004198	CUT,Homeodomain	M06471_2.00
T167325_2.00	onecut	Drosophila_melanogaster	D	FBgn0028996	CUT,Homeodomain	M03716_2.00,M03717_2.00,M06472_2.00
T169275_2.00	dmrt93B	Drosophila_melanogaster	D	FBgn0038851	DM	M03718_2.00,M03719_2.00
T169276_2.00	dmrt99B	Drosophila_melanogaster	D	FBgn0039683	DM	M01211_2.00,M01935_2.00,M03720_2.00
T169272_2.00	dsx	Drosophila_melanogaster	D	FBgn0000504	DM	M06183_2.00,M06184_2.00
T173068_2.00	E2f	Drosophila_melanogaster	D	FBgn0011766	E2F	M08196_2.00
T174731_2.00	kn	Drosophila_melanogaster	D	FBgn0001319	EBF1	M03721_2.00
T177270_2.00	aop	Drosophila_melanogaster	D	FBgn0000097	Ets	M03722_2.00,M06185_2.00
T177271_2.00	Eip74EF	Drosophila_melanogaster	D	FBgn0000567	Ets	M02679_2.00,M03723_2.00,M03724_2.00,M06186_2.00,M06187_2.00,M09667_2.00,M10521_2.00
T177276_2.00	Ets21C	Drosophila_melanogaster	D	FBgn0005660	Ets	M01972_2.00,M03732_2.00,M06192_2.00
T177274_2.00	Ets65A	Drosophila_melanogaster	D	FBgn0005658	Ets	M03726_2.00,M06190_2.00
T177280_2.00	Ets96B	Drosophila_melanogaster	D	FBgn0039225	Ets	M03733_2.00,M06193_2.00
T177273_2.00	Ets97D	Drosophila_melanogaster	D	FBgn0004510	Ets	M06189_2.00
T177275_2.00	Ets98B	Drosophila_melanogaster	D	FBgn0005659	Ets	M03727_2.00,M03728_2.00,M03729_2.00,M03730_2.00,M03731_2.00,M06191_2.00
T177272_2.00	pnt	Drosophila_melanogaster	D	FBgn0003118	Ets	M03725_2.00,M06188_2.00
T187409_2.00	bin	Drosophila_melanogaster	D	FBgn0045759	Forkhead	M03752_2.00,M06199_2.00,M06200_2.00
T187404_2.00	CHES-1-like	Drosophila_melanogaster	D	FBgn0029504	Forkhead	M01013_2.00,M03745_2.00,M03746_2.00,M03747_2.00,M03748_2.00,M03749_2.00
T187400_2.00	croc	Drosophila_melanogaster	D	FBgn0014143	Forkhead	M03744_2.00,M10571_2.00
T187408_2.00	fd102C	Drosophila_melanogaster	D	FBgn0039937	Forkhead	M03750_2.00,M03751_2.00
T187397_2.00	fd59A	Drosophila_melanogaster	D	FBgn0004896	Forkhead	M03739_2.00,M03740_2.00,M03741_2.00,M03742_2.00
T187396_2.00	fd64A	Drosophila_melanogaster	D	FBgn0004895	Forkhead	M06197_2.00
T187398_2.00	fd96Ca	Drosophila_melanogaster	D	FBgn0004897	Forkhead	M03743_2.00
T187393_2.00	fkh	Drosophila_melanogaster	D	FBgn0000659	Forkhead	M03734_2.00,M03735_2.00,M06194_2.00,M06473_2.00,M08200_2.00,M09668_2.00
T187407_2.00	foxo	Drosophila_melanogaster	D	FBgn0038197	Forkhead	M06198_2.00
T187605_2.00	FoxP	Drosophila_melanogaster	D	FBgn0262477	Forkhead	M03753_2.00,M06201_2.00,M06202_2.00,M06203_2.00
T187401_2.00	jumu	Drosophila_melanogaster	D	FBgn0015396	Forkhead	M01012_2.00
T187394_2.00	slp1	Drosophila_melanogaster	D	FBgn0003430	Forkhead	M01986_2.00,M03736_2.00,M03737_2.00,M06195_2.00,M06474_2.00,M09669_2.00
T187395_2.00	slp2	Drosophila_melanogaster	D	FBgn0004567	Forkhead	M03738_2.00,M06196_2.00
T193203_2.00	GATAd	Drosophila_melanogaster	D	FBgn0032223	GATA	M06207_2.00
T193204_2.00	GATAe	Drosophila_melanogaster	D	FBgn0038391	GATA	M03761_2.00,M03762_2.00,M03763_2.00,M06208_2.00
T193199_2.00	grn	Drosophila_melanogaster	D	FBgn0001138	GATA	M03754_2.00,M03755_2.00,M03756_2.00
T193200_2.00	pnr	Drosophila_melanogaster	D	FBgn0003117	GATA	M03757_2.00,M03758_2.00,M06204_2.00,M08204_2.00,M08418_2.00
T193201_2.00	srp	Drosophila_melanogaster	D	FBgn0003507	GATA	M03759_2.00,M03760_2.00,M06205_2.00,M06206_2.00,M09670_2.00
T198076_2.00	gcm	Drosophila_melanogaster	D	FBgn0014179	GCM	M03764_2.00,M03765_2.00,M03766_2.00,M10605_2.00
T198077_2.00	gcm2	Drosophila_melanogaster	D	FBgn0019809	GCM	M02026_2.00,M03767_2.00,M03768_2.00
T199302_2.00	gem	Drosophila_melanogaster	D	FBgn0050011	Grainyhead	M03769_2.00
T199324_2.00	grh	Drosophila_melanogaster	D	FBgn0259211	Grainyhead	M06209_2.00,M10616_2.00,M10617_2.00
T217412_2.00	abd-A	Drosophila_melanogaster	D	FBgn0000014	Homeodomain	M03770_2.00,M03771_2.00,M06210_2.00,M06475_2.00,M09671_2.00,M10778_2.00
T217413_2.00	Abd-B	Drosophila_melanogaster	D	FBgn0000015	Homeodomain	M00554_2.00,M03772_2.00,M03773_2.00,M03774_2.00,M03775_2.00,M06211_2.00,M06476_2.00,M09672_2.00,M10779_2.00,M10780_2.00
T217502_2.00	achi	Drosophila_melanogaster	D	FBgn0033749	Homeodomain	M03860_2.00,M03861_2.00,M03862_2.00,M06345_2.00,M06346_2.00,M06535_2.00
T217414_2.00	al	Drosophila_melanogaster	D	FBgn0000061	Homeodomain	M03776_2.00,M06212_2.00,M06213_2.00,M06477_2.00
T218407_2.00	Antp	Drosophila_melanogaster	D	FBgn0260642	Homeodomain	M06374_2.00,M06375_2.00,M06376_2.00,M06549_2.00,M09682_2.00,M10789_2.00
T217415_2.00	ap	Drosophila_melanogaster	D	FBgn0000099	Homeodomain	M06214_2.00,M06215_2.00,M06216_2.00,M06478_2.00,M10781_2.00
T217472_2.00	ara	Drosophila_melanogaster	D	FBgn0015904	Homeodomain	M06313_2.00,M06314_2.00,M06518_2.00
T217465_2.00	Awh	Drosophila_melanogaster	D	FBgn0013751	Homeodomain	M02121_2.00,M03831_2.00,M06303_2.00,M06304_2.00,M06513_2.00
T217451_2.00	B-H1	Drosophila_melanogaster	D	FBgn0011758	Homeodomain	M03829_2.00,M03830_2.00,M06512_2.00
T217442_2.00	B-H2	Drosophila_melanogaster	D	FBgn0004854	Homeodomain	M03810_2.00,M03811_2.00,M06503_2.00
T217443_2.00	bap	Drosophila_melanogaster	D	FBgn0004862	Homeodomain	M00560_2.00,M02119_2.00,M03812_2.00,M06287_2.00,M06288_2.00,M06504_2.00
T217417_2.00	bcd	Drosophila_melanogaster	D	FBgn0000166	Homeodomain	M03779_2.00,M05872_2.00,M06219_2.00,M06220_2.00,M06221_2.00,M06222_2.00,M06480_2.00,M09673_2.00,M10782_2.00
T217421_2.00	bsh	Drosophila_melanogaster	D	FBgn0000529	Homeodomain	M02113_2.00,M03786_2.00,M03787_2.00,M03788_2.00,M06231_2.00,M06232_2.00,M06483_2.00
T217468_2.00	btn	Drosophila_melanogaster	D	FBgn0014949	Homeodomain	M03832_2.00,M03833_2.00,M06307_2.00,M06308_2.00,M06515_2.00
T217444_2.00	C15	Drosophila_melanogaster	D	FBgn0004863	Homeodomain	M06289_2.00,M06290_2.00,M06505_2.00
T217418_2.00	cad	Drosophila_melanogaster	D	FBgn0000251	Homeodomain	M03780_2.00,M03781_2.00,M03782_2.00,M03783_2.00,M06223_2.00,M06224_2.00,M06225_2.00,M08420_2.00,M09580_2.00,M09674_2.00,M10783_2.00
T217473_2.00	caup	Drosophila_melanogaster	D	FBgn0015919	Homeodomain	M06315_2.00,M06316_2.00,M06519_2.00
T217499_2.00	CG11085	Drosophila_melanogaster	D	FBgn0030408	Homeodomain	M03857_2.00,M03858_2.00,M06339_2.00,M06340_2.00,M06532_2.00
T217498_2.00	CG11294	Drosophila_melanogaster	D	FBgn0030058	Homeodomain	M03855_2.00,M03856_2.00,M06337_2.00,M06338_2.00,M06531_2.00
T217500_2.00	CG11617	Drosophila_melanogaster	D	FBgn0031232	Homeodomain	M06341_2.00,M06342_2.00,M06533_2.00
T217507_2.00	CG15696	Drosophila_melanogaster	D	FBgn0038833	Homeodomain	M02125_2.00,M06356_2.00,M06357_2.00,M06540_2.00
T217506_2.00	CG18599	Drosophila_melanogaster	D	FBgn0038592	Homeodomain	M06354_2.00,M06355_2.00,M06539_2.00
T217592_2.00	CG2808	Drosophila_melanogaster	D	FBgn0085369	Homeodomain	M03875_2.00
T217521_2.00	CG32105	Drosophila_melanogaster	D	FBgn0052105	Homeodomain	M03873_2.00,M06368_2.00,M06369_2.00,M06546_2.00
T217522_2.00	CG32532	Drosophila_melanogaster	D	FBgn0052532	Homeodomain	M03874_2.00,M06370_2.00,M06371_2.00,M06547_2.00
T217523_2.00	CG34031	Drosophila_melanogaster	D	FBgn0054031	Homeodomain	M02126_2.00,M06372_2.00,M06373_2.00,M06548_2.00
T217505_2.00	CG4328	Drosophila_melanogaster	D	FBgn0036274	Homeodomain	M06352_2.00,M06353_2.00,M06538_2.00
T217593_2.00	CG5369	Drosophila_melanogaster	D	FBgn0085396	Homeodomain	M03876_2.00,M03877_2.00,M03878_2.00
T217504_2.00	CG9876	Drosophila_melanogaster	D	FBgn0034821	Homeodomain	M03865_2.00,M03866_2.00,M03867_2.00,M03868_2.00,M06350_2.00,M06351_2.00,M06537_2.00
T218411_2.00	Dbx	Drosophila_melanogaster	D	FBgn0261723	Homeodomain	M02128_2.00,M06550_2.00
T217419_2.00	Dfd	Drosophila_melanogaster	D	FBgn0000439	Homeodomain	M03784_2.00,M03785_2.00,M06226_2.00,M06227_2.00,M06228_2.00,M06481_2.00,M09675_2.00,M10784_2.00
T217416_2.00	Dll	Drosophila_melanogaster	D	FBgn0000157	Homeodomain	M02112_2.00,M03777_2.00,M03778_2.00,M06217_2.00,M06218_2.00,M06479_2.00
T217420_2.00	Dr	Drosophila_melanogaster	D	FBgn0000492	Homeodomain	M00555_2.00,M06229_2.00,M06230_2.00,M06482_2.00
T217476_2.00	dve	Drosophila_melanogaster	D	FBgn0020307	Homeodomain	M02122_2.00,M03837_2.00,M03838_2.00,M03839_2.00
T217446_2.00	E5	Drosophila_melanogaster	D	FBgn0008646	Homeodomain	M03814_2.00,M06293_2.00,M06294_2.00,M06507_2.00
T217422_2.00	ems	Drosophila_melanogaster	D	FBgn0000576	Homeodomain	M02114_2.00,M03789_2.00,M03790_2.00,M03791_2.00,M03792_2.00,M06233_2.00,M06234_2.00,M06235_2.00,M06484_2.00,M09676_2.00
T217423_2.00	en	Drosophila_melanogaster	D	FBgn0000577	Homeodomain	M03793_2.00,M06236_2.00,M06237_2.00,M06238_2.00,M06239_2.00,M06485_2.00,M09677_2.00,M10785_2.00
T217424_2.00	eve	Drosophila_melanogaster	D	FBgn0000606	Homeodomain	M00556_2.00,M02115_2.00,M03794_2.00,M06240_2.00,M06241_2.00,M06242_2.00,M06486_2.00,M09678_2.00,M10786_2.00
T217425_2.00	exd	Drosophila_melanogaster	D	FBgn0000611	Homeodomain	M06243_2.00,M06244_2.00,M06245_2.00,M06246_2.00,M06487_2.00
T217512_2.00	exex	Drosophila_melanogaster	D	FBgn0041156	Homeodomain	M03871_2.00,M06364_2.00,M06365_2.00,M06544_2.00
T217426_2.00	ftz	Drosophila_melanogaster	D	FBgn0001077	Homeodomain	M03795_2.00,M06247_2.00,M06248_2.00,M06249_2.00,M06488_2.00,M09679_2.00,M10787_2.00
T217448_2.00	Gsc	Drosophila_melanogaster	D	FBgn0010323	Homeodomain	M02120_2.00,M03817_2.00,M03818_2.00,M03819_2.00,M03820_2.00,M03821_2.00,M05873_2.00,M06297_2.00,M06298_2.00,M06509_2.00
T217427_2.00	H2.0	Drosophila_melanogaster	D	FBgn0001170	Homeodomain	M06250_2.00,M06251_2.00,M06489_2.00
T217445_2.00	hbn	Drosophila_melanogaster	D	FBgn0008636	Homeodomain	M03813_2.00,M06291_2.00,M06292_2.00,M06506_2.00
T217509_2.00	HGTX	Drosophila_melanogaster	D	FBgn0040318	Homeodomain	M03869_2.00,M03870_2.00,M06360_2.00,M06361_2.00,M06542_2.00
T217508_2.00	HHEX	Drosophila_melanogaster	D	FBgn0038852	Homeodomain	M06358_2.00,M06359_2.00,M06541_2.00
T218417_2.00	Hmx	Drosophila_melanogaster	D	FBgn0264005	Homeodomain	M03882_2.00,M06386_2.00,M06387_2.00,M06554_2.00
T217428_2.00	hth	Drosophila_melanogaster	D	FBgn0001235	Homeodomain	M06252_2.00,M06253_2.00,M06254_2.00,M06490_2.00
T217492_2.00	ind	Drosophila_melanogaster	D	FBgn0025776	Homeodomain	M06329_2.00,M06527_2.00
T217429_2.00	inv	Drosophila_melanogaster	D	FBgn0001269	Homeodomain	M06255_2.00,M06256_2.00,M06257_2.00,M06491_2.00
T217431_2.00	lab	Drosophila_melanogaster	D	FBgn0002522	Homeodomain	M03797_2.00,M06260_2.00,M06261_2.00,M06493_2.00
T217449_2.00	lbe	Drosophila_melanogaster	D	FBgn0011278	Homeodomain	M03822_2.00,M03823_2.00,M03824_2.00,M03825_2.00,M06299_2.00,M06300_2.00,M06510_2.00
T217447_2.00	lbl	Drosophila_melanogaster	D	FBgn0008651	Homeodomain	M00561_2.00,M03815_2.00,M03816_2.00,M06295_2.00,M06296_2.00,M06508_2.00
T217495_2.00	Lim1	Drosophila_melanogaster	D	FBgn0026411	Homeodomain	M03853_2.00,M06332_2.00,M06333_2.00,M06529_2.00
T217430_2.00	Lim3	Drosophila_melanogaster	D	FBgn0002023	Homeodomain	M02116_2.00,M03796_2.00,M06258_2.00,M06259_2.00,M06492_2.00
T217503_2.00	lms	Drosophila_melanogaster	D	FBgn0034520	Homeodomain	M03863_2.00,M03864_2.00,M06347_2.00,M06348_2.00,M06349_2.00,M06536_2.00
T217466_2.00	mirr	Drosophila_melanogaster	D	FBgn0014343	Homeodomain	M06305_2.00,M06306_2.00,M06514_2.00
T217484_2.00	NK7.1	Drosophila_melanogaster	D	FBgn0024321	Homeodomain	M03847_2.00,M03848_2.00,M06323_2.00,M06324_2.00,M06524_2.00
T217440_2.00	oc	Drosophila_melanogaster	D	FBgn0004102	Homeodomain	M03808_2.00,M06282_2.00,M06283_2.00,M06502_2.00,M09681_2.00
T217493_2.00	OdsH	Drosophila_melanogaster	D	FBgn0026058	Homeodomain	M03851_2.00,M03852_2.00,M06330_2.00,M06331_2.00,M06528_2.00
T217491_2.00	Optix	Drosophila_melanogaster	D	FBgn0025360	Homeodomain	M02124_2.00,M03850_2.00,M06327_2.00,M06328_2.00,M06526_2.00
T217470_2.00	otp	Drosophila_melanogaster	D	FBgn0015524	Homeodomain	M03834_2.00,M03835_2.00,M06309_2.00,M06310_2.00,M06516_2.00
T217520_2.00	pb	Drosophila_melanogaster	D	FBgn0051481	Homeodomain	M03872_2.00,M06366_2.00,M06367_2.00,M06545_2.00
T218409_2.00	pdm3	Drosophila_melanogaster	D	FBgn0261588	Homeodomain	M02127_2.00
T217490_2.00	PHDP	Drosophila_melanogaster	D	FBgn0025334	Homeodomain	M03849_2.00,M06325_2.00,M06326_2.00,M06525_2.00
T217482_2.00	Pph13	Drosophila_melanogaster	D	FBgn0023489	Homeodomain	M03845_2.00,M06321_2.00,M06322_2.00,M06522_2.00
T217481_2.00	Ptx1	Drosophila_melanogaster	D	FBgn0020912	Homeodomain	M00562_2.00,M02123_2.00,M03842_2.00,M03843_2.00,M03844_2.00,M06319_2.00,M06320_2.00,M06521_2.00
T217450_2.00	repo	Drosophila_melanogaster	D	FBgn0011701	Homeodomain	M03826_2.00,M03827_2.00,M03828_2.00,M06301_2.00,M06302_2.00,M06511_2.00
T217433_2.00	ro	Drosophila_melanogaster	D	FBgn0003267	Homeodomain	M06264_2.00,M06265_2.00,M06495_2.00
T217479_2.00	Rx	Drosophila_melanogaster	D	FBgn0020617	Homeodomain	M03840_2.00,M03841_2.00,M06317_2.00,M06318_2.00,M06520_2.00
T217511_2.00	schlank	Drosophila_melanogaster	D	FBgn0040918	Homeodomain	M06362_2.00,M06363_2.00,M06543_2.00
T217434_2.00	Scr	Drosophila_melanogaster	D	FBgn0003339	Homeodomain	M03799_2.00,M06266_2.00,M06267_2.00,M06496_2.00
T217497_2.00	scro	Drosophila_melanogaster	D	FBgn0028993	Homeodomain	M03854_2.00
T217496_2.00	Six4	Drosophila_melanogaster	D	FBgn0027364	Homeodomain	M00563_2.00,M06334_2.00,M06335_2.00,M06336_2.00,M06530_2.00
T217432_2.00	slou	Drosophila_melanogaster	D	FBgn0002941	Homeodomain	M00557_2.00,M03798_2.00,M06262_2.00,M06263_2.00,M06494_2.00
T217435_2.00	so	Drosophila_melanogaster	D	FBgn0003460	Homeodomain	M02117_2.00,M03800_2.00,M03801_2.00,M03802_2.00,M03803_2.00,M06268_2.00,M06269_2.00,M06497_2.00
T217441_2.00	tin	Drosophila_melanogaster	D	FBgn0004110	Homeodomain	M00559_2.00,M03809_2.00,M06284_2.00,M06285_2.00,M06286_2.00,M08421_2.00
T217436_2.00	tup	Drosophila_melanogaster	D	FBgn0003896	Homeodomain	M06270_2.00,M06271_2.00,M06272_2.00,M06498_2.00
T217437_2.00	Ubx	Drosophila_melanogaster	D	FBgn0003944	Homeodomain	M00558_2.00,M03804_2.00,M06273_2.00,M06274_2.00,M06275_2.00,M06499_2.00,M09680_2.00,M10788_2.00
T217483_2.00	unc-4	Drosophila_melanogaster	D	FBgn0024184	Homeodomain	M03846_2.00,M06523_2.00
T217471_2.00	unpg	Drosophila_melanogaster	D	FBgn0015561	Homeodomain	M03836_2.00,M06311_2.00,M06312_2.00,M06517_2.00
T217501_2.00	vis	Drosophila_melanogaster	D	FBgn0033748	Homeodomain	M03859_2.00,M06343_2.00,M06344_2.00,M06534_2.00
T218412_2.00	vnd	Drosophila_melanogaster	D	FBgn0261930	Homeodomain	M06377_2.00,M06378_2.00,M06379_2.00,M06551_2.00,M09683_2.00
T218415_2.00	Vsx1	Drosophila_melanogaster	D	FBgn0263511	Homeodomain	M02129_2.00,M03879_2.00,M06380_2.00,M06381_2.00,M06552_2.00
T218416_2.00	Vsx2	Drosophila_melanogaster	D	FBgn0263512	Homeodomain	M02130_2.00,M03880_2.00,M03881_2.00,M06382_2.00,M06383_2.00,M06384_2.00,M06385_2.00,M06553_2.00
T217438_2.00	zen	Drosophila_melanogaster	D	FBgn0004053	Homeodomain	M03805_2.00,M06276_2.00,M06277_2.00,M06278_2.00,M06500_2.00
T217439_2.00	zen2	Drosophila_melanogaster	D	FBgn0004054	Homeodomain	M02118_2.00,M03806_2.00,M03807_2.00,M06279_2.00,M06280_2.00,M06281_2.00,M06501_2.00
T237539_2.00	ey	Drosophila_melanogaster	D	FBgn0005558	Homeodomain,Paired box	M03896_2.00,M03897_2.00,M03898_2.00
T237535_2.00	eyg	Drosophila_melanogaster	D	FBgn0000625	Homeodomain,Paired box	M03887_2.00
T237537_2.00	gsb	Drosophila_melanogaster	D	FBgn0001148	Homeodomain,Paired box	M03889_2.00,M03890_2.00,M03891_2.00,M03892_2.00,M03893_2.00
T237536_2.00	gsb-n	Drosophila_melanogaster	D	FBgn0001147	Homeodomain,Paired box	M03888_2.00
T237538_2.00	prd	Drosophila_melanogaster	D	FBgn0003145	Homeodomain,Paired box	M03894_2.00,M03895_2.00,M06555_2.00,M09684_2.00,M10818_2.00
T237543_2.00	toe	Drosophila_melanogaster	D	FBgn0036285	Homeodomain,Paired box	M03902_2.00,M03903_2.00
T237541_2.00	toy	Drosophila_melanogaster	D	FBgn0019650	Homeodomain,Paired box	M03899_2.00,M03900_2.00,M03901_2.00
T238713_2.00	acj6	Drosophila_melanogaster	D	FBgn0000028	Homeodomain,POU	M02241_2.00
