ID_JGI_Vienna	ID_Vienna	ID_JGI	ID_DToL
Nvec_v1g183599	NVE18719	v1g183599	Nvec_vc1.1_XM_001635293.3
Nvec_v1g98301	NVE18720	v1g98301	Nvec_vc1.1_XM_048731129.1
Nvec_v1g98373	NVE18721	v1g98373	Nvec_vc1.1_XM_048731127.1
Nvec_v1g164373	NVE18722	v1g164373	Nvec_vc1.1_XM_001635339.3
Nvec_v1g232474	NVE18723	v1g232474	Nvec_v1g232474
Nvec_NVE18724	NVE18724		Nvec_vc1.1_XM_032384943.2
Nvec_v1g204262	NVE18725	v1g204262	Nvec_v1g204262
Nvec_v1g98341	NVE18726	v1g98341	Nvec_vc1.1_XM_048730931.1
Nvec_NVE18727	NVE18727		Nvec_NVE18727
Nvec_NVE18728	NVE18728		Nvec_vc1.1_XM_048730933.1
Nvec_NVE18729	NVE18729		Nvec_vc1.1_XM_032384905.2
Nvec_NVE18730	NVE18730		Nvec_vc1.1_XM_032384905.2
Nvec_NVE18731	NVE18731		Nvec_vc1.1_XM_048730932.1
Nvec_NVE18732	NVE18732		Nvec_NVE18732
Nvec_NVE18733	NVE18733		Nvec_vc1.1_XM_032384891.2
Nvec_v1g241688	NVE18734	v1g241688	Nvec_vc1.1_XM_001635346.3
Nvec_v1g241689	NVE18735	v1g241689	Nvec_vc1.1_XM_048731371.1
Nvec_v1g98340	NVE18736	v1g98340	Nvec_vc1.1_XM_001635348.3
Nvec_NVE18737	NVE18737		Nvec_NVE18737
Nvec_v1g98391	NVE18738	v1g98391	Nvec_vc1.1_XM_032384852.2
Nvec_v1g98279	NVE18738	v1g98279	Nvec_vc1.1_XM_032384852.2
Nvec_v1g98319	NVE18739	v1g98319	Nvec_vc1.1_XM_032384853.2
Nvec_v1g241692	NVE18740	v1g241692	Nvec_vc1.1_XM_001635352.3
Nvec_NVE18741	NVE18741		Nvec_vc1.1_XM_032384874.2
Nvec_v1g98418	NVE18742	v1g98418	Nvec_vc1.1_XM_032384875.2
Nvec_v1g98418	NVE18743	v1g98418	Nvec_vc1.1_XM_032384875.2
Nvec_v1g229043	NVE18744	v1g229043	Nvec_vc1.1_XM_032384878.2
Nvec_v1g229043	NVE18744	v1g229043	Nvec_vc1.1_XM_032384915.2
Nvec_v1g55779	NVE18745	v1g55779	Nvec_vc1.1_XM_032384915.2
Nvec_v1g204286	NVE18746	v1g204286	Nvec_vc1.1_XM_032384876.2
Nvec_NVE18747	NVE18747		Nvec_vc1.1_XM_048730773.1
Nvec_v1g204287	NVE18748	v1g204287	Nvec_vc1.1_XM_032384861.2
Nvec_NVE18750	NVE18750		Nvec_NVE18750
Nvec_v1g164392	NVE18751	v1g164392	Nvec_vc1.1_XM_001635301.3
Nvec_v1g204292	NVE18752	v1g204292	Nvec_vc1.1_XM_001635354.3
Nvec_NVE18753	NVE18753		Nvec_NVE18753
Nvec_NVE18754	NVE18754		Nvec_NVE18754
Nvec_v1g204295	NVE18755	v1g204295	Nvec_vc1.1_XM_048731373.1
Nvec_v1g204297	NVE18756	v1g204297	Nvec_vc1.1_XM_032384928.2
Nvec_NVE18757	NVE18757		Nvec_vc1.1_XM_032384928.2
Nvec_NVE18759	NVE18759		Nvec_NVE18759
Nvec_v1g98270	NVE18760	v1g98270	Nvec_vc1.1_XM_032384917.2
Nvec_NVE18761	NVE18761		Nvec_vc1.1_XM_032384917.2
Nvec_v1g164399	NVE18762	v1g164399	Nvec_vc1.1_XM_001635307.3
Nvec_v1g241699	NVE18763	v1g241699	Nvec_vc1.1_XM_032384930.2
Nvec_v1g241699	NVE18764	v1g241699	Nvec_vc1.1_XM_032384930.2
Nvec_v1g241700	NVE18765	v1g241700	Nvec_vc1.1_XM_001635358.3
Nvec_v1g241701	NVE18766	v1g241701	Nvec_vc1.1_XM_001635308.3
Nvec_NVE18767	NVE18767		Nvec_vc1.1_XM_048731044.1
Nvec_NVE18768	NVE18768		Nvec_vc1.1_XM_048731044.1
Nvec_v1g98274	NVE18769	v1g98274	Nvec_v1g98274
Nvec_v1g204310	NVE18770	v1g204310	Nvec_vc1.1_XM_048731044.1
Nvec_v1g98259	NVE18771	v1g98259	Nvec_vc1.1_XM_048731723.1
Nvec_v1g204314	NVE18772	v1g204314	Nvec_vc1.1_XM_048731206.1
Nvec_NVE18773	NVE18773		Nvec_NVE18773
Nvec_v1g204314	NVE18774	v1g204314	Nvec_vc1.1_XM_048731206.1
Nvec_NVE18775	NVE18775		Nvec_vc1.1_XM_032384924.2
Nvec_v1g204316	NVE18776	v1g204316	Nvec_vc1.1_XM_048731210.1
Nvec_v1g233784	NVE20205	v1g233784	Nvec_vc1.1_XM_001622443.3
Nvec_NVE20206	NVE20206		Nvec_vc1.1_XM_032376627.2
Nvec_NVE20207	NVE20207		Nvec_vc1.1_XM_048732372.1
Nvec_NVE20208	NVE20208		Nvec_NVE20208
Nvec_v1g220644	NVE20209	v1g220644	Nvec_vc1.1_XM_048732370.1
Nvec_NVE20210	NVE20210		Nvec_vc1.1_XM_048733136.1
Nvec_v1g220645	NVE20211	v1g220645	Nvec_v1g220645
Nvec_v1g10881	NVE20225	v1g10881	Nvec_vc1.1_XM_048733726.1
Nvec_NVE20226	NVE20226		Nvec_vc1.1_XM_032369490.2
Nvec_v1g140937	NVE20227	v1g140937	Nvec_vc1.1_XM_032369491.2
Nvec_v1g176056	NVE20228	v1g176056	Nvec_vc1.1_XM_001622433.3
Nvec_v1g248420	NVE20229	v1g248420	Nvec_vc1.1_XM_032369492.2
Nvec_v1g220662	NVE20230	v1g220662	Nvec_vc1.1_XM_048721317.1
Nvec_v1g220648	NVE20215	v1g220648	Nvec_vc1.1_XM_048731668.1
Nvec_v1g220648	NVE20216	v1g220648	Nvec_vc1.1_XM_048731668.1
Nvec_v1g248415	NVE20217	v1g248415	Nvec_vc1.1_XM_001622437.3
Nvec_NVE20219	NVE20219		Nvec_vc1.1_XM_048731678.1
Nvec_v1g140909	NVE20220	v1g140909	Nvec_vc1.1_XM_032379858.2
Nvec_NVE20221	NVE20221		Nvec_vc1.1_XM_032369197.2
Nvec_NVE20222	NVE20222		Nvec_vc1.1_XM_048732486.1
Nvec_NVE20239	NVE20239		Nvec_vc1.1_XM_048734741.1
Nvec_NVE20239	NVE20239		Nvec_vc1.1_XM_048734600.1
Nvec_NVE20240	NVE20240		Nvec_NVE20240
Nvec_v1g141095	NVE20241	v1g141095	Nvec_vc1.1_XM_032361942.2
Nvec_NVE20242	NVE20242		Nvec_vc1.1_XM_048734005.1
Nvec_NVE20242	NVE20242		Nvec_vc1.1_XM_048734755.1
Nvec_NVE20235	NVE20235		Nvec_NVE20235
Nvec_v1g9977	NVE5305	v1g9977	Nvec_vc1.1_XM_032367406.2
Nvec_v1g220668	NVE20244	v1g220668	Nvec_vc1.1_XM_048734544.1
Nvec_v1g220668	NVE20245	v1g220668	Nvec_vc1.1_XM_048734544.1
Nvec_NVE20246	NVE20246		Nvec_vc1.1_XM_032369485.2
Nvec_v1g220670	NVE20247	v1g220670	Nvec_vc1.1_XM_001622418.3
Nvec_v1g248421	NVE20248	v1g248421	Nvec_vc1.1_XM_001622420.3
Nvec_v1g141105	NVE20249	v1g141105	Nvec_vc1.1_XM_048725955.1
Nvec_v1g248424	NVE20259	v1g248424	Nvec_vc1.1_XM_001622409.3
Nvec_v1g248425	NVE20260	v1g248425	Nvec_vc1.1_XM_001622410.3
Nvec_v1g237640	NVE20261	v1g237640	Nvec_vc1.1_XM_001622411.3
Nvec_v1g248427	NVE20262	v1g248427	Nvec_vc1.1_XM_048726816.1
Nvec_v1g6742	NVE20263	v1g6742	Nvec_vc1.1_XM_048726818.1
Nvec_v1g248429	NVE20263	v1g248429	Nvec_vc1.1_XM_048726818.1
Nvec_v1g248429	NVE20263	v1g248429	Nvec_vc1.1_XM_048726817.1
Nvec_v1g248432	NVE20264	v1g248432	Nvec_vc1.1_XM_001622412.3
Nvec_v1g220684	NVE20265	v1g220684	Nvec_vc1.1_XM_048727040.1
Nvec_v1g141137	NVE20266	v1g141137	Nvec_v1g141137
Nvec_v1g141134	NVE20266	v1g141134	Nvec_vc1.1_XM_048726816.1
Nvec_v1g248433	NVE20266	v1g248433	Nvec_vc1.1_XM_048726818.1
Nvec_v1g248433	NVE20266	v1g248433	Nvec_vc1.1_XM_048726817.1
Nvec_NVE5304	NVE5304		Nvec_vc1.1_XM_032367747.2
Nvec_NVE5359	NVE5359		Nvec_vc1.1_XM_001636259.3
Nvec_NVE22921	NVE22921		Nvec_vc1.1_XM_048722791.1
Nvec_NVE23124	NVE23124		Nvec_vc1.1_XM_048721253.1
Nvec_NVE23124	NVE23124		Nvec_vc1.1_XM_048721250.1
Nvec_v1g237669	NVE23125	v1g237669	Nvec_vc1.1_XM_001621902.3
Nvec_v1g143091	NVE23126	v1g143091	Nvec_vc1.1_XM_032368920.2
Nvec_v1g143095	NVE23127	v1g143095	Nvec_vc1.1_XM_032368922.2
Nvec_v1g143097	NVE23128	v1g143097	Nvec_vc1.1_XM_032368925.2
Nvec_NVE23129	NVE23129		Nvec_vc1.1_XM_048721203.1
Nvec_NVE23119	NVE23119		Nvec_vc1.1_XM_001628736.3
Nvec_NVE23120	NVE23120		Nvec_NVE23120
Nvec_v1g143011	NVE23058	v1g143011	Nvec_vc1.1_XM_048733452.1
Nvec_NVE23059	NVE23059		Nvec_vc1.1_XM_048726400.1
Nvec_v1g143011	NVE23060	v1g143011	Nvec_vc1.1_XM_048733452.1
Nvec_NVE23061	NVE23061		Nvec_vc1.1_XM_048728145.1
Nvec_v1g221339	NVE23075	v1g221339	Nvec_vc1.1_XM_001639333.3
Nvec_v1g176376	NVE23076	v1g176376	Nvec_vc1.1_XM_001639263.3
Nvec_NVE23077	NVE23077		Nvec_vc1.1_XM_048720598.1
Nvec_NVE23078	NVE23078		Nvec_vc1.1_XM_048720598.1
Nvec_v1g176382	NVE23079	v1g176382	Nvec_vc1.1_XM_048720597.1
Nvec_NVE23080	NVE23080		Nvec_NVE23080
Nvec_v1g248604	NVE23081	v1g248604	Nvec_vc1.1_XM_001621919.3
Nvec_NVE23082	NVE23082		Nvec_NVE23082
Nvec_v1g143022	NVE23070	v1g143022	Nvec_vc1.1_XM_048734656.1
Nvec_NVE23091	NVE23091		Nvec_NVE23091
Nvec_v1g221347	NVE23092	v1g221347	Nvec_vc1.1_XM_048727568.1
Nvec_NVE23093	NVE23093		Nvec_vc1.1_XM_048727566.1
Nvec_NVE23085	NVE23085		Nvec_vc1.1_XM_048734475.1
Nvec_NVE23107	NVE23107		Nvec_vc1.1_XM_048730980.1
Nvec_NVE23107	NVE23107		Nvec_vc1.1_XM_048730981.1
Nvec_NVE23108	NVE23108		Nvec_vc1.1_XM_048730981.1
Nvec_NVE23109	NVE23109		Nvec_vc1.1_XM_048723400.1
Nvec_NVE23110	NVE23110		Nvec_vc1.1_XM_048730977.1
Nvec_v1g143061	NVE23097	v1g143061	Nvec_vc1.1_XM_001632069.3
Nvec_v1g152	NVE23098	v1g152	Nvec_vc1.1_XM_048719817.1
Nvec_v1g143055	NVE23099	v1g143055	Nvec_v1g143055
Nvec_v1g143055	NVE23100	v1g143055	Nvec_v1g143055
Nvec_v1g143050	NVE23100	v1g143050	Nvec_vc1.1_XM_048719818.1
Nvec_NVE23101	NVE23101		Nvec_vc1.1_XM_032368932.2
Nvec_v1g221353	NVE23102	v1g221353	Nvec_vc1.1_XM_032368935.2
Nvec_v1g195585	NVE23103	v1g195585	Nvec_vc1.1_XM_048720187.1
Nvec_NVE5168	NVE5168		Nvec_vc1.1_XM_032375280.2
Nvec_v1g67049	NVE1829	v1g67049	Nvec_vc1.1_XM_001641133.3
Nvec_v1g144828	NVE1830	v1g144828	Nvec_vc1.1_XM_032366645.2
Nvec_NVE17710	NVE17710		Nvec_vc1.1_XM_048724977.1
Nvec_v1g151759	NVE17706	v1g151759	Nvec_vc1.1_XM_048732223.1
Nvec_v1g221966	NVE1828	v1g221966	Nvec_vc1.1_XM_032361942.2
Nvec_v1g8401	NVE17709	v1g8401	Nvec_vc1.1_XM_001639023.3
Nvec_v1g144797	NVE1818	v1g144797	Nvec_vc1.1_XM_048719472.1
Nvec_v1g144800	NVE1818	v1g144800	Nvec_vc1.1_XM_048719472.1
Nvec_v1g221960	NVE1819	v1g221960	Nvec_vc1.1_XM_032378482.2
Nvec_NVE1820	NVE1820		Nvec_vc1.1_XM_001629989.3
Nvec_v1g144802	NVE1821	v1g144802	Nvec_vc1.1_XM_048719468.1
Nvec_NVE1822	NVE1822		Nvec_NVE1822
Nvec_NVE1823	NVE1823		Nvec_NVE1823
Nvec_NVE17704	NVE17704		Nvec_NVE17704
Nvec_NVE17705	NVE17705		Nvec_NVE17705
Nvec_NVE25977	NVE25977		Nvec_vc1.1_XM_001631077.3
Nvec_v1g156067	NVE25979	v1g156067	Nvec_vc1.1_XM_048726231.1
Nvec_v1g156068	NVE25979	v1g156068	Nvec_vc1.1_XM_048726231.1
Nvec_v1g225599	NVE25978	v1g225599	Nvec_vc1.1_XM_048726361.1
Nvec_NVE674	NVE674		Nvec_NVE674
Nvec_v1g49879	NVE2667	v1g49879	Nvec_vc1.1_XM_048733274.1
Nvec_NVE2666	NVE2666		Nvec_vc1.1_XM_048719892.1
Nvec_NVE7093	NVE7093		Nvec_vc1.1_XM_032366908.2
Nvec_v1g1539	NVE14345	v1g1539	Nvec_vc1.1_XM_048734714.1
Nvec_NVE3381	NVE3381		Nvec_NVE3381
Nvec_v1g145088	NVE2889	v1g145088	Nvec_vc1.1_XM_001636220.3
Nvec_v1g145097	NVE2890	v1g145097	Nvec_vc1.1_XM_032372527.2
Nvec_NVE14342	NVE14342		Nvec_vc1.1_XM_001626906.3
Nvec_v1g223072	NVE9666	v1g223072	Nvec_vc1.1_XM_048724976.1
Nvec_v1g222041	NVE2885	v1g222041	Nvec_v1g222041
Nvec_v1g224063	NVE15905	v1g224063	Nvec_vc1.1_XM_048725223.1
Nvec_NVE22625	NVE22625		Nvec_vc1.1_XM_032366043.2
Nvec_NVE22626	NVE22626		Nvec_vc1.1_XM_048729550.1
Nvec_v1g142775	NVE22627	v1g142775	Nvec_vc1.1_XM_048728966.1
Nvec_NVE22628	NVE22628		Nvec_vc1.1_XM_032366043.2
Nvec_v1g142771	NVE22629	v1g142771	Nvec_vc1.1_XM_001640803.3
Nvec_NVE22630	NVE22630		Nvec_vc1.1_XM_048729550.1
Nvec_NVE22631	NVE22631		Nvec_NVE22631
Nvec_v1g15338	NVE22632	v1g15338	Nvec_vc1.1_XM_048729551.1
Nvec_NVE6656	NVE6656		Nvec_NVE6656
Nvec_v1g222607	NVE6657	v1g222607	Nvec_vc1.1_XM_032385646.2
Nvec_NVE6658	NVE6658		Nvec_NVE6658
Nvec_v1g222608	NVE6659	v1g222608	Nvec_vc1.1_XM_032383808.2
Nvec_NVE4811	NVE4811		Nvec_vc1.1_XM_048722346.1
Nvec_NVE6648	NVE6648		Nvec_vc1.1_XM_048727492.1
Nvec_NVE6649	NVE6649		Nvec_vc1.1_XM_048727492.1
Nvec_v1g146748	NVE6650	v1g146748	Nvec_vc1.1_XM_048727730.1
Nvec_NVE6647	NVE6647		Nvec_vc1.1_XM_048726516.1
Nvec_NVE6654	NVE6654		Nvec_vc1.1_XM_048728684.1
Nvec_NVE6655	NVE6655		Nvec_vc1.1_XM_048731678.1
Nvec_v1g222602	NVE6652	v1g222602	Nvec_vc1.1_XM_032370038.2
Nvec_v1g222603	NVE6653	v1g222603	Nvec_vc1.1_XM_048727150.1
Nvec_NVE18657	NVE18657		Nvec_vc1.1_XM_032373517.2
Nvec_v1g144209	NVE25974	v1g144209	Nvec_vc1.1_XM_048721071.1
Nvec_v1g1064	NVE25975	v1g1064	Nvec_vc1.1_XM_001621588.3
Nvec_v1g156386	NVE851	v1g156386	Nvec_v1g156386
Nvec_NVE18655	NVE18655		Nvec_vc1.1_XM_048722676.1
Nvec_v1g224496	NVE18656	v1g224496	Nvec_vc1.1_XM_032382238.2
Nvec_v1g222753	NVE7587	v1g222753	Nvec_vc1.1_XM_032363189.2
Nvec_v1g222754	NVE7588	v1g222754	Nvec_vc1.1_XM_032363187.2
Nvec_NVE7589	NVE7589		Nvec_NVE7589
Nvec_v1g147158	NVE7584	v1g147158	Nvec_vc1.1_XM_048728566.1
Nvec_v1g5584	NVE7584	v1g5584	Nvec_vc1.1_XM_048728566.1
Nvec_v1g222752	NVE7585	v1g222752	Nvec_vc1.1_XM_032382349.2
Nvec_v1g7772	NVE7586	v1g7772	Nvec_vc1.1_XM_032382352.2
Nvec_v1g147171	NVE7591	v1g147171	Nvec_vc1.1_XM_048720817.1
Nvec_v1g222758	NVE7592	v1g222758	Nvec_vc1.1_XM_048728439.1
Nvec_NVE7590	NVE7590		Nvec_NVE7590
Nvec_v1g144536	NVE1061	v1g144536	Nvec_vc1.1_XM_048732031.1
Nvec_v1g42188	NVE14059	v1g42188	Nvec_vc1.1_XM_048723646.1
Nvec_NVE22666	NVE22666		Nvec_NVE22666
Nvec_v1g221806	NVE587	v1g221806	Nvec_vc1.1_XM_048730691.1
Nvec_NVE15595	NVE15595		Nvec_vc1.1_XM_032364903.2
Nvec_v1g8891	NVE15596	v1g8891	Nvec_vc1.1_XM_032381792.2
Nvec_v1g150812	NVE15596	v1g150812	Nvec_vc1.1_XM_032381792.2
Nvec_v1g224016	NVE15597	v1g224016	Nvec_vc1.1_XM_048733167.1
Nvec_NVE6033	NVE6033		Nvec_vc1.1_XM_032383524.2
Nvec_NVE15598	NVE15598		Nvec_vc1.1_XM_001638802.3
Nvec_NVE15599	NVE15599		Nvec_vc1.1_XM_001628187.3
Nvec_NVE15600	NVE15600		Nvec_vc1.1_XM_032363686.2
Nvec_v1g248844	NVE15601	v1g248844	Nvec_vc1.1_XM_001640726.3
Nvec_v1g248844	NVE15601	v1g248844	Nvec_vc1.1_XM_048729090.1
Nvec_NVE15602	NVE15602		Nvec_vc1.1_XM_048729090.1
Nvec_v1g221819	NVE675	v1g221819	Nvec_vc1.1_XM_048721066.1
Nvec_v1g221821	NVE676	v1g221821	Nvec_vc1.1_XM_048728210.1
Nvec_v1g146117	NVE5321	v1g146117	Nvec_vc1.1_XM_032365472.2
Nvec_v1g146118	NVE5321	v1g146118	Nvec_vc1.1_XM_032365472.2
Nvec_v1g222980	NVE9087	v1g222980	Nvec_vc1.1_XM_048719927.1
Nvec_NVE5313	NVE5313		Nvec_vc1.1_XM_001624213.3
Nvec_v1g146109	NVE5316	v1g146109	Nvec_vc1.1_XM_048729765.1
Nvec_v1g40698	NVE5317	v1g40698	Nvec_vc1.1_XM_048729764.1
Nvec_v1g40698	NVE5318	v1g40698	Nvec_vc1.1_XM_048729764.1
Nvec_NVE5319	NVE5319		Nvec_vc1.1_XM_048729765.1
Nvec_v1g146105	NVE5310	v1g146105	Nvec_vc1.1_XM_032384011.2
Nvec_NVE5301	NVE5301		Nvec_vc1.1_XM_048720774.1
Nvec_NVE5302	NVE5302		Nvec_vc1.1_XM_032382233.2
Nvec_NVE5303	NVE5303		Nvec_vc1.1_XM_032382233.2
Nvec_NVE5306	NVE5306		Nvec_vc1.1_XM_048731639.1
Nvec_NVE5307	NVE5307		Nvec_vc1.1_XM_032368146.2
Nvec_NVE9081	NVE9081		Nvec_NVE9081
Nvec_NVE9084	NVE9084		Nvec_vc1.1_XM_032380299.2
Nvec_v1g147756	NVE9085	v1g147756	Nvec_vc1.1_XM_048734081.1
Nvec_v1g147748	NVE9082	v1g147748	Nvec_vc1.1_XM_048734036.1
Nvec_NVE9083	NVE9083		Nvec_vc1.1_XM_048734036.1
Nvec_NVE5323	NVE5323		Nvec_vc1.1_XM_048726572.1
Nvec_v1g233837	NVE5324	v1g233837	Nvec_vc1.1_XM_048726829.1
Nvec_NVE5327	NVE5327		Nvec_vc1.1_XM_048730222.1
Nvec_NVE3429	NVE3429		Nvec_vc1.1_XM_001635867.3
Nvec_NVE5643	NVE5643		Nvec_vc1.1_XM_032385818.2
Nvec_NVE5644	NVE5644		Nvec_vc1.1_XM_032385818.2
Nvec_NVE5638	NVE5638		Nvec_NVE5638
Nvec_NVE5639	NVE5639		Nvec_vc1.1_XM_001622708.3
Nvec_v1g146212	NVE5640	v1g146212	Nvec_vc1.1_XM_001622701.3
Nvec_v1g146215	NVE5641	v1g146215	Nvec_vc1.1_XM_048724179.1
Nvec_v1g146217	NVE5641	v1g146217	Nvec_vc1.1_XM_048724179.1
Nvec_NVE5632	NVE5632		Nvec_vc1.1_XM_032385868.2
Nvec_NVE5633	NVE5633		Nvec_vc1.1_XM_048723188.1
Nvec_v1g222421	NVE5634	v1g222421	Nvec_vc1.1_XM_032385862.2
Nvec_v1g146208	NVE5636	v1g146208	Nvec_vc1.1_XM_001627031.3
Nvec_NVE5637	NVE5637		Nvec_NVE5637
Nvec_NVE586	NVE586		Nvec_vc1.1_XM_048725143.1
Nvec_v1g222428	NVE5645	v1g222428	Nvec_vc1.1_XM_048722571.1
Nvec_NVE5646	NVE5646		Nvec_vc1.1_XM_048724636.1
Nvec_NVE12297	NVE12297		Nvec_vc1.1_XM_048727187.1
Nvec_NVE12296	NVE12296		Nvec_vc1.1_XM_048731705.1
Nvec_v1g225720	NVE1507	v1g225720	Nvec_vc1.1_XM_048729395.1
Nvec_v1g223469	NVE12299	v1g223469	Nvec_vc1.1_XM_048720774.1
Nvec_v1g149176	NVE12298	v1g149176	Nvec_vc1.1_XM_048733473.1
Nvec_v1g156512	NVE1508	v1g156512	Nvec_vc1.1_XM_048724938.1
Nvec_v1g152410	NVE18804	v1g152410	Nvec_v1g152410
Nvec_v1g152409	NVE18804	v1g152409	Nvec_v1g152409
Nvec_v1g46075	NVE7155	v1g46075	Nvec_vc1.1_XM_048720634.1
Nvec_v1g69055	NVE7156	v1g69055	Nvec_vc1.1_XM_032372874.2
Nvec_v1g222675	NVE7156	v1g222675	Nvec_vc1.1_XM_032372874.2
Nvec_v1g146969	NVE7157	v1g146969	Nvec_vc1.1_XM_001620767.3
Nvec_NVE7158	NVE7158		Nvec_vc1.1_XM_048733374.1
Nvec_v1g46041	NVE7152	v1g46041	Nvec_vc1.1_XM_032375122.2
Nvec_v1g222672	NVE7153	v1g222672	Nvec_v1g222672
Nvec_v1g248755	NVE7154	v1g248755	Nvec_v1g248755
Nvec_v1g222670	NVE7149	v1g222670	Nvec_vc1.1_XM_048721953.1
Nvec_NVE18803	NVE18803		Nvec_vc1.1_XM_048725080.1
Nvec_NVE7148	NVE7148		Nvec_NVE7148
Nvec_NVE2042	NVE2042		Nvec_vc1.1_XM_048726234.1
Nvec_NVE4810	NVE4810		Nvec_vc1.1_XM_032387399.2
Nvec_v1g156744	NVE2522	v1g156744	Nvec_vc1.1_XM_048728389.1
Nvec_NVE7234	NVE7234		Nvec_vc1.1_XM_048731178.1
Nvec_v1g19598	NVE17743	v1g19598	Nvec_vc1.1_XM_032383724.2
Nvec_NVE4079	NVE4079		Nvec_vc1.1_XM_048727503.1
Nvec_NVE21803	NVE21803		Nvec_vc1.1_XM_048725316.1
Nvec_v1g223956	NVE15286	v1g223956	Nvec_vc1.1_XM_001627997.3
Nvec_v1g150655	NVE15287	v1g150655	Nvec_vc1.1_XM_001627998.3
Nvec_NVE15288	NVE15288		Nvec_vc1.1_XM_048731681.1
Nvec_v1g222286	NVE4809	v1g222286	Nvec_vc1.1_XM_048732376.1
Nvec_v1g222286	NVE4809	v1g222286	Nvec_vc1.1_XM_048724249.1
Nvec_NVE1754	NVE1754		Nvec_vc1.1_XM_048734031.1
Nvec_v1g224635	NVE19715	v1g224635	Nvec_vc1.1_XM_048725313.1
Nvec_NVE18798	NVE18798		Nvec_vc1.1_XM_032365836.2
Nvec_v1g224783	NVE20833	v1g224783	Nvec_vc1.1_XM_048725349.1
Nvec_v1g153248	NVE20832	v1g153248	Nvec_vc1.1_XM_048724521.1
Nvec_NVE9667	NVE9667		Nvec_vc1.1_XM_048721475.1
Nvec_NVE9668	NVE9668		Nvec_vc1.1_XM_048721484.1
Nvec_v1g48444	NVE20834	v1g48444	Nvec_vc1.1_XM_048724428.1
Nvec_v1g223067	NVE9656	v1g223067	Nvec_vc1.1_XM_048733987.1
Nvec_v1g223067	NVE9657	v1g223067	Nvec_vc1.1_XM_048733987.1
Nvec_v1g223067	NVE9658	v1g223067	Nvec_vc1.1_XM_048733987.1
Nvec_NVE9655	NVE9655		Nvec_NVE9655
Nvec_NVE9660	NVE9660		Nvec_vc1.1_XM_048727008.1
Nvec_NVE9661	NVE9661		Nvec_vc1.1_XM_048725516.1
Nvec_v1g47091	NVE9662	v1g47091	Nvec_vc1.1_XM_001641974.3
Nvec_v1g148018	NVE9659	v1g148018	Nvec_vc1.1_XM_048731394.1
Nvec_v1g148734	NVE11175	v1g148734	Nvec_vc1.1_XM_048726522.1
Nvec_v1g223314	NVE11174	v1g223314	Nvec_vc1.1_XM_032363331.2
Nvec_v1g223313	NVE11172	v1g223313	Nvec_vc1.1_XM_048723322.1
Nvec_NVE11173	NVE11173		Nvec_NVE11173
Nvec_NVE9670	NVE9670		Nvec_vc1.1_XM_048720465.1
Nvec_v1g47197	NVE11177	v1g47197	Nvec_vc1.1_XM_048727929.1
Nvec_v1g148735	NVE11176	v1g148735	Nvec_vc1.1_XM_001641095.3
Nvec_NVE1059	NVE1059		Nvec_NVE1059
Nvec_v1g225715	NVE1193	v1g225715	Nvec_vc1.1_XM_001637288.3
Nvec_v1g19848	NVE24865	v1g19848	Nvec_vc1.1_XM_032361942.2
Nvec_NVE13818	NVE13818		Nvec_vc1.1_XM_001624013.3
Nvec_v1g223690	NVE13819	v1g223690	Nvec_vc1.1_XM_001624023.3
Nvec_NVE13820	NVE13820		Nvec_vc1.1_XM_001635025.3
Nvec_NVE13821	NVE13821		Nvec_vc1.1_XM_032384521.2
Nvec_v1g8403	NVE13822	v1g8403	Nvec_vc1.1_XM_048721080.1
Nvec_v1g149849	NVE13822	v1g149849	Nvec_vc1.1_XM_048721080.1
Nvec_v1g43004	NVE13822	v1g43004	Nvec_vc1.1_XM_048721080.1
Nvec_v1g156582	NVE1824	v1g156582	Nvec_vc1.1_XM_001635702.3
Nvec_NVE25976	NVE25976		Nvec_NVE25976
Nvec_NVE7235	NVE7235		Nvec_vc1.1_XM_032373019.2
Nvec_NVE19306	NVE19306		Nvec_NVE19306
Nvec_NVE1760	NVE1760		Nvec_vc1.1_XM_032378357.2
Nvec_v1g5735	NVE24556	v1g5735	Nvec_vc1.1_XM_048727563.1
Nvec_NVE24557	NVE24557		Nvec_NVE24557
Nvec_v1g221554	NVE24558	v1g221554	Nvec_vc1.1_XM_032367586.2
Nvec_NVE24559	NVE24559		Nvec_vc1.1_XM_048727563.1
Nvec_v1g223897	NVE14962	v1g223897	Nvec_vc1.1_XM_032374226.2
Nvec_v1g221551	NVE24553	v1g221551	Nvec_vc1.1_XM_032379757.2
Nvec_v1g221552	NVE24554	v1g221552	Nvec_vc1.1_XM_032379758.2
Nvec_v1g221564	NVE24579	v1g221564	Nvec_vc1.1_XM_048732549.1
Nvec_v1g248632	NVE24580	v1g248632	Nvec_vc1.1_XM_048726879.1
Nvec_NVE24581	NVE24581		Nvec_vc1.1_XM_048726206.1
Nvec_v1g61333	NVE24582	v1g61333	Nvec_vc1.1_XM_048726312.1
Nvec_v1g19046	NVE24582	v1g19046	Nvec_vc1.1_XM_048726312.1
Nvec_v1g143569	NVE24585	v1g143569	Nvec_vc1.1_XM_032380992.2
Nvec_v1g143569	NVE24585	v1g143569	Nvec_vc1.1_XM_032380988.2
Nvec_NVE24568	NVE24568		Nvec_vc1.1_XM_032385862.2
Nvec_v1g221557	NVE24569	v1g221557	Nvec_v1g221557
